ANTMToBrokerCode	ANTM	Start	2025-12-04	End	2025-12-04	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	71,305	20,767,992,000	2912.56	1	ZP	138,193	40,230,843,000	2911.21
XL	66,943	19,472,772,000	2908.86	2	AK	100,013	29,173,291,000	2916.95
YP	63,746	18,541,999,000	2908.73	3	BK	39,698	11,563,804,000	2912.91
GR	41,214	12,025,270,000	2917.76	4	CC	32,286	9,414,955,000	2916.11
ZP	39,284	11,469,315,000	2919.59	5	DR	30,633	8,887,192,000	2901.18
PD	32,335	9,406,863,000	2909.19	6	SQ	23,748	6,931,259,000	2918.67
XC	30,904	8,998,658,000	2911.81	7	YP	21,965	6,407,182,000	2917.00
SQ	22,277	6,480,091,000	2908.87	8	XL	19,020	5,537,300,000	2911.30
KK	16,709	4,880,111,000	2920.65	9	BB	17,182	4,983,432,000	2900.38
OD	14,033	4,085,102,000	2911.07	10	PD	15,029	4,377,759,000	2912.87
BK	12,261	3,570,691,000	2912.12	11	AZ	13,692	3,977,818,000	2905.21
NI	11,778	3,425,889,000	2908.72	12	XC	11,310	3,289,660,000	2908.63
AK	11,404	3,331,310,000	2921.18	13	EP	11,288	3,280,381,000	2906.08
LG	9,600	2,794,399,000	2910.83	14	CP	7,866	2,291,269,000	2912.88
EP	8,333	2,422,008,000	2906.53	15	LG	6,864	1,992,120,000	2902.27
KI	7,886	2,307,114,000	2925.58	16	KK	4,784	1,392,575,000	2910.90
BQ	6,980	2,027,424,000	2904.62	17	OD	4,248	1,238,097,000	2914.54
PF	5,000	1,455,000,000	2910.00	18	YB	3,958	1,154,857,000	2917.78
YU	4,669	1,360,799,000	2914.54	19	YU	3,270	951,303,000	2909.18
DH	4,309	1,253,505,000	2909.04	20	NI	3,050	891,273,000	2922.21
CP	3,599	1,048,180,000	2912.42	21	DH	2,855	835,800,000	2927.50
TP	3,264	947,955,000	2904.27	22	GR	2,210	643,427,000	2911.43
DR	3,053	886,923,000	2905.09	23	YJ	2,000	580,000,000	2900.00
AT	2,509	728,314,000	2902.81	24	DX	1,115	323,845,000	2904.44
YJ	2,434	706,112,000	2901.04	25	KI	608	177,134,000	2913.39
MG	2,410	703,490,000	2919.05	26	HD	532	155,880,000	2930.08
AO	2,216	644,761,000	2909.57	27	MG	301	87,991,000	2923.29
SS	2,200	640,300,000	2910.45	28	RO	300	87,000,000	2900.00
FS	2,100	613,300,000	2920.48	29	IU	250	72,750,000	2910.00
ZR	2,000	584,000,000	2920.00	30	TP	210	61,220,000	2915.24
XA	1,327	387,155,000	2917.52	31	IF	161	46,905,000	2913.35
YB	1,138	330,570,000	2904.83	32	HP	132	38,465,000	2914.02
CD	1,139	330,383,000	2900.64	33	AT	112	32,540,000	2905.36
RO	1,100	319,000,000	2900.00	34	BQ	71	20,660,000	2909.86
IF	1,018	298,206,000	2929.33	35	RG	50	14,500,000	2900.00
IT	1,000	291,000,000	2910.00	36	AO	34	9,877,000	2905.00
DX	962	279,577,000	2906.21	37	AG	20	5,800,000	2900.00
AI	912	265,358,000	2909.63	38	SA	15	4,395,000	2930.00
LS	902	262,579,000	2911.08	39	CD	10	2,920,000	2920.00
HP	670	194,977,000	2910.10	40	XA	1	291,000	2910.00
HD	378	109,836,000	2905.71	41	 	 	 	 
RF	343	99,813,000	2910.00	42	 	 	 	 
AZ	274	79,877,000	2915.22	43	 	 	 	 
ES	203	59,473,000	2929.70	44	 	 	 	 
FZ	200	58,000,000	2900.00	45	 	 	 	 
AG	131	38,086,000	2907.33	46	 	 	 	 
AR	100	29,300,000	2930.00	47	 	 	 	 
AH	100	29,100,000	2910.00	48	 	 	 	 
MI	100	29,000,000	2900.00	49	 	 	 	 
PC	70	20,504,000	2929.14	50	 	 	 	 
DU	50	14,600,000	2920.00	51	 	 	 	 
RG	50	14,600,000	2920.00	52	 	 	 	 
RS	50	14,500,000	2900.00	53	 	 	 	 
QA	39	11,386,000	2919.49	54	 	 	 	 
AN	30	8,740,000	2913.33	55	 	 	 	 
TF	20	5,830,000	2915.00	56	 	 	 	 
PP	11	3,190,000	2900.00	57	 	 	 	 
IU	10	2,900,000	2900.00	58	 	 	 	 
JB	2	583,000	2915.00	59	 	 	 	 
