ANTMToBrokerCode	ANTM	Start	2025-12-09	End	2025-12-09	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	101,351	29,795,817,000	2939.86	1	AK	134,660	39,550,355,000	2937.05
BB	76,053	22,265,344,000	2927.61	2	CC	46,942	13,765,280,000	2932.40
XL	48,963	14,381,914,000	2937.30	3	BK	39,715	11,652,827,560	2934.08
YP	45,819	13,427,714,000	2930.60	4	NI	36,484	10,665,604,000	2923.36
KK	22,562	6,610,833,000	2930.07	5	PD	35,670	10,478,269,000	2937.56
OD	20,351	5,965,383,000	2931.25	6	LG	28,843	8,429,798,000	2922.65
SQ	19,354	5,688,680,000	2939.28	7	ZP	24,937	7,320,177,000	2935.47
XC	19,119	5,608,587,000	2933.51	8	YP	23,231	6,823,180,000	2937.10
PD	17,454	5,127,124,000	2937.51	9	XL	21,374	6,287,541,000	2941.68
NI	13,787	4,039,622,000	2930.02	10	OD	19,837	5,798,492,000	2923.07
IH	13,400	3,939,600,000	2940.00	11	YU	11,482	3,355,368,000	2922.29
AG	11,745	3,429,617,000	2920.07	12	EP	9,036	2,648,020,000	2930.52
AK	9,210	2,717,749,000	2950.87	13	XC	6,827	2,007,074,000	2939.91
DR	5,964	1,751,137,000	2936.18	14	AZ	6,062	1,770,158,000	2920.09
ZP	5,117	1,496,134,000	2923.85	15	MI	5,500	1,611,500,000	2930.00
GR	5,022	1,470,198,000	2927.51	16	AG	4,669	1,375,943,000	2946.98
PF	5,000	1,455,000,000	2910.00	17	HD	4,591	1,355,468,000	2952.45
LG	4,909	1,440,014,000	2933.42	18	CP	4,427	1,294,450,000	2923.99
BK	4,230	1,239,075,560	2928.96	19	BQ	4,318	1,272,977,000	2948.07
CP	3,978	1,165,329,000	2929.43	20	MG	3,190	938,101,000	2940.76
YJ	3,521	1,029,820,000	2924.79	21	IF	2,955	863,572,000	2922.41
MG	3,382	991,137,000	2930.62	22	KK	1,201	352,605,000	2935.93
DH	3,227	946,660,000	2933.56	23	DX	1,142	334,927,000	2932.81
AZ	2,282	668,622,000	2929.98	24	BR	1,000	298,000,000	2980.00
YU	2,122	620,541,000	2924.32	25	ES	1,000	294,000,000	2940.00
RX	2,097	612,324,000	2920.00	26	SQ	848	248,938,000	2935.59
DX	2,091	612,217,000	2927.87	27	AT	689	204,798,000	2972.39
CD	1,969	574,301,000	2916.71	28	TP	685	200,402,000	2925.58
EP	1,736	510,287,000	2939.44	29	YJ	654	192,142,000	2937.95
AI	1,451	430,782,000	2968.86	30	XA	649	189,745,000	2923.65
TP	1,144	335,455,000	2932.30	31	DR	621	182,530,000	2939.29
HD	1,106	324,324,000	2932.41	32	GR	444	129,944,000	2926.67
HP	921	269,174,000	2922.63	33	HP	442	129,801,000	2936.67
AT	791	232,107,000	2934.35	34	DH	425	125,419,000	2951.04
XA	653	191,427,000	2931.50	35	BB	396	115,715,000	2922.10
IT	650	190,900,000	2936.92	36	YB	325	95,271,000	2931.42
KI	630	184,743,000	2932.43	37	KI	121	35,555,000	2938.43
YB	505	148,501,000	2940.61	38	AI	65	19,015,000	2925.38
BQ	477	139,913,000	2933.19	39	RO	60	17,580,000	2930.00
IF	354	103,857,000	2933.81	40	AO	50	14,600,000	2920.00
RO	325	94,925,000	2920.77	41	PC	20	5,880,000	2940.00
BS	300	87,900,000	2930.00	42	LS	2	596,000	2980.00
AO	155	45,417,000	2930.13	43	 	 	 	 
FS	80	23,360,000	2920.00	44	 	 	 	 
ZR	70	20,510,000	2930.00	45	 	 	 	 
SS	50	14,600,000	2920.00	46	 	 	 	 
LS	46	13,550,000	2945.65	47	 	 	 	 
RS	25	7,325,000	2930.00	48	 	 	 	 
SF	23	6,785,000	2950.00	49	 	 	 	 
MI	10	2,940,000	2940.00	50	 	 	 	 
PC	3	880,000	2933.33	51	 	 	 	 
ES	3	876,000	2920.00	52	 	 	 	 
AN	2	586,000	2930.00	53	 	 	 	 
