ANTMToBrokerCode	ANTM	Start	2025-12-02	End	2025-12-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	152,243	45,419,358,000	2983.35	1	CC	157,530	46,886,641,000	2976.36
CC	91,493	27,253,153,000	2978.71	2	YP	54,343	16,205,025,000	2981.99
BK	78,475	23,399,615,000	2981.79	3	BK	47,458	14,114,611,000	2974.13
YP	58,367	17,350,284,000	2972.62	4	AK	44,878	13,355,342,000	2975.92
AK	49,021	14,626,889,000	2983.80	5	XL	43,032	12,830,170,000	2981.54
XL	30,298	9,010,072,000	2973.82	6	YU	34,311	10,223,908,000	2979.78
NI	26,414	7,866,217,000	2978.05	7	PD	30,516	9,086,816,000	2977.72
PD	22,048	6,558,139,000	2974.48	8	SQ	30,407	9,050,725,000	2976.53
SQ	18,586	5,511,490,000	2965.40	9	NI	26,398	7,870,319,000	2981.41
OD	15,516	4,617,530,000	2975.98	10	XC	18,229	5,433,945,000	2980.93
XC	14,289	4,246,134,000	2971.61	11	AZ	17,661	5,255,079,000	2975.53
BQ	9,963	2,967,686,000	2978.71	12	ZP	15,555	4,633,203,000	2978.59
MG	9,398	2,783,654,000	2961.96	13	KK	12,435	3,696,892,000	2972.97
YU	5,807	1,727,696,000	2975.20	14	RX	12,380	3,682,102,000	2974.23
AT	5,629	1,667,947,000	2963.13	15	DH	11,987	3,575,751,000	2983.02
GR	4,876	1,446,118,000	2965.79	16	OD	10,332	3,078,277,000	2979.36
DR	4,338	1,287,992,000	2969.09	17	MG	7,942	2,367,225,000	2980.64
CP	4,084	1,210,737,000	2964.59	18	DR	6,384	1,905,622,000	2985.00
BB	3,070	915,344,000	2981.58	19	GR	6,208	1,854,265,000	2986.90
LG	3,031	902,057,000	2976.10	20	BQ	5,854	1,729,740,000	2954.80
HD	2,859	851,977,000	2979.98	21	EP	5,200	1,550,514,000	2981.76
KK	2,323	690,208,000	2971.19	22	CP	5,105	1,522,346,000	2982.07
DH	2,313	685,863,000	2965.25	23	LG	5,009	1,492,401,000	2979.44
LS	2,111	626,864,000	2969.51	24	FS	4,480	1,331,000,000	2970.98
YB	1,670	494,476,000	2960.93	25	IF	3,331	991,272,000	2975.90
EP	1,633	484,417,000	2966.42	26	DX	1,539	458,904,000	2981.83
AZ	1,078	319,585,000	2964.61	27	YB	1,065	317,976,000	2985.69
DX	1,030	304,677,000	2958.03	28	BR	1,001	299,298,000	2989.99
KI	990	293,241,000	2962.03	29	XA	997	297,269,000	2981.63
RX	723	215,399,000	2979.24	30	PF	961	286,378,000	2980.00
CD	585	173,320,000	2962.74	31	KI	923	275,346,000	2983.16
AI	529	157,070,000	2969.19	32	AT	896	267,932,000	2990.31
AO	511	150,745,000	2950.00	33	YJ	892	266,915,000	2992.32
YJ	507	150,095,000	2960.45	34	ES	600	178,200,000	2970.00
XA	438	129,853,000	2964.68	35	HD	562	168,038,000	2990.00
TP	387	115,239,000	2977.75	36	HP	330	98,395,000	2981.67
BS	250	74,250,000	2970.00	37	AG	328	97,891,000	2984.48
IT	250	74,250,000	2970.00	38	TP	261	78,039,000	2990.00
IU	250	73,750,000	2950.00	39	IU	250	74,500,000	2980.00
HP	193	57,179,000	2962.64	40	ZR	200	59,490,000	2974.50
PP	185	55,315,000	2990.00	41	SS	100	30,000,000	3000.00
SF	105	31,220,000	2973.33	42	RG	100	29,800,000	2980.00
AR	100	29,700,000	2970.00	43	PO	74	22,050,000	2979.73
RG	100	29,500,000	2950.00	44	CD	72	21,460,000	2980.56
IF	76	22,624,000	2976.84	45	AF	50	14,950,000	2990.00
DU	70	20,790,000	2970.00	46	PP	48	14,256,000	2970.00
AG	56	16,581,000	2960.89	47	LS	47	14,040,000	2987.23
PC	37	11,043,000	2984.59	48	BB	24	7,152,000	2980.00
QA	36	10,800,000	3000.00	49	PC	22	6,558,000	2980.91
MI	10	2,960,000	2960.00	50	IN	20	5,920,000	2960.00
MU	6	1,785,000	2975.00	51	AI	17	5,060,000	2976.47
RO	3	894,000	2980.00	52	IH	10	2,980,000	2980.00
JB	1	298,000	2980.00	53	SF	3	897,000	2990.00
 	 	 	 	54	AO	3	896,000	2986.67
 	 	 	 	55	MU	1	299,000	2990.00
