ANTMToBrokerCode	ANTM	Start	2025-12-10	End	2025-12-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	120,286	35,314,302,000	2935.86	1	ZP	101,775	29,865,344,000	2934.45
BB	67,736	19,916,722,000	2940.35	2	RX	97,650	28,701,298,000	2939.20
CC	48,685	14,284,157,000	2934.00	3	CC	37,425	10,991,907,000	2937.05
BK	39,259	11,534,382,000	2938.02	4	XL	36,386	10,690,165,000	2937.99
AZ	33,458	9,829,823,000	2937.96	5	YP	30,223	8,877,286,000	2937.26
YP	27,169	7,971,995,000	2934.22	6	AZ	23,001	6,728,014,000	2925.10
LG	26,656	7,826,648,000	2936.17	7	AK	21,829	6,412,064,000	2937.41
PD	20,067	5,887,195,000	2933.77	8	PD	19,453	5,713,591,000	2937.13
XL	18,902	5,545,916,000	2934.04	9	NI	18,256	5,362,316,000	2937.29
AK	18,790	5,512,102,000	2933.53	10	XC	17,887	5,255,309,000	2938.06
XC	14,123	4,143,201,000	2933.66	11	YU	14,544	4,270,403,000	2936.20
CP	9,737	2,866,862,000	2944.30	12	OD	11,881	3,480,282,000	2929.28
NI	8,966	2,630,832,000	2934.23	13	LG	8,273	2,432,461,000	2940.24
IH	7,100	2,087,400,000	2940.00	14	AI	7,387	2,160,422,000	2924.63
OD	6,718	1,967,638,000	2928.90	15	TP	7,312	2,140,132,000	2926.88
GR	6,596	1,934,732,000	2933.19	16	DR	7,085	2,081,982,000	2938.58
SQ	5,519	1,618,235,000	2932.12	17	KK	5,995	1,760,830,000	2937.16
KZ	3,758	1,105,679,000	2942.20	18	BK	3,796	1,114,269,000	2935.38
KK	3,161	926,348,000	2930.55	19	YJ	3,776	1,112,409,000	2946.00
AO	3,000	884,000,000	2946.67	20	SQ	3,646	1,072,990,000	2942.92
XA	2,756	806,820,000	2927.50	21	XA	3,474	1,021,871,000	2941.48
AG	2,427	711,094,000	2929.93	22	EP	3,228	946,626,000	2932.55
DR	1,691	495,366,000	2929.43	23	BQ	2,487	728,286,000	2928.37
YJ	1,272	372,760,000	2930.50	24	GR	2,430	713,242,000	2935.15
EP	1,145	335,584,000	2930.86	25	CP	2,221	652,685,000	2938.70
HD	1,017	298,284,000	2932.98	26	DX	2,159	631,838,000	2926.53
BF	1,000	292,000,000	2920.00	27	AO	2,014	591,108,000	2935.00
AI	801	234,704,000	2930.14	28	IF	1,836	538,920,000	2935.29
IF	663	195,297,000	2945.66	29	AT	1,691	497,708,000	2943.28
AT	631	184,808,000	2928.81	30	CD	1,173	344,220,000	2934.53
TP	543	158,957,000	2927.38	31	LS	1,003	294,883,000	2940.01
YU	511	149,294,000	2921.60	32	BR	1,001	294,794,000	2945.00
YB	474	139,147,000	2935.59	33	HD	846	248,874,000	2941.77
HP	375	110,150,000	2937.33	34	DH	647	190,287,000	2941.07
DH	340	99,522,000	2927.12	35	MG	535	157,090,000	2936.26
KI	161	47,213,000	2932.48	36	PC	283	83,180,000	2939.22
MG	116	34,188,000	2947.24	37	HP	260	76,257,000	2932.96
PC	110	32,240,000	2930.91	38	AG	234	68,762,000	2938.55
SH	80	23,440,000	2930.00	39	AF	200	58,800,000	2940.00
DX	68	19,906,000	2927.35	40	KI	192	56,418,000	2938.44
LS	67	19,625,000	2929.10	41	YB	190	55,844,000	2939.16
BQ	61	17,858,000	2927.54	42	MU	110	32,370,000	2942.73
SF	14	4,130,000	2950.00	43	RF	100	29,300,000	2930.00
CD	12	3,528,000	2940.00	44	SS	50	14,650,000	2930.00
 	 	 	 	45	PG	30	8,820,000	2940.00
 	 	 	 	46	RG	26	7,618,000	2930.00
 	 	 	 	47	RO	10	2,930,000	2930.00
 	 	 	 	48	BB	8	2,344,000	2930.00
 	 	 	 	49	ES	3	885,000	2950.00
