ANTMToBrokerCode	ANTM	Start	2025-12-16	End	2025-12-16	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	252,276	75,366,909,000	2987.48	1	CC	121,367	36,317,593,000	2992.38
AK	92,051	27,661,660,000	3005.04	2	ZP	110,501	32,928,399,450	2979.92
YU	76,182	22,714,315,000	2981.59	3	AK	76,896	22,977,792,000	2988.16
XL	61,331	18,309,911,000	2985.43	4	BB	76,888	22,934,007,000	2982.78
YP	53,457	15,951,801,000	2984.04	5	PD	75,843	22,647,747,000	2986.14
KZ	42,486	12,750,401,000	3001.08	6	XL	68,018	20,349,172,000	2991.73
PD	35,587	10,616,815,000	2983.34	7	YP	50,953	15,268,733,000	2996.63
RX	32,950	9,885,127,000	3000.04	8	LG	42,840	12,782,910,000	2983.87
ZP	30,545	9,163,622,450	3000.03	9	CP	30,816	9,233,828,000	2996.44
XC	29,366	8,762,268,000	2983.81	10	AZ	26,924	8,059,410,000	2993.39
SQ	22,327	6,673,058,000	2988.78	11	BK	25,651	7,674,252,000	2991.79
NI	18,691	5,584,609,000	2987.86	12	NI	24,993	7,495,173,000	2998.91
KK	15,737	4,692,103,000	2981.57	13	MG	24,086	7,208,069,000	2992.64
DR	15,542	4,635,712,000	2982.70	14	XC	20,068	6,017,111,000	2998.36
OD	15,540	4,632,264,000	2980.86	15	KK	16,036	4,790,226,000	2987.17
EP	13,462	4,037,904,000	2999.48	16	HP	13,933	4,138,607,000	2970.36
CP	13,370	3,990,948,000	2985.00	17	BQ	12,879	3,882,613,000	3014.69
AT	10,770	3,212,018,000	2982.38	18	TP	12,890	3,836,171,000	2976.08
BK	9,020	2,697,584,000	2990.67	19	AT	12,454	3,732,818,000	2997.28
KI	8,487	2,525,902,000	2976.20	20	SQ	10,366	3,107,146,000	2997.44
LG	8,305	2,480,519,000	2986.78	21	MU	8,190	2,457,000,000	3000.00
GR	5,821	1,733,136,000	2977.39	22	DR	6,619	1,978,743,000	2989.49
AZ	4,793	1,426,517,000	2976.25	23	OD	6,193	1,847,697,000	2983.52
HD	4,255	1,275,210,000	2996.97	24	HD	4,877	1,464,144,000	3002.14
XA	3,816	1,141,046,000	2990.16	25	YU	4,893	1,457,772,000	2979.30
YJ	3,683	1,098,437,000	2982.45	26	EP	3,711	1,111,177,000	2994.28
DP	3,344	999,856,000	2990.00	27	GR	3,326	998,484,000	3002.06
AO	3,255	969,741,000	2979.24	28	YB	3,092	919,937,000	2975.22
DX	2,915	873,025,000	2994.94	29	BS	3,000	894,000,000	2980.00
DH	2,559	762,345,000	2979.07	30	KZ	2,291	680,427,000	2970.00
TP	2,404	720,117,000	2995.50	31	ES	2,000	606,000,000	3030.00
AI	2,336	699,505,000	2994.46	32	AG	1,821	542,616,000	2979.77
PC	2,127	635,237,000	2986.54	33	AI	1,797	542,078,000	3016.57
IF	1,887	562,212,000	2979.40	34	YJ	1,587	479,461,000	3021.18
HP	1,818	543,170,000	2987.73	35	PC	1,134	340,066,000	2998.82
YB	1,719	512,011,000	2978.54	36	DX	1,106	332,385,000	3005.29
LS	1,632	484,719,000	2970.09	37	LS	1,002	297,596,000	2970.02
BQ	1,593	476,809,000	2993.15	38	DH	940	281,702,000	2996.83
AG	1,583	474,243,000	2995.85	39	IU	500	151,500,000	3030.00
FZ	1,300	386,400,000	2972.31	40	KI	368	110,225,000	2995.24
MG	687	204,829,000	2981.50	41	IF	229	68,260,000	2980.79
SH	550	164,060,000	2982.91	42	XA	146	43,687,000	2992.26
IU	501	150,299,000	2999.98	43	AO	121	36,563,000	3021.74
IT	500	150,000,000	3000.00	44	PP	109	32,373,000	2970.00
CD	392	117,833,000	3005.94	45	SH	50	14,850,000	2970.00
ID	200	59,700,000	2985.00	46	FZ	40	11,920,000	2980.00
SS	110	32,670,000	2970.00	47	CD	25	7,450,000	2980.00
RG	102	30,294,000	2970.00	48	PO	9	2,700,000	3000.00
FS	72	21,526,000	2989.72	49	 	 	 	 
RS	50	14,850,000	2970.00	50	 	 	 	 
ES	27	8,038,000	2977.04	51	 	 	 	 
RB	20	5,940,000	2970.00	52	 	 	 	 
MI	13	3,848,000	2960.00	53	 	 	 	 
II	10	2,980,000	2980.00	54	 	 	 	 
PO	10	2,970,000	2970.00	55	 	 	 	 
MU	8	2,376,000	2970.00	56	 	 	 	 
DU	3	892,000	2973.33	57	 	 	 	 
JB	1	299,000	2990.00	58	 	 	 	 
