BBTNToBrokerCode	BBTN	Start	2025-12-01	End	2025-12-01	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	34,952	4,153,906,500	1188.46	1	YP	39,717	4,722,309,500	1188.99
CC	23,156	2,751,274,500	1188.15	2	CC	16,002	1,901,065,000	1188.02
AZ	11,920	1,417,220,500	1188.94	3	ZP	13,699	1,627,378,000	1187.95
XL	8,853	1,050,023,000	1186.06	4	OD	13,251	1,570,564,000	1185.24
PD	7,605	903,208,420	1187.58	5	PD	12,378	1,466,786,420	1184.95
SQ	6,486	773,726,000	1192.92	6	XL	7,171	855,634,000	1193.19
YJ	4,551	539,664,000	1185.81	7	AK	7,138	851,044,000	1192.27
NI	4,106	487,593,500	1187.51	8	LG	5,117	606,421,500	1185.11
OD	4,010	476,058,000	1187.18	9	SQ	4,076	483,307,000	1185.74
AK	3,499	417,479,000	1193.14	10	NI	2,269	269,523,500	1187.85
ZP	3,101	369,012,500	1189.98	11	GR	1,940	230,974,000	1190.59
DR	2,640	313,250,000	1186.55	12	DR	1,675	199,023,500	1188.20
YU	2,475	293,012,500	1183.89	13	IF	1,656	195,409,500	1180.01
GR	2,082	245,998,500	1181.55	14	XC	1,265	150,492,500	1189.66
KK	2,015	238,835,000	1185.29	15	AZ	1,220	144,600,000	1185.25
DH	1,978	236,267,500	1194.48	16	YU	1,167	138,842,000	1189.73
XC	1,853	219,767,500	1186.01	17	KI	1,022	122,613,000	1199.74
LS	1,375	163,237,500	1187.18	18	EP	956	113,262,000	1184.75
EP	1,325	156,847,000	1183.75	19	DH	527	62,393,000	1183.93
CP	1,174	139,297,000	1186.52	20	DX	463	55,327,500	1194.98
TP	863	102,617,000	1189.07	21	CP	458	54,624,500	1192.67
BK	624	74,269,500	1190.22	22	KK	416	49,407,500	1187.68
AI	609	72,166,500	1185.00	23	HD	391	46,567,500	1190.98
XA	532	63,030,500	1184.78	24	LS	325	38,512,500	1185.00
RO	500	59,250,000	1185.00	25	TP	201	23,818,500	1185.00
AO	400	47,400,000	1185.00	26	PP	136	16,116,000	1185.00
BQ	349	41,362,000	1185.16	27	AT	119	14,225,500	1195.42
HP	304	35,976,500	1183.44	28	HP	90	10,677,500	1186.39
DX	295	35,104,000	1189.97	29	XA	78	9,268,000	1188.21
HD	271	32,275,500	1190.98	30	YB	73	8,650,500	1185.00
IT	250	29,625,000	1185.00	31	MG	20	2,380,000	1190.00
RS	202	24,137,000	1194.90	32	TF	5	592,500	1185.00
IF	137	16,241,500	1185.51	33	BK	4	480,000	1200.00
SA	100	11,850,000	1185.00	34	AI	1	118,500	1185.00
YB	78	9,210,000	1180.77	35	CD	1	118,500	1185.00
AT	68	8,053,000	1184.26	36	BQ	1	118,000	1180.00
LG	57	6,784,000	1190.18	37	 	 	 	 
MU	50	5,925,000	1185.00	38	 	 	 	 
BR	50	5,925,000	1185.00	39	 	 	 	 
MI	50	5,925,000	1185.00	40	 	 	 	 
MG	40	4,740,000	1185.00	41	 	 	 	 
KI	32	3,796,000	1186.25	42	 	 	 	 
RG	10	1,185,000	1185.00	43	 	 	 	 
RB	1	119,000	1190.00	44	 	 	 	 
