BBTNToBrokerCode	BBTN	Start	2025-12-11	End	2025-12-11	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	41,900	4,629,646,000	1104.93	1	ZP	101,291	11,199,163,500	1105.64
YP	40,399	4,446,767,500	1100.71	2	CC	42,541	4,701,408,000	1105.15
AK	29,089	3,245,635,500	1115.76	3	AK	33,623	3,740,333,000	1112.43
ZP	25,837	2,839,729,000	1099.09	4	BB	27,882	3,048,092,000	1093.21
GR	24,650	2,705,616,500	1097.61	5	YP	18,522	2,053,953,000	1108.93
DR	20,426	2,284,947,000	1118.65	6	YU	15,452	1,697,889,000	1098.82
XL	19,805	2,185,801,500	1103.66	7	BK	14,790	1,641,792,000	1110.07
NI	13,457	1,480,429,000	1100.12	8	KK	13,317	1,472,007,000	1105.36
SQ	13,203	1,461,564,000	1106.99	9	PD	13,127	1,445,686,500	1101.31
XC	12,967	1,427,009,500	1100.49	10	NI	13,118	1,440,862,500	1098.39
AG	12,016	1,324,764,000	1102.50	11	XL	10,980	1,214,225,500	1105.85
CP	11,771	1,290,165,500	1096.05	12	DR	8,717	969,265,000	1111.92
BK	10,674	1,200,487,000	1124.68	13	XC	6,447	709,800,500	1100.98
OD	10,372	1,151,974,000	1110.66	14	OD	4,557	503,790,500	1105.53
BB	9,367	1,033,124,500	1102.94	15	SQ	4,035	445,796,500	1104.82
PD	8,984	989,997,000	1101.96	16	CP	3,924	439,724,000	1120.60
XA	8,775	981,594,500	1118.63	17	KI	3,050	340,751,000	1117.22
EP	6,541	721,037,500	1102.34	18	LG	2,552	286,620,000	1123.12
YU	3,922	430,471,500	1097.58	19	EP	2,067	229,965,000	1112.55
AZ	3,722	410,550,500	1103.04	20	DH	1,892	207,032,500	1094.25
AI	3,132	347,620,500	1109.90	21	HD	1,676	186,415,000	1112.26
DH	3,083	337,751,000	1095.53	22	BQ	1,553	172,378,000	1109.97
KI	3,017	334,874,500	1109.96	23	YJ	1,507	165,016,500	1095.00
KK	2,968	327,273,000	1102.67	24	GR	1,467	162,178,500	1105.51
BQ	2,443	269,546,000	1103.34	25	YB	1,143	125,435,500	1097.42
IF	2,222	244,499,000	1100.36	26	AI	969	108,578,000	1120.52
HD	1,676	187,780,500	1120.41	27	AZ	762	83,704,500	1098.48
LG	1,033	113,940,000	1103.00	28	XA	565	63,213,000	1118.81
BS	1,000	111,000,000	1110.00	29	DX	487	54,269,500	1114.36
YB	755	83,803,500	1109.98	30	HP	240	26,458,000	1102.42
HP	674	74,740,500	1108.91	31	ZR	150	16,625,000	1108.33
YJ	525	58,040,000	1105.52	32	LS	92	10,120,000	1100.00
DX	415	45,775,000	1103.01	33	AT	55	6,097,500	1108.64
AT	320	35,490,000	1109.06	34	AO	35	3,850,000	1100.00
AO	300	32,700,000	1090.00	35	PP	20	2,190,000	1095.00
MG	232	25,578,500	1102.52	36	MG	10	1,120,000	1120.00
IT	200	22,200,000	1110.00	37	IF	3	328,500	1095.00
ZR	200	22,150,000	1107.50	38	 	 	 	 
FZ	150	16,575,000	1105.00	39	 	 	 	 
IH	101	11,111,000	1100.10	40	 	 	 	 
TP	96	10,550,500	1099.01	41	 	 	 	 
CD	89	9,761,000	1096.74	42	 	 	 	 
BR	30	3,270,000	1090.00	43	 	 	 	 
PC	23	2,525,000	1097.83	44	 	 	 	 
RO	20	2,190,000	1095.00	45	 	 	 	 
LS	12	1,320,000	1100.00	46	 	 	 	 
RG	10	1,115,000	1115.00	47	 	 	 	 
FS	10	1,097,500	1097.50	48	 	 	 	 
SH	5	546,000	1092.00	49	 	 	 	 
