BBTNToBrokerCode	BBTN	Start	2025-12-16	End	2025-12-16	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	64,453	7,408,504,500	1149.44	1	AK	59,705	6,881,653,500	1152.61
XL	60,516	7,017,486,500	1159.61	2	SQ	54,950	6,308,786,000	1148.10
AK	42,010	4,825,325,500	1148.61	3	YP	43,588	5,005,526,000	1148.37
SQ	29,304	3,373,548,500	1151.22	4	XL	42,877	4,933,822,000	1150.69
YP	26,627	3,071,026,500	1153.35	5	CC	33,504	3,870,837,500	1155.34
CP	24,719	2,844,334,000	1150.67	6	CP	30,346	3,519,965,500	1159.94
CC	21,864	2,516,006,500	1150.75	7	XC	18,003	2,069,402,000	1149.48
XC	18,884	2,183,404,500	1156.22	8	LG	14,159	1,620,561,000	1144.54
PD	12,014	1,381,604,500	1150.00	9	PD	11,283	1,302,905,500	1154.75
RX	11,464	1,317,076,500	1148.88	10	BK	10,945	1,267,373,000	1157.95
NI	11,048	1,273,901,000	1153.06	11	ZP	8,855	1,030,905,500	1164.21
OD	7,443	855,315,000	1149.15	12	DR	7,980	916,372,500	1148.34
DH	6,171	709,533,500	1149.79	13	OD	7,430	854,088,500	1149.51
AG	4,410	511,409,000	1159.66	14	NI	6,210	714,664,000	1150.83
AT	4,379	500,596,000	1143.17	15	KZ	4,500	514,088,000	1142.42
EP	3,735	429,707,000	1150.49	16	AO	4,022	472,530,000	1174.86
YJ	3,509	401,585,000	1144.44	17	EP	3,552	408,558,500	1150.22
YB	2,922	336,617,000	1152.01	18	YU	2,004	229,958,500	1147.50
DR	2,838	327,444,500	1153.79	19	AZ	1,936	224,358,500	1158.88
XA	2,797	321,958,500	1151.09	20	RG	1,864	215,317,000	1155.13
BQ	2,381	274,819,000	1154.22	21	XA	1,788	204,969,000	1146.36
KK	2,346	270,094,500	1151.30	22	BQ	1,630	189,156,500	1160.47
GR	2,139	245,261,000	1146.62	23	YB	1,488	170,489,500	1145.76
MG	2,026	233,658,000	1153.30	24	KK	1,409	162,184,000	1151.06
AZ	1,969	224,782,000	1141.60	25	HD	1,386	159,540,000	1151.08
HD	1,603	183,985,500	1147.76	26	DH	1,359	157,062,500	1155.72
LG	1,341	153,607,500	1145.47	27	MG	1,213	140,233,500	1156.09
AO	1,232	141,680,000	1150.00	28	DX	862	98,535,000	1143.10
BS	1,000	114,000,000	1140.00	29	GR	765	87,662,500	1145.92
YU	821	94,401,000	1149.83	30	KI	600	68,849,500	1147.49
HP	612	70,110,000	1145.59	31	YJ	412	47,980,000	1164.56
DX	561	64,494,000	1149.63	32	LS	400	45,900,000	1147.50
ID	500	57,750,000	1155.00	33	AT	337	38,854,500	1152.95
LS	438	50,700,000	1157.53	34	HP	271	31,371,000	1157.60
RG	432	49,464,000	1145.00	35	IF	260	29,640,000	1140.00
AI	410	47,057,500	1147.74	36	AR	200	23,000,000	1150.00
SH	300	34,800,000	1160.00	37	AI	120	14,082,500	1173.54
IF	274	31,862,000	1162.85	38	ZR	100	11,762,500	1176.25
KI	264	30,228,000	1145.00	39	IH	100	11,750,000	1175.00
BR	200	23,162,500	1158.13	40	SH	100	11,400,000	1140.00
TP	194	22,186,000	1143.61	41	ID	70	8,015,000	1145.00
BK	192	22,058,500	1148.88	42	RS	50	5,750,000	1150.00
ZR	155	17,720,000	1143.23	43	RO	33	3,811,500	1155.00
PC	100	11,500,000	1150.00	44	DP	24	2,760,000	1150.00
MI	76	8,702,000	1145.00	45	RB	9	1,035,000	1150.00
CD	17	1,962,000	1154.12	46	BB	6	687,000	1145.00
AN	10	1,150,000	1150.00	47	AG	6	681,000	1135.00
FS	10	1,140,000	1140.00	48	 	 	 	 
QA	1	116,000	1160.00	49	 	 	 	 
