BBTNToBrokerCode	BBTN	Start	2025-12-30	End	2025-12-30	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
OD	49,955	5,865,062,500	1174.07	1	CC	42,768	4,970,284,000	1162.15
AZ	50,288	5,783,527,500	1150.08	2	AZ	39,247	4,514,077,000	1150.17
AK	32,223	3,730,187,500	1157.62	3	SQ	35,291	4,086,908,500	1158.06
ZP	31,231	3,639,092,500	1165.22	4	YP	32,786	3,809,169,000	1161.83
TP	23,423	2,715,725,000	1159.43	5	YU	20,542	2,377,780,500	1157.52
DX	13,752	1,615,767,500	1174.93	6	PD	14,893	1,733,626,500	1164.05
XC	12,301	1,424,962,000	1158.41	7	AK	13,886	1,619,767,500	1166.48
CC	11,035	1,273,813,000	1154.34	8	KK	11,293	1,316,968,500	1166.18
YP	10,129	1,169,473,500	1154.58	9	XL	10,919	1,269,087,500	1162.27
PD	9,996	1,157,954,000	1158.42	10	OD	10,332	1,194,068,000	1155.70
XL	6,909	799,992,000	1157.90	11	BK	5,887	690,797,000	1173.43
BK	6,092	706,567,500	1159.83	12	IT	5,850	687,375,000	1175.00
SQ	5,881	682,514,500	1160.54	13	YJ	4,400	517,000,000	1175.00
YJ	4,073	468,995,000	1151.47	14	GR	4,297	504,575,500	1174.25
CP	2,725	316,981,000	1163.23	15	XC	4,273	495,368,000	1159.30
YU	2,595	300,737,000	1158.91	16	CP	4,028	472,759,500	1173.68
NI	2,403	276,428,000	1150.35	17	DR	3,728	429,474,000	1152.02
DH	2,309	267,670,000	1159.25	18	ZP	3,300	380,993,000	1154.52
KK	1,796	206,789,000	1151.39	19	BQ	2,642	310,155,000	1173.94
EP	1,761	204,304,000	1160.16	20	NI	2,284	266,028,000	1164.75
LG	1,159	135,137,500	1165.98	21	EP	2,168	251,113,500	1158.27
HD	967	111,918,000	1157.37	22	LG	1,835	213,865,500	1165.48
MG	647	74,876,000	1157.28	23	LS	1,225	143,937,500	1175.00
GR	270	31,475,000	1165.74	24	HD	1,055	122,127,500	1157.61
XA	258	29,846,000	1156.82	25	AR	1,000	116,000,000	1160.00
AT	70	8,085,000	1155.00	26	AT	862	101,171,000	1173.68
AI	50	5,725,000	1145.00	27	DH	607	70,509,000	1161.60
YB	26	2,995,500	1152.12	28	DX	506	59,242,500	1170.80
LS	13	1,504,500	1157.31	29	MG	497	58,272,500	1172.48
DR	5	575,000	1150.00	30	XA	425	49,812,500	1172.06
HP	2	231,000	1155.00	31	AG	400	46,630,000	1165.75
KI	2	229,500	1147.50	32	TP	216	24,948,000	1155.00
 	 	 	 	33	YB	200	23,340,000	1167.00
 	 	 	 	34	AI	153	17,776,500	1161.86
 	 	 	 	35	FS	150	17,475,000	1165.00
 	 	 	 	36	SA	100	11,750,000	1175.00
 	 	 	 	37	MU	90	10,395,000	1155.00
 	 	 	 	38	HP	78	9,037,500	1158.65
 	 	 	 	39	PC	66	7,689,000	1165.00
 	 	 	 	40	KI	63	7,324,500	1162.62
 	 	 	 	41	IF	2	231,000	1155.00
 	 	 	 	42	CD	2	231,000	1155.00
