BBTNToBrokerCode	BBTN	Start	2025-12-15	End	2025-12-15	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	129,502	14,873,917,500	1148.55	1	YP	164,144	18,732,519,500	1141.22
ZP	80,937	9,256,345,500	1143.65	2	CC	112,340	12,856,234,000	1144.40
BK	76,908	8,675,446,500	1128.03	3	CP	55,798	6,266,723,000	1123.11
AK	67,604	7,615,712,000	1126.52	4	XL	43,401	4,968,941,000	1144.89
XL	63,561	7,318,868,500	1151.47	5	GR	41,677	4,807,086,500	1153.41
YP	54,383	6,258,894,000	1150.89	6	PD	35,887	4,106,049,000	1144.16
CP	34,852	4,041,739,500	1159.69	7	XC	24,519	2,790,328,500	1138.03
SQ	30,648	3,487,896,000	1138.05	8	AK	23,581	2,716,465,500	1151.97
XC	21,058	2,439,501,000	1158.47	9	DR	23,074	2,642,987,500	1145.44
MG	21,355	2,428,220,500	1137.07	10	NI	22,783	2,607,264,000	1144.39
PD	21,028	2,398,040,500	1140.40	11	EP	21,948	2,526,963,500	1151.34
BB	16,040	1,877,083,500	1170.25	12	BK	19,351	2,227,470,000	1151.09
NI	14,515	1,664,144,500	1146.50	13	MG	18,201	2,119,187,500	1164.32
DR	9,559	1,093,222,500	1143.66	14	SQ	18,426	2,090,649,500	1134.62
AZ	8,762	1,017,199,500	1160.92	15	KK	14,626	1,687,287,000	1153.62
AO	7,820	910,430,000	1164.23	16	YU	12,199	1,387,414,000	1137.32
HD	6,708	771,233,500	1149.72	17	OD	10,885	1,261,193,500	1158.65
OD	6,398	729,662,000	1140.45	18	HD	6,173	711,764,500	1153.03
LG	5,343	603,276,500	1129.10	19	BQ	5,959	684,639,500	1148.92
RG	5,067	590,659,500	1165.70	20	DH	5,798	660,109,500	1138.51
KK	4,498	507,342,000	1127.93	21	YB	4,720	546,407,000	1157.64
YU	4,072	462,029,000	1134.65	22	AZ	4,480	518,005,000	1156.26
YB	3,521	406,500,000	1154.50	23	AI	4,468	510,978,500	1143.64
EP	3,458	389,425,000	1126.16	24	KI	3,390	385,314,000	1136.62
DH	3,343	373,106,000	1116.08	25	ZP	3,179	371,191,500	1167.64
AI	3,140	358,850,000	1142.83	26	YJ	2,565	299,405,000	1167.27
TP	2,454	283,950,000	1157.09	27	HP	2,432	278,687,500	1145.92
GR	2,073	235,411,500	1135.61	28	XA	1,837	209,348,000	1139.62
BQ	1,982	228,973,000	1155.26	29	AO	1,500	173,400,000	1156.00
FZ	1,500	174,000,000	1160.00	30	AG	1,300	148,500,000	1142.31
KI	1,517	172,228,000	1135.32	31	LG	1,297	147,493,000	1137.19
DX	1,401	155,123,500	1107.23	32	AR	900	105,300,000	1170.00
LS	1,200	137,000,000	1141.67	33	LS	800	92,450,000	1155.63
IF	571	66,600,500	1166.38	34	DX	616	69,810,500	1133.29
XA	374	43,416,500	1160.87	35	AT	559	63,936,500	1143.77
YJ	238	27,594,500	1159.43	36	RO	500	58,500,000	1170.00
RB	214	25,038,000	1170.00	37	ZR	500	57,075,000	1141.50
SH	200	22,850,000	1142.50	38	BS	398	46,566,000	1170.00
HP	198	22,660,000	1144.44	39	BR	400	46,400,000	1160.00
ZR	200	22,310,000	1115.50	40	FS	315	36,650,000	1163.49
AG	152	17,134,000	1127.24	41	CD	302	34,951,000	1157.32
ID	100	11,150,000	1115.00	42	ES	260	30,020,000	1154.62
FS	100	11,050,000	1105.00	43	RS	250	29,150,000	1166.00
MU	90	10,170,000	1130.00	44	RG	199	23,230,000	1167.34
AT	70	7,845,000	1120.71	45	IH	200	22,500,000	1125.00
PC	15	1,755,000	1170.00	46	TP	179	20,642,000	1153.18
SF	3	351,000	1170.00	47	SH	105	12,235,000	1165.24
 	 	 	 	48	PC	100	11,700,000	1170.00
 	 	 	 	49	SA	100	11,650,000	1165.00
 	 	 	 	50	DD	67	7,537,500	1125.00
 	 	 	 	51	SS	25	2,887,500	1155.00
 	 	 	 	52	ID	15	1,707,500	1138.33
 	 	 	 	53	IF	2	230,500	1152.50
 	 	 	 	54	QA	2	220,000	1100.00
