BBTNToBrokerCode	BBTN	Start	2025-12-12	End	2025-12-12	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	38,699	4,185,483,000	1081.55	1	YP	65,379	7,056,810,500	1079.37
DX	29,377	3,202,459,500	1090.12	2	ZP	62,712	6,814,879,500	1086.69
CC	24,705	2,675,246,000	1082.88	3	CC	16,272	1,770,297,500	1087.94
AK	23,415	2,538,891,000	1084.30	4	XL	10,359	1,124,478,500	1085.51
ZP	13,829	1,502,875,000	1086.76	5	XC	10,263	1,117,015,500	1088.39
XL	12,775	1,388,296,000	1086.73	6	PD	8,804	952,786,500	1082.22
PD	12,523	1,354,396,500	1081.53	7	AK	7,046	768,283,500	1090.38
NI	11,170	1,207,078,000	1080.64	8	DR	5,580	605,707,500	1085.50
XC	8,936	971,051,500	1086.67	9	BK	4,574	500,597,500	1094.44
OD	8,344	909,866,000	1090.44	10	SQ	4,252	463,207,500	1089.39
SQ	6,126	664,780,000	1085.18	11	CP	4,170	455,473,000	1092.26
BK	4,546	494,952,000	1088.76	12	AZ	4,081	444,794,000	1089.91
DR	4,186	455,025,500	1087.02	13	LG	3,122	337,271,500	1080.31
CP	3,533	385,163,500	1090.19	14	KK	2,980	323,920,000	1086.98
YU	3,254	351,522,000	1080.28	15	NI	2,804	305,522,000	1089.59
KK	3,070	332,102,500	1081.77	16	GR	1,637	178,048,000	1087.65
KI	2,001	217,903,500	1088.97	17	HP	1,541	167,852,000	1089.24
YB	2,005	217,495,000	1084.76	18	OD	1,382	150,547,500	1089.35
DH	1,672	181,462,500	1085.30	19	AT	1,203	131,225,500	1090.82
AZ	1,483	161,294,000	1087.62	20	AG	1,184	128,464,000	1085.00
EP	1,320	143,529,000	1087.34	21	DX	953	103,627,500	1087.38
AO	1,200	129,500,000	1079.17	22	EP	791	85,809,000	1084.82
GR	1,099	119,495,000	1087.31	23	YB	705	76,935,000	1091.28
AR	900	97,650,000	1085.00	24	KI	660	71,610,000	1085.00
LG	896	97,464,500	1087.77	25	YU	414	45,113,500	1089.70
BQ	429	46,820,000	1091.38	26	ZR	350	38,150,000	1090.00
XA	402	43,669,000	1086.29	27	HD	304	33,036,000	1086.71
AG	370	40,037,500	1082.09	28	AI	130	14,170,000	1090.00
HD	304	32,756,000	1077.50	29	CD	117	12,778,000	1092.14
AI	242	26,332,000	1088.10	30	DH	93	10,136,500	1089.95
AT	204	22,184,000	1087.45	31	XA	91	9,914,500	1089.51
ES	200	21,600,000	1080.00	32	TP	46	5,014,000	1090.00
TP	133	14,494,500	1089.81	33	BB	7	763,000	1090.00
HP	132	14,421,500	1092.54	34	BQ	7	761,000	1087.14
LS	100	10,850,000	1085.00	35	 	 	 	 
MG	86	9,280,000	1079.07	36	 	 	 	 
DD	70	7,490,000	1070.00	37	 	 	 	 
FS	62	6,734,000	1086.13	38	 	 	 	 
YJ	59	6,454,500	1093.98	39	 	 	 	 
CD	57	6,210,500	1089.56	40	 	 	 	 
MU	50	5,400,000	1080.00	41	 	 	 	 
MI	37	3,977,500	1075.00	42	 	 	 	 
RB	5	544,500	1089.00	43	 	 	 	 
IF	4	436,000	1090.00	44	 	 	 	 
SH	1	109,000	1090.00	45	 	 	 	 
IH	1	109,000	1090.00	46	 	 	 	 
PC	1	108,500	1085.00	47	 	 	 	 
