BBTNToBrokerCode	BBTN	Start	2025-12-17	End	2025-12-17	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AG	53,206	6,135,193,000	1153.10	1	KZ	107,600	12,344,957,000	1147.30
YP	53,092	6,094,014,500	1147.81	2	CP	41,473	4,786,531,500	1154.13
AK	37,224	4,283,017,000	1150.61	3	XL	36,404	4,193,859,500	1152.03
CP	23,661	2,722,593,000	1150.67	4	CC	25,832	2,976,588,000	1152.29
CC	19,052	2,188,363,000	1148.63	5	YP	14,083	1,622,033,500	1151.72
ZP	18,289	2,112,324,000	1154.97	6	AK	12,745	1,463,535,000	1148.32
BK	18,091	2,082,287,500	1151.01	7	PD	12,363	1,419,008,000	1147.79
TP	18,108	2,082,093,000	1149.82	8	XC	12,011	1,385,103,000	1153.20
XL	12,174	1,400,808,500	1150.66	9	DH	11,045	1,276,055,500	1155.32
PD	9,830	1,136,751,000	1156.41	10	OD	8,246	953,449,000	1156.26
BB	9,366	1,078,491,000	1151.50	11	KK	5,579	644,245,000	1154.77
NI	8,970	1,032,253,000	1150.78	12	SQ	5,103	588,415,000	1153.08
MG	7,148	828,294,000	1158.78	13	GR	4,525	524,218,500	1158.49
YU	5,898	684,088,000	1159.86	14	NI	4,412	507,317,000	1149.86
IF	4,621	532,947,500	1153.32	15	YU	3,381	392,183,500	1159.96
SQ	4,449	512,313,000	1151.52	16	AI	2,035	235,187,500	1155.71
DH	3,504	402,658,500	1149.14	17	TP	1,526	175,610,000	1150.79
YB	3,144	360,980,000	1148.16	18	DX	1,390	160,727,500	1156.31
DR	3,084	353,861,000	1147.41	19	YJ	1,236	143,361,500	1159.88
XC	2,668	306,454,500	1148.63	20	ZP	1,220	141,210,000	1157.46
KK	2,217	253,559,000	1143.70	21	AO	1,132	131,312,000	1160.00
OD	1,312	150,437,000	1146.62	22	BS	1,088	126,208,000	1160.00
EP	1,047	120,309,500	1149.09	23	YB	1,028	118,202,000	1149.82
DX	725	83,170,000	1147.17	24	KI	1,016	117,156,000	1153.11
HD	708	81,153,500	1146.24	25	RG	1,000	115,250,000	1152.50
ES	500	57,500,000	1150.00	26	DR	997	115,032,500	1153.79
AT	379	43,444,000	1146.28	27	EP	993	114,422,500	1152.29
KI	320	36,654,000	1145.44	28	MG	877	100,909,000	1150.62
AZ	300	34,696,500	1156.55	29	AT	742	85,872,000	1157.30
LG	292	33,487,000	1146.82	30	HD	712	81,724,500	1147.82
AI	280	31,940,000	1140.71	31	XA	614	71,063,500	1157.39
LS	250	28,625,000	1145.00	32	ID	500	58,000,000	1160.00
GR	245	28,099,500	1146.92	33	LS	443	51,245,000	1156.77
YJ	213	24,303,000	1140.99	34	BQ	290	33,409,000	1152.03
XA	167	19,304,000	1155.93	35	BK	260	29,916,500	1150.63
BQ	143	16,439,500	1149.62	36	PP	253	29,348,000	1160.00
MU	100	11,500,000	1150.00	37	BR	250	28,700,000	1148.00
PC	50	5,725,000	1145.00	38	ZR	200	23,175,000	1158.75
HP	10	1,160,000	1160.00	39	HP	173	19,901,000	1150.35
BR	9	1,044,000	1160.00	40	IF	50	5,700,000	1140.00
CD	1	114,500	1145.00	41	AZ	11	1,265,000	1150.00
 	 	 	 	42	AG	5	580,000	1160.00
 	 	 	 	43	LG	3	348,000	1160.00
 	 	 	 	44	SH	1	115,000	1150.00
