BRISToBrokerCode	BRIS	Start	2025-11-20	End	2025-11-20	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	28,046	6,905,087,000	2462.06	1	AK	51,649	12,730,420,000	2464.80
YP	22,078	5,436,666,000	2462.48	2	LG	30,242	7,409,537,000	2450.08
SQ	16,587	4,085,690,000	2463.19	3	ZP	24,034	5,931,109,000	2467.80
XL	16,175	3,980,328,000	2460.79	4	KZ	8,671	2,136,807,000	2464.31
NI	10,816	2,664,357,000	2463.35	5	XL	4,993	1,231,669,000	2466.79
XC	9,594	2,359,347,000	2459.19	6	XC	2,719	668,386,000	2458.21
PD	7,487	1,843,582,000	2462.38	7	DX	2,633	645,799,000	2452.71
OD	6,953	1,708,902,000	2457.79	8	CC	2,529	623,575,000	2465.70
DX	4,250	1,048,319,000	2466.63	9	YP	2,428	598,103,000	2463.36
DH	2,699	662,565,000	2454.85	10	NI	1,950	481,009,000	2466.71
EP	2,138	524,887,000	2455.04	11	SQ	1,950	478,138,000	2451.99
AK	1,975	487,811,000	2469.93	12	DR	1,507	373,017,000	2475.23
KK	1,971	483,856,000	2454.88	13	OD	1,433	352,196,000	2457.75
XA	1,190	293,729,000	2468.31	14	GR	1,391	342,114,000	2459.48
LS	1,151	283,095,000	2459.56	15	PD	1,151	283,754,000	2465.28
AI	1,035	256,590,000	2479.13	16	EP	583	143,531,000	2461.94
DR	1,017	250,147,000	2459.66	17	YU	551	136,296,000	2473.61
AO	1,000	245,000,000	2450.00	18	AI	550	134,900,000	2452.73
IF	759	186,686,000	2459.63	19	AT	402	99,052,000	2463.98
GR	626	153,873,000	2458.04	20	LS	371	91,637,000	2470.00
FS	600	148,200,000	2470.00	21	FS	300	74,000,000	2466.67
CP	590	145,626,000	2468.24	22	AZ	277	68,150,000	2460.29
AT	586	144,194,000	2460.65	23	KI	272	67,137,000	2468.27
TP	554	136,280,000	2459.93	24	DH	257	62,999,000	2451.32
YU	519	127,690,000	2460.31	25	KK	204	50,035,000	2452.70
PC	513	125,848,000	2453.18	26	HP	105	25,830,000	2460.00
MU	400	98,000,000	2450.00	27	CP	103	25,238,000	2450.29
ZP	380	93,424,000	2458.53	28	MG	90	22,050,000	2450.00
AZ	350	85,881,000	2453.74	29	AG	77	19,039,000	2472.60
LG	230	56,455,000	2454.57	30	BQ	59	14,609,000	2476.10
KI	190	46,797,000	2463.00	31	CD	46	11,316,000	2460.00
BQ	182	44,640,000	2452.75	32	XA	15	3,690,000	2460.00
YJ	171	42,193,000	2467.43	33	PS	13	3,224,000	2480.00
HP	161	39,555,000	2456.83	34	YB	6	1,482,000	2470.00
HD	150	37,000,000	2466.67	35	 	 	 	 
ZR	140	34,300,000	2450.00	36	 	 	 	 
PS	83	20,358,000	2452.77	37	 	 	 	 
FZ	50	12,350,000	2470.00	38	 	 	 	 
IT	50	12,300,000	2460.00	39	 	 	 	 
BR	26	6,384,000	2455.38	40	 	 	 	 
CD	21	5,167,000	2460.48	41	 	 	 	 
AP	20	4,900,000	2450.00	42	 	 	 	 
YB	14	3,435,000	2453.57	43	 	 	 	 
MG	12	2,961,000	2467.50	44	 	 	 	 
JB	12	2,943,000	2452.50	45	 	 	 	 
AG	10	2,450,000	2450.00	46	 	 	 	 
