BRISToBrokerCode	BRIS	Start	2025-11-18	End	2025-11-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	13,631	3,364,342,000	2468.15	1	YU	17,139	4,226,839,000	2466.21
YP	12,212	3,019,513,000	2472.58	2	NI	17,152	4,225,659,000	2463.65
AK	11,957	2,973,738,000	2487.03	3	CC	11,334	2,815,527,000	2484.14
CC	7,598	1,875,528,000	2468.45	4	KK	10,456	2,577,530,000	2465.12
OD	6,248	1,542,042,000	2468.06	5	XL	9,549	2,372,082,000	2484.12
ZP	5,812	1,433,763,000	2466.90	6	AK	8,230	2,038,665,000	2477.11
DH	4,797	1,183,796,000	2467.78	7	PD	4,769	1,177,983,000	2470.08
PD	4,777	1,179,831,000	2469.82	8	BK	3,760	925,665,000	2461.88
XC	4,747	1,173,579,000	2472.25	9	XC	3,222	795,707,000	2469.61
MI	4,012	1,002,940,000	2499.85	10	YP	2,431	601,689,000	2475.07
BK	3,544	874,837,000	2468.50	11	AZ	2,025	504,496,000	2491.34
NI	2,101	517,960,000	2465.30	12	MI	1,500	372,000,000	2480.00
HP	2,010	494,450,000	2459.95	13	SQ	1,216	301,884,000	2482.60
SQ	1,778	439,010,000	2469.12	14	OD	1,082	267,917,000	2476.13
KK	1,743	429,519,000	2464.25	15	GR	865	213,191,000	2464.64
KZ	1,620	399,881,000	2468.40	16	KZ	807	199,199,000	2468.39
KI	1,435	356,140,000	2481.81	17	DX	610	150,630,000	2469.34
YU	1,338	329,633,000	2463.62	18	LS	450	111,100,000	2468.89
EP	1,242	306,337,000	2466.48	19	EP	314	78,384,000	2496.31
IF	1,000	246,000,000	2460.00	20	DR	313	77,961,000	2490.77
SF	995	245,230,000	2464.62	21	LG	282	69,426,000	2461.91
DR	938	231,397,000	2466.92	22	SF	230	57,500,000	2500.00
AT	606	149,304,000	2463.76	23	PP	217	53,599,000	2470.00
GR	564	139,537,000	2474.06	24	CP	210	52,169,000	2484.24
LG	421	104,007,000	2470.48	25	XA	200	49,600,000	2480.00
AI	392	96,324,000	2457.24	26	IN	200	49,200,000	2460.00
XA	291	72,152,000	2479.45	27	YJ	131	32,750,000	2500.00
BQ	288	71,668,000	2488.47	28	DH	124	30,740,000	2479.03
DX	272	66,960,000	2461.76	29	AI	124	30,726,000	2477.90
PC	203	49,938,000	2460.00	30	KI	108	26,998,000	2499.81
AG	128	31,530,000	2463.28	31	TP	101	24,950,000	2470.30
LS	125	30,850,000	2468.00	32	MG	75	18,675,000	2490.00
CP	109	26,777,000	2456.61	33	AT	33	8,120,000	2460.61
AZ	80	19,725,000	2465.63	34	BQ	28	6,966,000	2487.86
YB	75	18,580,000	2477.33	35	HP	27	6,654,000	2464.44
TP	56	13,774,000	2459.64	36	QA	13	3,237,000	2490.00
YJ	48	11,868,000	2472.50	37	JB	10	2,510,000	2510.00
SH	35	8,610,000	2460.00	38	ZP	10	2,470,000	2470.00
PS	27	6,663,000	2467.78	39	SH	5	1,235,000	2470.00
CD	25	6,200,000	2480.00	40	PS	3	750,000	2500.00
RO	25	6,150,000	2460.00	41	AG	2	494,000	2470.00
AP	20	4,900,000	2450.00	42	IF	2	494,000	2470.00
BR	19	4,682,000	2464.21	43	 	 	 	 
MG	9	2,234,000	2482.22	44	 	 	 	 
MU	4	980,000	2450.00	45	 	 	 	 
IN	1	246,000	2460.00	46	 	 	 	 
QA	1	246,000	2460.00	47	 	 	 	 
