BRISToBrokerCode	BRIS	Start	2025-11-05	End	2025-11-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	43,857	10,943,551,000	2495.28	1	BK	71,376	17,779,192,000	2490.92
DX	35,404	8,865,679,000	2504.15	2	CP	50,381	12,595,064,000	2499.96
XL	31,793	7,936,610,000	2496.34	3	BB	34,873	8,713,790,000	2498.72
YP	21,359	5,331,545,000	2496.16	4	PD	28,412	7,104,214,000	2500.43
OD	18,296	4,569,477,000	2497.53	5	AK	17,235	4,312,909,000	2502.41
XC	17,679	4,411,819,000	2495.51	6	CC	17,007	4,254,134,000	2501.40
EP	14,259	3,564,500,000	2499.82	7	ZP	11,146	2,789,635,000	2502.81
PD	12,734	3,178,328,000	2495.94	8	DX	9,487	2,362,776,000	2490.54
NI	10,968	2,739,660,000	2497.87	9	XL	6,680	1,669,395,000	2499.09
SQ	10,909	2,721,230,000	2494.48	10	XC	6,501	1,623,041,000	2496.60
AK	9,400	2,355,922,000	2506.30	11	YP	4,592	1,148,378,000	2500.82
ZR	8,151	2,037,600,000	2499.82	12	NI	3,704	924,104,000	2494.88
KI	6,018	1,493,395,000	2481.55	13	DH	2,019	506,755,000	2509.93
DH	5,178	1,295,690,000	2502.30	14	GR	862	216,000,000	2505.80
DR	4,770	1,190,793,000	2496.42	15	OD	724	181,003,000	2500.04
KK	3,303	822,259,000	2489.43	16	YU	590	147,290,000	2496.44
XA	2,151	536,433,000	2493.88	17	KK	557	139,241,000	2499.84
LG	1,877	468,979,000	2498.56	18	AT	551	138,246,000	2509.00
YB	1,750	435,624,000	2489.28	19	DR	481	120,290,000	2500.83
YU	1,583	393,923,000	2488.46	20	TP	476	119,042,000	2500.88
GR	1,519	379,317,000	2497.15	21	YB	396	99,015,000	2500.38
RO	1,000	251,000,000	2510.00	22	BQ	389	97,299,000	2501.26
BQ	965	241,274,000	2500.25	23	EP	344	86,032,000	2500.93
AT	700	174,767,000	2496.67	24	SQ	334	83,711,000	2506.32
MU	700	174,600,000	2494.29	25	XA	295	73,800,000	2501.69
PG	650	162,500,000	2500.00	26	KI	212	52,608,000	2481.51
TP	571	142,499,000	2495.60	27	LG	195	48,945,000	2510.00
PC	413	103,046,000	2495.06	28	PS	189	47,259,000	2500.48
CP	375	93,349,000	2489.31	29	KZ	146	36,500,000	2500.00
AI	303	75,546,000	2493.27	30	AZ	79	19,598,000	2480.76
AZ	299	74,585,000	2494.48	31	AI	38	9,500,000	2500.00
AO	232	57,968,000	2498.62	32	IF	30	7,500,000	2500.00
AG	204	50,799,000	2490.15	33	LS	26	6,526,000	2510.00
HP	147	36,625,000	2491.50	34	CD	23	5,750,000	2500.00
HD	143	35,700,000	2496.50	35	PC	5	1,255,000	2510.00
SH	130	32,420,000	2493.85	36	JB	5	1,254,000	2508.00
ZP	116	28,872,000	2488.97	37	MG	1	250,000	2500.00
PS	86	21,428,000	2491.63	38	 	 	 	 
CD	73	18,225,000	2496.58	39	 	 	 	 
YJ	60	14,917,000	2486.17	40	 	 	 	 
IF	54	13,444,000	2489.63	41	 	 	 	 
JB	30	7,470,000	2490.00	42	 	 	 	 
MG	30	7,460,000	2486.67	43	 	 	 	 
SF	21	5,255,000	2502.38	44	 	 	 	 
IN	21	5,229,000	2490.00	45	 	 	 	 
OK	20	5,000,000	2500.00	46	 	 	 	 
BK	19	4,750,000	2500.00	47	 	 	 	 
RG	15	3,730,000	2486.67	48	 	 	 	 
QA	10	2,510,000	2510.00	49	 	 	 	 
EL	10	2,500,000	2500.00	50	 	 	 	 
AN	6	1,499,000	2498.33	51	 	 	 	 
