BRISToBrokerCode	BRIS	Start	2025-11-27	End	2025-11-27	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	21,032	5,007,184,000	2380.75	1	SQ	40,797	9,666,035,000	2369.30
YP	17,123	4,085,326,000	2385.87	2	YP	16,281	3,886,568,000	2387.18
XL	15,739	3,745,521,000	2379.77	3	CC	12,906	3,093,851,000	2397.22
AK	11,004	2,637,417,000	2396.78	4	AK	12,765	3,054,756,000	2393.07
XC	10,191	2,431,566,000	2385.99	5	XC	10,958	2,632,802,000	2402.63
NI	9,211	2,204,840,000	2393.70	6	XL	8,424	2,007,175,000	2382.69
ZP	7,475	1,796,684,000	2403.59	7	OD	7,645	1,816,274,000	2375.77
PD	7,198	1,709,792,000	2375.37	8	PD	6,125	1,466,534,000	2394.34
OD	5,755	1,367,800,000	2376.72	9	KZ	4,393	1,050,722,000	2391.81
LG	3,775	897,443,000	2377.33	10	NI	3,941	943,839,000	2394.92
AT	3,529	836,942,000	2371.61	11	LG	2,926	693,538,000	2370.26
EP	3,058	729,100,000	2384.24	12	BQ	2,143	514,784,000	2402.17
SQ	2,778	660,796,000	2378.68	13	DR	1,842	439,613,000	2386.61
YU	2,519	602,585,000	2392.16	14	MG	1,776	426,240,000	2400.00
DX	2,360	559,503,000	2370.78	15	YU	1,256	302,616,000	2409.36
GR	2,188	525,009,000	2399.49	16	BB	1,270	301,688,000	2375.50
KK	1,918	454,885,000	2371.66	17	EP	560	133,372,000	2381.64
DH	1,890	451,145,000	2387.01	18	KK	417	98,863,000	2370.82
XA	1,457	346,257,000	2376.51	19	BK	408	96,696,000	2370.00
LS	1,280	304,790,000	2381.17	20	IF	401	96,036,000	2394.91
DR	1,161	275,869,000	2376.13	21	AN	300	71,100,000	2370.00
BQ	1,029	243,989,000	2371.13	22	AT	261	62,419,000	2391.53
AZ	707	167,631,000	2371.02	23	CP	194	46,231,000	2383.04
AN	600	144,000,000	2400.00	24	XA	173	41,348,000	2390.06
YB	570	134,943,000	2367.42	25	HD	160	37,870,000	2366.88
BK	518	123,289,000	2380.10	26	MU	155	36,910,000	2381.29
HD	445	106,170,000	2385.84	27	HP	133	31,891,000	2397.82
TP	426	101,178,000	2375.07	28	GR	109	25,736,000	2361.10
PC	372	88,487,000	2378.68	29	CD	79	18,960,000	2400.00
YJ	263	62,973,000	2394.41	30	DX	57	13,680,000	2400.00
HP	241	56,878,000	2360.08	31	YJ	50	11,800,000	2360.00
CP	227	54,211,000	2388.15	32	DH	48	11,498,000	2395.42
AG	200	47,690,000	2384.50	33	RO	45	10,890,000	2420.00
KI	180	42,835,000	2379.72	34	AZ	38	9,094,000	2393.16
IF	162	38,929,000	2403.02	35	ZP	21	5,060,000	2409.52
II	125	29,875,000	2390.00	36	TP	20	4,809,000	2404.50
AI	119	28,177,000	2367.82	37	AG	19	4,571,000	2405.79
MG	119	28,141,000	2364.79	38	IT	15	3,600,000	2400.00
CD	114	27,316,000	2396.14	39	JB	15	3,595,000	2396.67
PG	70	16,530,000	2361.43	40	AI	15	3,582,000	2388.00
MU	25	5,950,000	2380.00	41	BR	14	3,396,000	2425.71
BR	14	3,318,000	2370.00	42	KI	10	2,410,000	2410.00
MI	12	2,820,000	2350.00	43	AO	10	2,380,000	2380.00
SF	8	1,936,000	2420.00	44	QA	6	1,440,000	2400.00
TF	1	236,000	2360.00	45	YB	5	1,202,000	2404.00
 	 	 	 	46	PC	1	243,000	2430.00
 	 	 	 	47	DU	1	239,000	2390.00
