BRISToBrokerCode	BRIS	Start	2025-11-14	End	2025-11-14	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	35,227	8,752,663,000	2484.65	1	CP	52,115	12,953,831,000	2485.62
ZP	26,410	6,571,696,000	2488.34	2	YP	10,851	2,699,432,000	2487.73
XL	10,296	2,556,371,000	2482.88	3	XL	9,384	2,328,462,000	2481.31
CC	8,154	2,022,918,000	2480.89	4	XC	9,110	2,261,138,000	2482.04
XC	6,796	1,685,390,000	2479.97	5	CC	5,519	1,370,949,000	2484.05
OD	4,879	1,210,327,000	2480.69	6	PD	5,141	1,276,109,000	2482.22
YP	4,438	1,102,381,000	2483.96	7	YU	4,389	1,086,929,000	2476.48
YU	3,418	847,627,000	2479.89	8	AK	3,675	908,734,000	2472.75
SQ	3,257	809,504,000	2485.43	9	SQ	2,518	626,772,000	2489.17
NI	2,899	720,546,000	2485.50	10	NI	2,520	626,549,000	2486.31
DX	2,544	630,464,000	2478.24	11	ZP	2,034	506,439,000	2489.87
RS	2,000	497,000,000	2485.00	12	DR	1,977	492,118,000	2489.22
BK	1,970	489,068,000	2482.58	13	GR	1,851	458,782,000	2478.56
PD	1,847	458,609,000	2482.99	14	OD	1,799	446,487,000	2481.86
BB	1,633	405,892,000	2485.56	15	KI	1,363	338,592,000	2484.17
LG	1,146	285,221,000	2488.84	16	AZ	1,276	317,221,000	2486.06
GR	583	144,814,000	2483.95	17	LG	1,167	290,491,000	2489.21
DR	554	137,028,000	2473.43	18	EP	1,134	280,138,000	2470.35
KK	501	124,316,000	2481.36	19	DH	828	206,679,000	2496.12
DH	372	92,355,000	2482.66	20	AT	525	130,338,000	2482.63
CP	311	77,063,000	2477.91	21	KK	327	81,217,000	2483.70
EP	286	71,033,000	2483.67	22	PS	220	54,600,000	2481.82
AZ	236	58,428,000	2475.76	23	MU	199	49,509,000	2487.89
YB	218	54,282,000	2490.00	24	TP	172	42,830,000	2490.12
LS	201	50,049,000	2490.00	25	HD	163	40,587,000	2490.00
MG	190	47,310,000	2490.00	26	YJ	130	32,240,000	2480.00
AT	131	32,442,000	2476.49	27	AI	100	25,000,000	2500.00
BQ	124	30,753,000	2480.08	28	DX	84	20,832,000	2480.00
KI	110	27,359,000	2487.18	29	IF	80	19,990,000	2498.75
HP	58	14,467,000	2494.31	30	YB	80	19,900,000	2487.50
AI	40	9,920,000	2480.00	31	BQ	56	13,903,000	2482.68
IF	30	7,466,000	2488.67	32	PP	52	12,948,000	2490.00
AG	20	4,970,000	2485.00	33	XA	26	6,474,000	2490.00
TP	16	3,984,000	2490.00	34	CD	26	6,468,000	2487.69
BR	6	1,476,000	2460.00	35	BR	10	2,490,000	2490.00
IN	2	499,000	2495.00	36	AO	4	996,000	2490.00
YJ	2	498,000	2490.00	37	ZR	3	747,000	2490.00
XA	2	494,000	2470.00	38	AG	2	500,000	2500.00
SF	2	493,000	2465.00	39	PC	1	249,000	2490.00
MU	1	248,000	2480.00	40	 	 	 	 
PC	1	246,000	2460.00	41	 	 	 	 
