BRISToBrokerCode	BRIS	Start	2025-11-12	End	2025-11-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	37,666	9,356,396,000	2484.04	1	AZ	59,154	14,695,291,000	2484.24
CC	32,087	7,987,118,000	2489.21	2	BK	40,205	10,005,188,000	2488.54
AZ	21,255	5,319,403,000	2502.66	3	TP	20,177	5,004,407,000	2480.25
YP	15,241	3,791,071,000	2487.42	4	YU	15,493	3,878,630,000	2503.47
OD	14,668	3,668,289,000	2500.88	5	XL	10,955	2,738,490,000	2499.76
PD	13,663	3,404,412,000	2491.70	6	AK	10,790	2,692,389,000	2495.26
AK	12,539	3,118,949,000	2487.40	7	RX	10,000	2,510,000,000	2510.00
NI	10,476	2,611,093,000	2492.45	8	CC	9,432	2,358,653,000	2500.69
KI	10,154	2,536,286,000	2497.82	9	PD	8,511	2,123,961,000	2495.55
XC	10,165	2,532,075,000	2490.97	10	OD	5,914	1,470,123,000	2485.84
ZP	5,269	1,314,165,000	2494.14	11	YP	4,086	1,017,258,000	2489.62
YU	5,030	1,253,736,000	2492.52	12	XC	3,960	989,986,000	2499.96
SQ	4,690	1,163,066,000	2479.88	13	KI	3,014	750,586,000	2490.33
HP	2,067	518,633,000	2509.11	14	NI	1,847	461,876,000	2500.68
DH	1,702	421,576,000	2476.94	15	SQ	1,686	420,912,000	2496.51
IF	1,453	360,499,000	2481.07	16	KK	893	222,802,000	2494.98
KK	1,276	317,169,000	2485.65	17	CP	688	171,354,000	2490.61
BQ	1,123	279,724,000	2490.86	18	EP	405	101,029,000	2494.54
LG	1,118	278,403,000	2490.19	19	DH	378	94,856,000	2509.42
CP	1,037	256,838,000	2476.74	20	AT	298	74,790,000	2509.73
ZR	1,000	247,000,000	2470.00	21	DR	268	66,724,000	2489.70
DR	838	209,111,000	2495.36	22	IF	250	62,400,000	2496.00
EP	751	186,380,000	2481.76	23	ZP	245	61,195,000	2497.76
XA	541	134,320,000	2482.81	24	YB	209	52,411,000	2507.70
MG	535	134,179,000	2508.02	25	LG	162	40,462,000	2497.65
AT	530	132,230,000	2494.91	26	GR	155	38,625,000	2491.94
ES	500	124,000,000	2480.00	27	XA	125	31,125,000	2490.00
GR	490	122,119,000	2492.22	28	BQ	109	27,230,000	2498.17
PC	430	106,623,000	2479.60	29	RG	47	11,656,000	2480.00
DX	370	92,696,000	2505.30	30	SH	40	9,920,000	2480.00
YB	248	61,823,000	2492.86	31	ID	35	8,820,000	2520.00
SH	241	60,129,000	2494.98	32	PS	34	8,536,000	2510.59
PS	120	29,798,000	2483.17	33	AO	22	5,522,000	2510.00
HD	100	24,900,000	2490.00	34	OK	20	4,980,000	2490.00
IT	100	24,800,000	2480.00	35	JB	15	3,775,000	2516.67
AI	80	19,912,000	2489.00	36	BR	9	2,259,000	2510.00
BR	24	5,955,000	2481.25	37	MU	8	2,008,000	2510.00
JB	20	4,960,000	2480.00	38	DX	2	500,000	2500.00
AG	12	2,976,000	2480.00	39	CD	2	496,000	2480.00
MI	12	2,964,000	2470.00	40	PC	1	251,000	2510.00
TP	7	1,730,000	2471.43	41	 	 	 	 
YJ	5	1,244,000	2488.00	42	 	 	 	 
QA	5	1,235,000	2470.00	43	 	 	 	 
SS	4	994,000	2485.00	44	 	 	 	 
SF	2	497,000	2485.00	45	 	 	 	 
