BRISToBrokerCode	BRIS	Start	2025-11-03	End	2025-11-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XC	44,042	11,223,332,000	2548.32	1	YU	38,808	9,871,261,000	2543.61
XL	35,055	8,916,068,000	2543.45	2	CC	33,403	8,489,457,000	2541.53
CC	35,049	8,906,696,000	2541.21	3	KZ	24,383	6,203,572,000	2544.22
OD	28,561	7,290,360,000	2552.56	4	AZ	23,660	6,017,521,000	2543.33
YP	22,235	5,653,586,000	2542.65	5	ZP	20,621	5,265,179,000	2553.31
PD	13,957	3,551,515,000	2544.61	6	AK	12,291	3,137,349,000	2552.56
AK	8,157	2,070,208,000	2537.95	7	PD	10,164	2,589,690,000	2547.90
NI	7,530	1,911,871,000	2539.01	8	LG	9,349	2,379,343,000	2545.02
AO	6,541	1,674,389,000	2559.84	9	RX	6,163	1,560,959,000	2532.79
SQ	5,888	1,498,635,000	2545.24	10	YP	5,089	1,301,691,000	2557.85
YU	2,625	664,704,000	2532.21	11	DX	5,003	1,269,484,000	2537.45
KK	2,405	610,072,000	2536.68	12	XL	4,598	1,172,679,000	2550.41
DR	2,056	523,204,000	2544.77	13	XC	4,309	1,098,635,000	2549.63
GR	2,023	513,524,000	2538.43	14	DR	4,278	1,086,909,000	2540.69
DH	1,928	489,654,000	2539.70	15	CP	4,244	1,082,334,000	2550.27
AT	1,583	401,512,000	2536.40	16	BB	3,955	1,008,525,000	2550.00
EP	1,434	364,405,000	2541.18	17	OD	3,783	957,867,000	2532.03
MG	1,145	291,940,000	2549.69	18	YB	3,376	856,133,000	2535.94
AZ	1,123	284,650,000	2534.73	19	KK	2,292	582,369,000	2540.88
CP	735	186,853,000	2542.22	20	BK	2,141	546,271,000	2551.48
KI	723	183,236,000	2534.38	21	LS	1,464	370,392,000	2530.00
RO	600	152,600,000	2543.33	22	TP	1,219	308,945,000	2534.41
TP	521	131,987,000	2533.34	23	NI	1,036	263,878,000	2547.08
DX	493	126,045,000	2556.69	24	KI	1,011	257,808,000	2550.03
ZP	369	93,771,000	2541.22	25	SQ	916	233,226,000	2546.14
LG	339	85,957,000	2535.60	26	DH	765	194,734,000	2545.54
MU	300	76,100,000	2536.67	27	EP	177	44,895,000	2536.44
YB	253	64,264,000	2540.08	28	XA	129	32,847,000	2546.28
BQ	222	56,378,000	2539.55	29	GR	114	28,953,000	2539.74
XA	196	49,808,000	2541.22	30	AO	100	25,600,000	2560.00
AI	154	39,125,000	2540.58	31	AT	69	17,566,000	2545.80
YJ	153	38,712,000	2530.20	32	PS	58	14,848,000	2560.00
IF	137	34,813,000	2541.09	33	RO	50	12,700,000	2540.00
HP	135	34,232,000	2535.70	34	CD	50	12,700,000	2540.00
CD	102	26,156,000	2564.31	35	DP	46	11,676,000	2538.26
JB	66	16,756,000	2538.79	36	HP	33	8,448,000	2560.00
AG	61	15,486,000	2538.69	37	IF	30	7,620,000	2540.00
PS	60	15,181,000	2530.17	38	PC	17	4,310,000	2535.29
PC	59	14,979,000	2538.81	39	AI	5	1,265,000	2530.00
ZR	51	13,054,000	2559.61	40	BQ	3	765,000	2550.00
QA	43	11,005,000	2559.30	41	QA	2	516,000	2580.00
RG	35	8,865,000	2532.86	42	 	 	 	 
SF	21	5,345,000	2545.24	43	 	 	 	 
BK	19	4,807,000	2530.00	44	 	 	 	 
RB	10	2,550,000	2550.00	45	 	 	 	 
IU	10	2,530,000	2530.00	46	 	 	 	 
