BRISToBrokerCode	BRIS	Start	2025-12-01	End	2025-12-01	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BK	23,357	5,521,471,000	2363.95	1	YU	22,779	5,343,756,000	2345.91
AK	18,304	4,344,916,000	2373.75	2	CC	10,238	2,433,645,000	2377.07
CC	14,573	3,453,349,000	2369.69	3	SQ	9,882	2,352,345,000	2380.43
XL	7,675	1,816,130,000	2366.29	4	YP	9,055	2,146,989,000	2371.05
YP	7,556	1,791,813,000	2371.38	5	XC	8,868	2,109,932,000	2379.26
CP	5,165	1,234,300,000	2389.74	6	XL	8,351	1,977,835,000	2368.38
DX	5,030	1,201,775,000	2389.21	7	AK	6,901	1,641,383,000	2378.47
PD	3,977	938,982,000	2361.03	8	OD	5,707	1,361,152,000	2385.06
SQ	3,975	938,557,000	2361.15	9	CP	4,663	1,104,173,000	2367.95
BQ	3,866	909,602,000	2352.82	10	PD	3,788	899,125,000	2373.61
XC	2,802	664,288,000	2370.76	11	NI	3,178	754,537,000	2374.25
LG	2,173	514,964,000	2369.83	12	XA	2,752	654,912,000	2379.77
NI	1,517	359,207,000	2367.88	13	BQ	2,218	525,673,000	2370.03
AZ	1,306	311,076,000	2381.90	14	DX	2,045	480,755,000	2350.88
KK	1,114	263,902,000	2368.96	15	KK	1,862	442,875,000	2378.49
TP	970	230,530,000	2376.60	16	EP	1,463	347,564,000	2375.69
GR	915	214,300,000	2342.08	17	DR	1,465	347,187,000	2369.88
OD	829	195,563,000	2359.02	18	YB	754	179,945,000	2386.54
EP	721	169,968,000	2357.39	19	AT	712	169,949,000	2386.92
DR	421	98,999,000	2351.52	20	HD	395	94,628,000	2395.65
AG	401	95,837,000	2389.95	21	GR	307	73,332,000	2388.66
LS	300	70,300,000	2343.33	22	DH	262	62,098,000	2370.15
DH	271	64,496,000	2379.93	23	ZP	156	37,054,000	2375.26
YB	260	62,072,000	2387.38	24	AI	106	25,016,000	2360.00
XA	240	56,319,000	2346.63	25	AG	100	23,900,000	2390.00
MU	200	46,800,000	2340.00	26	ID	90	21,420,000	2380.00
IF	109	25,921,000	2378.07	27	BR	89	21,226,000	2384.94
KI	107	25,173,000	2352.62	28	AZ	85	20,132,000	2368.47
AT	102	24,112,000	2363.92	29	LG	75	17,674,000	2356.53
FZ	100	23,900,000	2390.00	30	CD	71	16,755,000	2359.86
YJ	100	23,500,000	2350.00	31	HP	56	13,383,000	2389.82
MG	67	15,708,000	2344.48	32	JB	50	11,890,000	2378.00
PG	55	12,870,000	2340.00	33	MU	41	9,710,000	2368.29
ZP	52	12,167,000	2339.81	34	TP	26	6,182,000	2377.69
AI	9	2,149,000	2387.78	35	BS	25	5,925,000	2370.00
AO	8	1,907,000	2383.75	36	PC	11	2,627,000	2388.18
YU	4	953,000	2382.50	37	IF	4	952,000	2380.00
HP	3	712,000	2373.33	38	KI	2	478,000	2390.00
SF	1	238,000	2380.00	39	TF	2	476,000	2380.00
PC	1	238,000	2380.00	40	RG	1	238,000	2380.00
 	 	 	 	41	QA	1	236,000	2360.00
