BRISToBrokerCode	BRIS	Start	2025-12-03	End	2025-12-03	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	19,092	4,486,816,000	2350.10	1	AK	24,542	5,766,009,000	2349.45
CC	15,860	3,723,384,000	2347.66	2	NI	20,719	4,868,496,000	2349.77
YP	12,646	2,968,921,000	2347.72	3	ZP	13,026	3,062,958,000	2351.42
SQ	6,702	1,571,854,000	2345.35	4	AZ	11,455	2,684,889,000	2343.86
NI	6,577	1,545,259,000	2349.49	5	YP	9,712	2,276,378,000	2343.88
XC	6,018	1,414,046,000	2349.69	6	CC	8,401	1,973,384,000	2348.99
OD	5,833	1,369,387,000	2347.65	7	XL	8,213	1,931,242,000	2351.45
CP	4,932	1,158,821,000	2349.60	8	PD	3,361	788,684,000	2346.58
PD	4,590	1,078,764,000	2350.25	9	XC	2,806	658,596,000	2347.10
DR	4,388	1,031,428,000	2350.57	10	DR	1,107	260,064,000	2349.27
KK	3,045	715,235,000	2348.88	11	OD	793	185,936,000	2344.72
DH	2,320	544,769,000	2348.14	12	GR	738	173,222,000	2347.18
AZ	2,217	520,801,000	2349.12	13	AI	604	142,540,000	2359.93
LS	1,800	421,300,000	2340.56	14	LG	582	136,192,000	2340.07
YB	1,747	409,281,000	2342.76	15	YU	361	85,394,000	2365.48
YU	1,701	400,824,000	2356.40	16	TP	282	66,340,000	2352.48
EP	1,116	261,782,000	2345.72	17	KK	261	61,558,000	2358.54
GR	1,112	261,340,000	2350.18	18	SQ	168	39,370,000	2343.45
AK	1,013	237,532,000	2344.84	19	EP	149	35,057,000	2352.82
LG	774	182,132,000	2353.13	20	AT	114	26,731,000	2344.82
AT	684	160,987,000	2353.61	21	BQ	59	13,815,000	2341.53
DX	599	140,712,000	2349.12	22	HP	44	10,296,000	2340.00
BQ	596	139,943,000	2348.04	23	CP	42	9,828,000	2340.00
KI	510	119,581,000	2344.73	24	DH	36	8,439,000	2344.17
SH	228	54,036,000	2370.00	25	AG	34	7,990,000	2350.00
ZR	210	49,260,000	2345.71	26	MU	27	6,354,000	2353.33
HD	200	47,350,000	2367.50	27	TF	25	5,900,000	2360.00
AG	144	33,839,000	2349.93	28	XA	7	1,638,000	2340.00
PP	141	32,994,000	2340.00	29	YJ	6	1,404,000	2340.00
ZP	108	25,350,000	2347.22	30	KI	2	472,000	2360.00
IT	100	23,400,000	2340.00	31	 	 	 	 
IF	80	18,820,000	2352.50	32	 	 	 	 
PG	80	18,760,000	2345.00	33	 	 	 	 
HP	77	18,137,000	2355.45	34	 	 	 	 
AI	72	16,870,000	2343.06	35	 	 	 	 
XA	66	15,531,000	2353.18	36	 	 	 	 
BR	54	12,646,000	2341.85	37	 	 	 	 
AN	50	11,700,000	2340.00	38	 	 	 	 
TP	43	10,098,000	2348.37	39	 	 	 	 
MU	42	9,870,000	2350.00	40	 	 	 	 
JB	40	9,360,000	2340.00	41	 	 	 	 
MI	17	3,995,000	2350.00	42	 	 	 	 
YJ	13	3,052,000	2347.69	43	 	 	 	 
CD	10	2,380,000	2380.00	44	 	 	 	 
SS	10	2,360,000	2360.00	45	 	 	 	 
PC	7	1,643,000	2347.14	46	 	 	 	 
IN	4	944,000	2360.00	47	 	 	 	 
AO	3	708,000	2360.00	48	 	 	 	 
TF	3	703,000	2343.33	49	 	 	 	 
SF	1	236,000	2360.00	50	 	 	 	 
RG	1	235,000	2350.00	51	 	 	 	 
