BRISToBrokerCode	BRIS	Start	2025-12-09	End	2025-12-09	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	55,626	12,722,698,000	2287.19	1	ZP	37,282	8,472,193,000	2272.46
CC	35,831	8,176,518,000	2281.97	2	KZ	35,000	8,023,503,000	2292.43
XL	34,172	7,807,534,000	2284.78	3	CC	32,460	7,400,928,000	2280.01
YP	23,293	5,308,360,000	2278.95	4	BB	29,279	6,688,156,000	2284.28
PD	17,101	3,886,429,000	2272.63	5	OD	24,869	5,621,131,000	2260.30
SQ	15,294	3,483,125,000	2277.45	6	AK	21,824	4,949,307,000	2267.83
XC	9,626	2,196,997,000	2282.36	7	XL	15,091	3,454,334,000	2289.00
NI	8,474	1,938,707,000	2287.83	8	YP	13,281	3,066,132,000	2308.66
KK	8,215	1,873,464,000	2280.54	9	FS	5,536	1,289,888,000	2330.00
EP	5,846	1,341,817,000	2295.27	10	XC	4,686	1,073,463,000	2290.79
AK	5,336	1,216,792,000	2280.34	11	XA	4,412	993,708,000	2252.28
OD	5,332	1,214,893,000	2278.49	12	NI	4,116	941,617,000	2287.70
DR	3,336	772,612,000	2315.98	13	PD	3,359	775,298,000	2308.12
PG	3,250	736,820,000	2267.14	14	BK	2,661	621,124,000	2334.18
MG	3,080	699,206,000	2270.15	15	YU	2,398	553,846,000	2309.62
GR	1,980	451,874,000	2282.19	16	BQ	2,385	540,655,000	2266.90
YB	1,959	448,752,000	2290.72	17	DR	2,223	521,806,000	2347.31
DX	1,816	418,709,000	2305.67	18	MG	2,065	465,790,000	2255.64
DH	1,794	409,397,000	2282.03	19	SQ	1,801	415,242,000	2305.62
LG	1,252	286,550,000	2288.74	20	YB	1,279	292,050,000	2283.42
BQ	1,196	273,143,000	2283.80	21	KK	1,256	285,657,000	2274.34
AI	1,172	267,299,000	2280.71	22	AZ	893	202,332,000	2265.76
HP	1,034	234,430,000	2267.21	23	LG	852	196,056,000	2301.13
YU	738	168,742,000	2286.48	24	HD	400	90,000,000	2250.00
LS	630	142,660,000	2264.44	25	EP	339	77,887,000	2297.55
CP	575	131,020,000	2278.61	26	DH	312	72,393,000	2320.29
RO	500	112,500,000	2250.00	27	ID	250	58,300,000	2332.00
KI	401	91,695,000	2286.66	28	GR	218	49,716,000	2280.55
AT	401	91,515,000	2282.17	29	MU	165	38,504,000	2333.58
TP	369	84,473,000	2289.24	30	AI	171	38,475,000	2250.00
IF	345	79,270,000	2297.68	31	FZ	100	23,500,000	2350.00
XA	309	70,616,000	2285.31	32	AT	91	20,956,000	2302.86
IT	150	34,200,000	2280.00	33	IF	64	14,400,000	2250.00
AG	101	22,802,000	2257.62	34	CP	62	14,088,000	2272.26
ZR	100	22,725,000	2272.50	35	YJ	50	11,700,000	2340.00
MU	100	22,500,000	2250.00	36	AO	43	9,860,000	2293.02
AZ	96	22,272,000	2320.00	37	PP	42	9,450,000	2250.00
PC	87	19,613,000	2254.37	38	LS	33	7,689,000	2330.00
YJ	75	17,243,000	2299.07	39	BR	28	6,560,000	2342.86
CD	74	16,995,000	2296.62	40	SH	20	4,500,000	2250.00
JB	68	15,674,000	2305.00	41	JB	15	3,495,000	2330.00
RG	60	13,560,000	2260.00	42	TP	7	1,629,000	2327.14
AO	55	12,480,000	2269.09	43	HP	6	1,410,000	2350.00
AN	50	11,500,000	2300.00	44	DX	6	1,405,000	2341.67
HD	50	11,350,000	2270.00	45	KI	4	922,000	2305.00
MI	34	7,752,000	2280.00	46	 	 	 	 
SH	20	4,660,000	2330.00	47	 	 	 	 
BR	16	3,718,000	2323.75	48	 	 	 	 
SS	10	2,260,000	2260.00	49	 	 	 	 
QA	5	1,134,000	2268.00	50	 	 	 	 
