BRISToBrokerCode	BRIS	Start	2025-12-08	End	2025-12-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	23,053	5,400,047,000	2342.45	1	AZ	40,890	9,566,335,000	2339.53
PD	11,660	2,731,835,000	2342.91	2	AK	7,502	1,754,741,000	2339.03
CC	10,644	2,492,007,000	2341.23	3	YP	6,358	1,490,038,000	2343.56
XL	8,852	2,071,305,000	2339.93	4	TP	5,248	1,222,788,000	2330.01
YP	4,801	1,122,319,000	2337.68	5	CC	4,911	1,151,760,000	2345.27
XC	4,132	967,311,000	2341.02	6	XL	4,043	948,529,000	2346.10
SQ	3,622	846,871,000	2338.13	7	OD	2,738	640,483,000	2339.24
DR	2,691	627,872,000	2333.23	8	XC	2,626	616,198,000	2346.53
NI	2,287	534,739,000	2338.17	9	PD	2,519	590,544,000	2344.36
BK	2,062	481,713,000	2336.14	10	BK	1,484	347,464,000	2341.40
BR	1,542	361,723,000	2345.80	11	KK	1,110	260,850,000	2350.00
BQ	1,391	325,623,000	2340.93	12	SQ	1,038	243,779,000	2348.55
YU	1,161	272,877,000	2350.36	13	DR	947	222,056,000	2344.84
OD	1,156	270,504,000	2340.00	14	NI	873	204,812,000	2346.07
KK	948	221,676,000	2338.35	15	EP	764	179,421,000	2348.44
EP	777	181,617,000	2337.41	16	XA	538	126,110,000	2344.05
YB	635	148,728,000	2342.17	17	YU	503	118,181,000	2349.52
GR	563	131,787,000	2340.80	18	ZP	468	109,522,000	2340.21
ZP	531	124,249,000	2339.91	19	LG	263	61,676,000	2345.10
DH	516	120,559,000	2336.41	20	AT	261	61,562,000	2358.70
LG	398	93,042,000	2337.74	21	GR	137	32,194,000	2349.93
HD	300	70,285,000	2342.83	22	IF	103	24,102,000	2340.00
AZ	267	62,214,000	2330.11	23	MG	100	23,400,000	2340.00
IF	214	50,296,000	2350.28	24	BQ	84	19,681,000	2342.98
AT	207	48,435,000	2339.86	25	YB	78	18,265,000	2341.67
HP	207	48,395,000	2337.92	26	DH	62	14,525,000	2342.74
XA	201	47,035,000	2340.05	27	KI	57	13,395,000	2350.00
CP	168	39,287,000	2338.51	28	CD	52	12,170,000	2340.38
DX	149	34,755,000	2332.55	29	MU	27	6,337,000	2347.04
TP	128	29,970,000	2341.41	30	JB	20	4,710,000	2355.00
MU	126	29,360,000	2330.16	31	CP	11	2,574,000	2340.00
FZ	100	23,500,000	2350.00	32	 	 	 	 
AO	100	23,500,000	2350.00	33	 	 	 	 
KI	93	21,763,000	2340.11	34	 	 	 	 
AI	65	15,145,000	2330.00	35	 	 	 	 
CD	50	11,650,000	2330.00	36	 	 	 	 
YJ	10	2,340,000	2340.00	37	 	 	 	 
AG	5	1,168,000	2336.00	38	 	 	 	 
IN	2	466,000	2330.00	39	 	 	 	 
PC	1	234,000	2340.00	40	 	 	 	 
