BRISToBrokerCode	BRIS	Start	2025-12-12	End	2025-12-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	58,335	12,660,512,000	2170.31	1	MG	82,505	17,847,300,000	2163.18
CC	43,725	9,472,975,000	2166.49	2	YU	48,653	10,553,527,000	2169.14
KZ	30,598	6,633,070,000	2167.81	3	BB	39,111	8,484,509,000	2169.34
XL	24,347	5,285,711,000	2170.99	4	RX	34,094	7,418,661,000	2175.94
YP	12,278	2,661,497,000	2167.70	5	XL	12,212	2,649,090,000	2169.25
ZP	11,519	2,506,463,000	2175.94	6	CC	5,587	1,216,528,000	2177.43
BK	10,616	2,297,807,000	2164.48	7	YP	5,074	1,103,080,000	2173.99
PD	9,428	2,040,691,000	2164.50	8	PD	5,052	1,097,881,000	2173.16
XC	9,109	1,974,501,000	2167.64	9	AK	2,815	615,373,000	2186.05
AT	5,523	1,195,891,000	2165.29	10	XC	2,559	555,463,000	2170.63
OD	5,168	1,117,386,000	2162.12	11	AI	2,320	505,280,000	2177.93
YU	5,051	1,096,094,000	2170.05	12	BK	1,958	423,778,000	2164.34
EP	4,880	1,060,615,000	2173.39	13	OD	1,599	346,567,000	2167.40
NI	4,583	993,631,000	2168.08	14	NI	1,572	341,913,000	2175.02
AZ	3,589	778,270,000	2168.49	15	AZ	1,449	313,884,000	2166.21
SQ	3,585	776,662,000	2166.42	16	BQ	1,351	291,947,000	2160.97
KK	2,380	514,836,000	2163.18	17	KK	1,329	288,007,000	2167.10
AI	2,167	471,202,000	2174.44	18	SQ	1,285	279,810,000	2177.51
CP	2,038	443,193,000	2174.65	19	KZ	1,263	273,362,000	2164.39
GR	1,447	314,029,000	2170.21	20	ZP	964	208,397,000	2161.79
MG	885	192,039,000	2169.93	21	AT	686	148,361,000	2162.70
LG	768	167,217,000	2177.30	22	IF	671	145,875,000	2173.99
CD	767	166,810,000	2174.84	23	CP	475	103,063,000	2169.75
DR	741	160,555,000	2166.73	24	HD	350	75,600,000	2160.00
DX	685	150,249,000	2193.42	25	EP	242	52,753,000	2179.88
DH	594	128,596,000	2164.92	26	YJ	204	44,465,000	2179.66
BQ	267	57,718,000	2161.72	27	DR	201	43,700,000	2174.13
YJ	209	45,144,000	2160.00	28	LS	200	43,200,000	2160.00
XA	185	40,064,000	2165.62	29	YB	158	34,334,000	2173.04
TP	159	34,477,000	2168.36	30	DH	126	27,250,000	2162.70
HP	146	31,624,000	2166.03	31	GR	90	19,670,000	2185.56
KI	117	25,302,000	2162.56	32	MU	77	16,710,000	2170.13
MU	101	22,216,000	2199.60	33	XA	55	11,970,000	2176.36
HD	100	21,700,000	2170.00	34	CD	54	11,664,000	2160.00
ZR	100	21,600,000	2160.00	35	KI	11	2,386,000	2169.09
GI	50	10,850,000	2170.00	36	DX	10	2,180,000	2180.00
AN	50	10,750,000	2150.00	37	SH	10	2,160,000	2160.00
YB	32	6,933,000	2166.56	38	SF	8	1,744,000	2180.00
MI	23	4,991,000	2170.00	39	LG	8	1,739,000	2173.75
IF	19	4,125,000	2171.05	40	PC	1	217,000	2170.00
PC	11	2,376,000	2160.00	41	 	 	 	 
RO	10	2,160,000	2160.00	42	 	 	 	 
SF	3	651,000	2170.00	43	 	 	 	 
JB	1	215,000	2150.00	44	 	 	 	 
