BRISToBrokerCode	BRIS	Start	2025-12-18	End	2025-12-18	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	25,456	5,813,605,000	2283.79	1	ZP	59,875	13,722,463,000	2291.85
PD	22,854	5,250,580,000	2297.44	2	CC	21,689	4,967,656,000	2290.40
BB	22,049	5,061,944,000	2295.77	3	XL	21,345	4,895,125,000	2293.34
AK	20,412	4,665,699,000	2285.76	4	AK	18,026	4,126,102,000	2288.97
XL	20,097	4,600,291,000	2289.04	5	YP	14,180	3,249,774,000	2291.80
NI	18,166	4,172,296,000	2296.76	6	XC	10,190	2,337,204,000	2293.63
ZP	15,665	3,589,350,000	2291.32	7	OD	9,254	2,108,655,000	2278.64
OD	7,992	1,831,928,000	2292.20	8	SQ	7,978	1,830,288,000	2294.17
GR	7,210	1,654,037,000	2294.09	9	NI	7,937	1,819,227,000	2292.08
YP	6,951	1,588,135,000	2284.76	10	PD	6,594	1,510,216,000	2290.29
XC	5,870	1,342,437,000	2286.95	11	YU	5,308	1,215,221,000	2289.41
DR	5,612	1,284,743,000	2289.28	12	YB	3,029	695,425,000	2295.89
YU	5,399	1,236,520,000	2290.28	13	TP	2,640	599,665,000	2271.46
BK	3,004	684,864,000	2279.84	14	AZ	2,278	517,974,000	2273.81
SQ	2,538	581,575,000	2291.47	15	BK	2,178	499,226,000	2292.13
TP	2,524	580,470,000	2299.80	16	BQ	1,873	428,983,000	2290.35
KK	2,455	562,794,000	2292.44	17	KK	1,707	389,128,000	2279.60
RB	2,139	491,970,000	2300.00	18	DH	1,350	310,510,000	2300.07
CP	2,030	462,176,000	2276.73	19	DR	1,156	265,480,000	2296.54
EP	1,338	305,261,000	2281.47	20	AT	1,058	242,477,000	2291.84
XA	1,080	246,919,000	2286.29	21	AI	1,000	230,000,000	2300.00
HP	1,013	229,970,000	2270.19	22	KZ	1,000	227,213,000	2272.13
FS	1,000	227,000,000	2270.00	23	DX	885	200,246,000	2262.67
DX	919	210,723,000	2292.96	24	XA	850	194,432,000	2287.44
AZ	899	205,435,000	2285.15	25	GR	805	184,787,000	2295.49
YB	885	202,329,000	2286.20	26	EP	719	164,933,000	2293.92
BQ	562	128,954,000	2294.56	27	YJ	665	152,800,000	2297.74
AT	329	75,352,000	2290.33	28	BR	522	120,028,000	2299.39
HD	300	68,700,000	2290.00	29	IF	340	77,960,000	2292.94
LG	166	37,953,000	2286.33	30	CP	320	73,112,000	2284.75
LS	130	29,815,000	2293.46	31	HP	225	51,621,000	2294.27
SF	125	28,575,000	2286.00	32	RX	196	44,900,000	2290.82
DH	106	24,209,000	2283.87	33	LG	176	40,289,000	2289.15
MG	101	22,958,000	2273.07	34	PC	170	38,784,000	2281.41
MU	100	22,900,000	2290.00	35	RB	100	23,000,000	2300.00
DD	100	22,800,000	2280.00	36	JB	60	13,732,000	2288.67
KI	84	19,208,000	2286.67	37	AG	48	10,856,000	2261.67
AG	82	18,662,000	2275.85	38	MU	46	10,496,000	2281.74
IF	61	13,961,000	2288.69	39	DP	45	10,344,000	2298.67
YJ	25	5,750,000	2300.00	40	ZR	30	6,840,000	2280.00
PC	22	5,025,000	2284.09	41	KI	28	6,432,000	2297.14
AO	21	4,830,000	2300.00	42	PO	10	2,300,000	2300.00
AI	21	4,800,000	2285.71	43	SF	5	1,150,000	2300.00
SH	2	460,000	2300.00	44	QA	5	1,135,000	2270.00
TF	2	455,000	2275.00	45	AO	1	229,000	2290.00
