BRISToBrokerCode	BRIS	Start	2025-12-11	End	2025-12-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	32,217	7,119,811,000	2209.95	1	MG	35,000	7,715,000,000	2204.29
AK	23,234	5,139,487,000	2212.05	2	YU	31,764	7,023,353,000	2211.10
XL	22,211	4,904,152,000	2207.98	3	CC	18,308	4,052,569,000	2213.55
XC	15,091	3,337,912,000	2211.86	4	BB	15,000	3,304,110,000	2202.74
YP	13,667	3,015,791,000	2206.62	5	YP	14,551	3,222,816,000	2214.84
PD	11,877	2,624,494,000	2209.73	6	XL	14,247	3,165,774,000	2222.06
OD	10,941	2,421,708,000	2213.42	7	AK	14,156	3,140,323,000	2218.37
NI	8,130	1,800,416,000	2214.53	8	PD	3,784	837,245,000	2212.59
YU	6,845	1,507,758,000	2202.71	9	NI	3,621	802,534,000	2216.33
KI	5,313	1,193,942,000	2247.21	10	EP	3,488	768,565,000	2203.45
EP	4,650	1,025,707,000	2205.82	11	XC	3,441	760,749,000	2210.84
ZP	3,480	773,076,000	2221.48	12	LG	2,687	601,452,000	2238.38
GR	2,725	603,429,000	2214.42	13	SQ	2,564	575,864,000	2245.96
KK	2,457	543,662,000	2212.71	14	CP	2,444	547,839,000	2241.57
DR	2,187	482,171,000	2204.71	15	DX	2,122	466,840,000	2200.00
CP	1,938	436,910,000	2254.44	16	KK	1,366	301,938,000	2210.38
AT	1,966	433,854,000	2206.79	17	DR	1,345	297,255,000	2210.07
SQ	1,606	354,798,000	2209.20	18	AT	1,287	284,445,000	2210.14
LG	1,385	310,993,000	2245.44	19	LS	1,100	242,450,000	2204.09
TP	1,182	260,080,000	2200.34	20	BK	1,000	221,392,000	2213.92
HP	1,104	243,419,000	2204.88	21	OD	918	204,194,000	2224.34
BQ	890	199,527,000	2241.88	22	HP	780	172,470,000	2211.15
DH	612	135,465,000	2213.48	23	YB	705	157,665,000	2236.38
XA	592	132,923,000	2245.32	24	DH	584	129,805,000	2222.69
HD	380	84,740,000	2230.00	25	AO	500	110,000,000	2200.00
IF	298	65,860,000	2210.07	26	ZP	473	104,119,000	2201.25
YJ	294	65,479,000	2227.18	27	BQ	361	79,315,000	2197.09
AI	258	57,560,000	2231.01	28	ID	221	48,399,000	2190.00
DD	200	44,000,000	2200.00	29	AZ	196	43,128,000	2200.41
PC	150	33,112,000	2207.47	30	XA	141	30,991,000	2197.94
DX	146	32,207,000	2205.96	31	GR	113	25,083,000	2219.73
AZ	131	28,781,000	2197.02	32	ZR	100	22,050,000	2205.00
BR	100	22,200,000	2220.00	33	AI	100	22,000,000	2200.00
CD	79	17,554,000	2222.03	34	TP	75	16,675,000	2223.33
YB	72	15,988,000	2220.56	35	BR	39	8,600,000	2205.13
AN	50	11,050,000	2210.00	36	YJ	20	4,400,000	2200.00
ZR	50	11,050,000	2210.00	37	KI	16	3,531,000	2206.88
AO	36	7,922,000	2200.56	38	JB	15	3,375,000	2250.00
AG	29	6,371,000	2196.90	39	CD	4	894,000	2235.00
MU	28	6,133,000	2190.36	40	 	 	 	 
MI	22	4,862,000	2210.00	41	 	 	 	 
PG	10	2,190,000	2190.00	42	 	 	 	 
TF	3	663,000	2210.00	43	 	 	 	 
