BRISToBrokerCode	BRIS	Start	2025-12-05	End	2025-12-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	12,409	2,904,590,000	2340.71	1	ZP	23,944	5,596,225,000	2337.21
XL	9,055	2,119,661,000	2340.87	2	FS	3,000	705,000,000	2350.00
YP	5,449	1,272,694,000	2335.65	3	AK	2,670	625,102,000	2341.21
XC	4,349	1,017,938,000	2340.63	4	KZ	2,532	592,341,000	2339.42
NI	3,350	783,121,000	2337.67	5	CC	2,399	561,905,000	2342.25
OD	3,071	718,265,000	2338.86	6	XL	1,965	461,394,000	2348.06
PD	2,599	608,550,000	2341.48	7	NI	1,938	453,502,000	2340.05
EP	1,031	241,044,000	2337.96	8	PD	1,614	377,808,000	2340.82
KK	961	224,864,000	2339.90	9	YP	1,193	278,719,000	2336.29
SQ	759	177,449,000	2337.93	10	DR	1,107	260,315,000	2351.54
DX	537	125,544,000	2337.88	11	XC	1,060	248,047,000	2340.07
GR	499	116,775,000	2340.18	12	BK	1,019	238,551,000	2341.03
YB	467	109,685,000	2348.72	13	SQ	766	179,421,000	2342.31
HD	400	94,500,000	2362.50	14	EP	512	119,656,000	2337.03
AK	314	73,730,000	2348.09	15	HD	400	93,200,000	2330.00
LG	271	63,310,000	2336.16	16	OD	366	85,722,000	2342.13
DH	266	62,194,000	2338.12	17	KK	183	42,811,000	2339.40
BQ	254	59,478,000	2341.65	18	DH	139	32,784,000	2358.56
FS	200	46,600,000	2330.00	19	BQ	129	30,067,000	2330.78
DR	180	42,063,000	2336.83	20	TP	87	20,436,000	2348.97
YU	123	28,670,000	2330.89	21	AT	78	18,287,000	2344.49
CD	121	28,415,000	2348.35	22	LG	72	16,847,000	2339.86
XA	120	28,170,000	2347.50	23	AZ	67	15,668,000	2338.51
AT	120	28,157,000	2346.42	24	YB	49	11,583,000	2363.88
TP	112	26,207,000	2339.91	25	GR	26	6,073,000	2335.77
ZP	64	14,950,000	2335.94	26	AI	24	5,592,000	2330.00
BR	51	11,920,000	2337.25	27	OK	15	3,525,000	2350.00
MU	50	11,800,000	2360.00	28	YU	11	2,565,000	2331.82
HP	36	8,448,000	2346.67	29	KI	5	1,175,000	2350.00
KI	31	7,263,000	2342.90	30	CP	3	711,000	2370.00
AI	20	4,680,000	2340.00	31	DX	2	474,000	2370.00
PC	19	4,443,000	2338.42	32	CD	2	472,000	2360.00
IF	18	4,212,000	2340.00	33	XA	2	468,000	2340.00
MI	17	3,961,000	2330.00	34	 	 	 	 
JB	15	3,510,000	2340.00	35	 	 	 	 
SF	14	3,268,000	2334.29	36	 	 	 	 
CP	12	2,810,000	2341.67	37	 	 	 	 
AO	10	2,340,000	2340.00	38	 	 	 	 
AZ	3	699,000	2330.00	39	 	 	 	 
ZR	2	468,000	2340.00	40	 	 	 	 
