BRISToBrokerCode	BRIS	Start	2025-12-15	End	2025-12-15	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	92,144	20,382,083,000	2211.98	1	CC	64,142	14,389,815,000	2243.43
CC	70,400	15,728,226,000	2234.12	2	ZP	59,432	13,139,122,000	2210.78
XL	57,996	13,085,094,000	2256.21	3	MG	38,918	8,814,866,000	2264.98
ZP	45,876	10,283,688,000	2241.63	4	AK	34,372	7,768,725,000	2260.19
LG	23,073	5,272,208,000	2285.01	5	KZ	34,559	7,700,168,000	2228.12
YP	20,618	4,638,572,000	2249.77	6	XL	31,008	6,981,040,000	2251.37
BK	18,870	4,212,676,000	2232.47	7	SQ	30,846	6,903,067,000	2237.91
NI	18,480	4,138,887,000	2239.66	8	RX	25,951	5,746,680,000	2214.43
DR	14,385	3,275,531,000	2277.05	9	YP	21,888	4,930,807,000	2252.74
XC	14,363	3,240,624,000	2256.23	10	PD	20,284	4,545,595,000	2240.98
PD	14,119	3,175,545,000	2249.13	11	XC	14,253	3,201,068,000	2245.89
CP	7,601	1,718,296,000	2260.62	12	OD	10,108	2,295,799,000	2271.27
SQ	7,539	1,703,071,000	2259.01	13	AZ	9,064	2,041,712,000	2252.55
AZ	6,792	1,545,210,000	2275.04	14	YU	7,165	1,605,129,000	2240.24
EP	4,934	1,111,479,000	2252.69	15	CP	6,262	1,427,714,000	2279.96
KK	4,458	1,002,759,000	2249.35	16	GW	5,877	1,310,413,000	2229.73
GR	3,944	887,629,000	2250.58	17	NI	5,562	1,251,689,000	2250.43
BQ	3,444	781,273,000	2268.50	18	EP	5,083	1,140,815,000	2244.37
YU	2,635	588,286,000	2232.58	19	BK	4,994	1,136,287,000	2275.30
OD	1,980	444,131,000	2243.09	20	AT	3,580	813,229,000	2271.59
MG	1,320	292,979,000	2219.54	21	KK	2,595	584,083,000	2250.80
IF	1,195	262,914,000	2200.12	22	BQ	1,696	384,634,000	2267.89
AI	1,144	260,755,000	2279.33	23	DR	1,695	378,197,000	2231.25
XA	1,055	237,510,000	2251.28	24	GR	1,555	349,937,000	2250.40
AT	1,039	233,932,000	2251.51	25	DH	1,039	237,325,000	2284.17
DX	1,003	228,892,000	2282.07	26	LG	992	219,931,000	2217.05
YJ	1,035	228,780,000	2210.43	27	XA	959	217,971,000	2272.90
YB	762	173,461,000	2276.39	28	HP	526	118,285,000	2248.76
FZ	700	160,259,000	2289.41	29	YJ	415	93,515,000	2253.37
IU	630	143,230,000	2273.49	30	AI	415	92,542,000	2229.93
PC	451	101,988,000	2261.37	31	PG	315	69,405,000	2203.33
DH	450	100,967,000	2243.71	32	YB	311	68,681,000	2208.39
KI	396	88,395,000	2232.20	33	HD	250	56,750,000	2270.00
BR	400	87,600,000	2190.00	34	IF	180	39,810,000	2211.67
LS	380	86,000,000	2263.16	35	KI	154	34,266,000	2225.06
AG	316	70,974,000	2246.01	36	PP	121	27,709,000	2290.00
HP	292	65,986,000	2259.79	37	DX	102	22,800,000	2235.29
PG	300	65,300,000	2176.67	38	ZR	100	22,300,000	2230.00
AO	170	38,670,000	2274.71	39	LS	80	18,260,000	2282.50
RX	150	34,220,000	2281.33	40	BR	60	13,660,000	2276.67
HD	150	33,250,000	2216.67	41	FZ	50	10,850,000	2170.00
CD	69	15,742,000	2281.45	42	AO	40	9,160,000	2290.00
TP	47	10,754,000	2288.09	43	TP	35	7,883,000	2252.29
DU	10	2,200,000	2200.00	44	PC	27	6,103,000	2260.37
SF	2	458,000	2290.00	45	AG	26	5,888,000	2264.62
MU	2	432,000	2160.00	46	MU	26	5,698,000	2191.54
 	 	 	 	47	JB	7	1,533,000	2190.00
