INETToBrokerCode	INET	Start	2026-01-12	End	2026-01-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,853,069	142,713,488,600	500.21	1	XL	2,463,748	123,242,728,700	500.22
CC	1,394,179	69,229,522,000	496.56	2	MG	2,069,652	103,276,708,100	499.01
YP	1,240,332	61,844,886,700	498.62	3	CC	962,511	48,193,150,700	500.70
MG	783,212	38,978,515,900	497.68	4	YP	802,757	39,799,101,800	495.78
XC	490,831	24,395,801,900	497.03	5	YB	571,060	28,430,509,300	497.86
PD	431,049	21,380,233,100	496.00	6	XC	428,245	21,426,913,200	500.34
SQ	275,332	13,747,958,400	499.32	7	PD	341,693	16,955,068,300	496.21
AK	272,615	13,553,160,900	497.15	8	KK	235,252	11,690,644,400	496.94
CP	270,849	13,500,090,900	498.44	9	CP	215,630	10,624,124,500	492.70
AZ	268,372	13,252,264,800	493.80	10	AZ	195,227	9,861,331,900	505.12
KK	258,616	12,890,542,900	498.44	11	TP	201,617	9,609,439,700	476.62
ZP	211,588	10,520,073,800	497.20	12	AK	174,008	8,697,547,000	499.84
GR	191,201	9,578,041,100	500.94	13	BK	148,097	7,422,675,600	501.20
YB	181,786	9,206,688,500	506.46	14	GR	145,425	7,270,770,300	499.97
NI	179,428	8,937,648,600	498.12	15	IN	142,279	7,092,245,000	498.47
XA	141,838	7,101,584,500	500.68	16	NI	140,293	7,023,133,600	500.60
OD	103,750	5,183,410,400	499.61	17	SQ	125,083	6,248,375,300	499.54
BQ	101,143	5,136,374,400	507.83	18	AO	109,627	5,550,657,000	506.32
AT	93,309	4,645,002,300	497.81	19	ZP	103,497	5,214,668,100	503.85
IU	81,175	3,998,845,000	492.62	20	YJ	102,447	4,985,670,400	486.66
DR	71,477	3,585,199,000	501.59	21	IU	81,620	4,061,196,000	497.57
YJ	67,221	3,336,502,200	496.35	22	LG	80,760	3,961,949,700	490.58
HP	57,700	2,849,153,300	493.79	23	OD	57,119	2,869,818,200	502.43
LG	48,897	2,419,292,200	494.77	24	AT	57,306	2,846,831,700	496.78
EP	39,138	1,956,750,800	499.96	25	DR	57,094	2,833,793,600	496.34
YU	32,320	1,603,963,000	496.28	26	XA	55,774	2,706,327,400	485.23
DH	28,632	1,422,920,500	496.97	27	BQ	51,671	2,578,905,500	499.10
AI	28,523	1,407,598,500	493.50	28	YU	48,481	2,435,277,000	502.32
DX	24,401	1,213,585,400	497.35	29	DH	31,897	1,612,797,100	505.63
TP	21,134	1,045,930,200	494.90	30	EP	24,957	1,235,303,100	494.97
IF	20,148	1,003,925,400	498.28	31	SA	23,720	1,173,868,000	494.89
KI	18,914	948,431,600	501.44	32	AI	22,020	1,089,452,500	494.76
BR	16,903	848,306,000	501.87	33	LS	21,251	1,079,098,400	507.79
AO	12,057	588,231,100	487.88	34	PC	18,825	918,563,000	487.95
FS	10,837	546,076,500	503.90	35	HP	12,511	624,046,900	498.80
PC	10,418	513,906,300	493.29	36	IF	12,368	623,742,400	504.32
AG	8,830	434,514,600	492.09	37	RF	11,666	562,301,200	482.00
AN	8,200	405,080,000	494.00	38	BR	10,286	523,414,000	508.86
RF	7,000	356,300,000	509.00	39	ES	10,000	494,000,000	494.00
IT	6,250	319,750,000	511.60	40	AG	8,845	438,431,000	495.68
RO	4,694	228,278,400	486.32	41	FS	7,462	372,170,300	498.75
PG	4,305	215,398,000	500.34	42	DX	4,774	239,131,100	500.90
CD	3,810	188,576,500	494.95	43	KI	3,331	165,949,400	498.20
LS	3,128	154,540,100	494.05	44	FZ	1,631	82,812,000	507.74
AD	2,970	149,985,000	505.00	45	SF	1,636	77,871,600	475.99
RG	2,904	146,546,000	504.63	46	RG	1,500	74,700,000	498.00
ZR	2,650	132,540,000	500.15	47	MU	1,463	74,381,500	508.42
QA	2,551	128,413,800	503.39	48	SH	1,375	67,677,500	492.20
SS	1,900	100,700,000	530.00	49	RO	1,000	49,400,000	494.00
RS	2,000	100,000,000	500.00	50	QA	806	40,297,800	499.97
PO	2,000	98,000,000	490.00	51	BF	700	35,350,000	505.00
FZ	1,317	67,117,500	509.62	52	CD	483	24,051,400	497.96
HD	1,168	58,815,800	503.56	53	AR	466	23,206,800	498.00
GA	1,020	49,980,000	490.00	54	EL	133	6,650,000	500.00
MI	800	40,450,000	505.63	55	RS	121	5,928,000	489.92
BK	740	37,072,300	500.98	56	MI	100	5,000,000	500.00
IN	705	34,540,000	489.93	57	DU	100	4,980,000	498.00
JB	626	32,082,500	512.50	58	BS	60	2,940,000	490.00
ID	400	19,860,000	496.50	59	TF	21	1,026,000	488.57
DU	250	12,280,000	491.20	60	PG	5	245,000	490.00
SH	225	11,462,500	509.44	61	IH	3	144,600	482.00
SF	196	9,682,000	493.98	62	 	 	 	 
MU	150	7,525,000	501.67	63	 	 	 	 
AF	100	4,960,000	496.00	64	 	 	 	 
SA	100	4,900,000	490.00	65	 	 	 	 
ES	68	3,348,700	492.46	66	 	 	 	 
TF	22	1,100,000	500.00	67	 	 	 	 
RB	10	492,000	492.00	68	 	 	 	 
IH	3	150,000	500.00	69	 	 	 	 
GI	3	145,200	484.00	70	 	 	 	 
