INETToBrokerCode	INET	Start	2026-01-07	End	2026-01-07	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	1,192,477	77,183,484,500	647.25	1	XL	888,475	57,750,921,000	650.00
CC	437,000	28,374,823,500	649.31	2	CC	405,326	26,204,258,500	646.50
YP	265,195	17,114,994,500	645.37	3	YP	316,212	20,490,512,000	648.00
MG	248,338	16,028,265,500	645.42	4	MG	250,676	16,335,793,000	651.67
XC	194,601	12,624,392,000	648.73	5	GR	203,436	12,865,029,000	632.39
BK	126,976	8,329,591,500	656.00	6	XC	192,072	12,535,850,500	652.66
PD	116,903	7,612,702,500	651.20	7	CP	178,208	11,772,193,000	660.59
OD	113,488	7,325,438,000	645.48	8	PD	154,402	9,898,183,000	641.07
GR	105,984	6,929,881,500	653.86	9	AK	149,124	9,859,199,000	661.14
NI	94,973	6,153,581,500	647.93	10	YB	115,572	7,479,212,000	647.15
AK	91,997	6,106,972,500	663.82	11	NI	87,522	5,609,735,000	640.95
KK	93,903	6,099,008,000	649.50	12	ZP	80,447	5,181,119,000	644.04
ZP	90,429	5,890,568,000	651.40	13	SQ	62,283	4,035,814,500	647.98
CP	81,815	5,279,623,500	645.31	14	AO	60,774	3,991,027,500	656.70
SQ	73,501	4,743,893,500	645.42	15	KK	55,712	3,580,453,000	642.67
AT	41,508	2,660,659,000	641.00	16	OD	52,085	3,331,947,500	639.71
YB	31,898	2,072,386,000	649.69	17	BK	46,826	3,039,865,500	649.18
BQ	23,170	1,484,157,000	640.55	18	YJ	38,285	2,457,214,500	641.82
LG	22,461	1,436,530,000	639.57	19	AT	32,494	2,093,536,500	644.28
DH	22,121	1,426,169,000	644.71	20	LG	31,679	2,089,118,500	659.46
AZ	21,720	1,402,122,500	645.54	21	XA	28,803	1,892,327,000	656.99
XA	19,434	1,275,064,500	656.10	22	AZ	26,460	1,700,913,500	642.82
AG	18,600	1,240,798,000	667.10	23	IN	20,643	1,326,608,000	642.64
AO	18,678	1,223,224,500	654.90	24	DR	20,229	1,317,339,000	651.21
IF	17,618	1,147,682,500	651.43	25	AG	19,084	1,267,818,500	664.34
EP	17,701	1,143,970,500	646.27	26	CD	16,852	1,084,343,500	643.45
AI	13,145	854,148,000	649.79	27	DX	16,528	1,083,749,000	655.70
HP	12,746	832,229,000	652.93	28	BQ	16,732	1,075,696,500	642.90
FZ	12,000	784,000,000	653.33	29	EP	14,843	963,406,500	649.06
DR	11,018	706,917,500	641.60	30	DH	12,155	783,101,000	644.26
YU	8,030	514,629,000	640.88	31	AN	12,000	750,000,000	625.00
KI	6,219	403,566,000	648.92	32	HP	10,686	697,977,500	653.17
MU	5,284	351,151,000	664.56	33	RF	10,000	635,000,000	635.00
IN	5,395	350,572,500	649.81	34	KI	9,269	601,773,500	649.23
HD	4,676	305,022,000	652.31	35	SA	8,440	544,680,000	645.36
PC	4,392	280,567,000	638.81	36	FZ	7,306	483,194,000	661.37
SS	3,800	248,900,000	655.00	37	AI	7,216	457,512,500	634.03
TP	3,702	241,592,000	652.60	38	YU	5,755	363,325,000	631.32
DX	3,687	237,440,500	643.99	39	TP	3,896	256,093,000	657.32
YJ	3,651	237,335,000	650.05	40	IT	3,750	251,250,000	670.00
OK	2,000	131,500,000	657.50	41	PC	3,374	213,811,000	633.70
MI	1,800	113,000,000	627.78	42	SH	2,760	180,740,000	654.86
CD	1,716	110,077,000	641.47	43	MU	2,600	174,250,000	670.19
BR	1,200	77,800,000	648.33	44	ES	2,500	162,750,000	651.00
FS	1,029	67,426,000	655.26	45	IF	2,405	157,481,500	654.81
IU	1,000	63,000,000	630.00	46	HD	1,943	127,696,500	657.21
SH	870	56,952,500	654.63	47	BR	1,701	106,266,000	624.73
RO	630	41,915,000	665.32	48	LS	1,303	82,998,000	636.98
PO	510	33,400,000	654.90	49	PO	1,000	65,750,000	657.50
IT	500	32,500,000	650.00	50	FS	566	37,151,000	656.38
LS	392	25,600,000	653.06	51	RO	350	22,600,000	645.71
SF	356	22,852,000	641.91	52	ZR	150	9,750,000	650.00
RG	330	21,436,500	649.59	53	JB	150	9,375,000	625.00
ZR	150	9,975,000	665.00	54	SF	89	5,638,500	633.54
JB	150	9,225,000	615.00	55	QA	38	2,517,500	662.50
BS	110	7,165,000	651.36	56	EL	10	630,000	630.00
QA	101	6,816,000	674.85	57	TF	5	325,000	650.00
TF	54	3,597,000	666.11	58	 	 	 	 
AN	50	3,300,000	660.00	59	 	 	 	 
RB	10	647,500	647.50	60	 	 	 	 
ES	5	311,000	622.00	61	 	 	 	 
PG	3	205,500	685.00	62	 	 	 	 
GI	1	66,000	660.00	63	 	 	 	 
