INETToBrokerCode	INET	Start	2026-01-22	End	2026-01-22	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,605,237	147,069,126,000	564.51	1	XL	2,848,485	161,428,610,500	566.72
MG	1,807,423	101,612,834,000	562.20	2	MG	1,704,542	96,172,175,500	564.21
YP	948,151	53,560,665,500	564.90	3	CC	850,160	48,091,189,000	565.67
AK	857,593	49,578,007,500	578.11	4	AK	849,083	47,538,668,000	559.88
CC	793,392	44,609,952,000	562.27	5	YP	607,979	34,333,997,500	564.72
CP	539,823	30,653,458,000	567.84	6	CP	582,923	32,811,521,500	562.88
OD	378,344	21,214,443,500	560.72	7	IN	489,016	27,648,551,500	565.39
XC	363,010	20,294,464,000	559.06	8	XC	441,366	25,060,368,000	567.79
PD	302,590	17,143,426,500	566.56	9	SQ	431,489	24,736,523,000	573.28
AZ	259,585	14,598,940,000	562.40	10	PD	357,572	20,308,793,000	567.96
YJ	241,024	13,809,440,500	572.95	11	KK	228,041	12,915,182,500	566.35
IN	231,875	12,788,655,500	551.53	12	AZ	196,571	11,030,546,500	561.15
KK	226,313	12,703,101,500	561.31	13	AO	179,164	10,128,742,000	565.33
BQ	174,011	9,727,972,000	559.04	14	NI	167,019	9,489,210,500	568.15
EP	169,333	9,673,111,000	571.25	15	OD	160,579	9,064,969,000	564.52
AT	165,193	9,335,996,000	565.16	16	AT	147,433	8,236,400,500	558.65
GR	161,042	9,217,861,000	572.39	17	BQ	140,064	7,842,882,000	559.95
LG	158,451	8,969,572,500	566.08	18	YB	136,405	7,668,829,000	562.21
AO	152,518	8,701,545,500	570.53	19	EP	133,672	7,381,733,000	552.23
SQ	154,916	8,689,547,000	560.92	20	LG	127,918	7,016,162,500	548.49
YB	142,043	8,032,046,000	565.47	21	YU	123,387	6,953,098,500	563.52
NI	132,207	7,460,382,000	564.30	22	XA	82,353	4,572,873,500	555.28
YU	92,064	5,279,853,000	573.50	23	YJ	73,344	4,153,767,500	566.34
AI	83,252	4,644,059,500	557.83	24	HP	71,810	4,057,215,000	564.99
ES	66,014	3,770,272,000	571.13	25	ES	66,000	3,703,540,500	561.14
ZP	61,955	3,511,230,000	566.74	26	PC	57,458	3,321,131,500	578.01
XA	59,281	3,360,783,500	566.92	27	KI	44,407	2,536,722,000	571.24
DR	54,633	3,078,651,000	563.51	28	DR	44,790	2,532,857,500	565.50
PC	53,012	2,939,105,000	554.42	29	GR	43,354	2,461,030,000	567.66
TP	41,427	2,330,000,000	562.44	30	DH	38,432	2,211,360,000	575.40
DH	41,502	2,319,082,500	558.79	31	TP	35,169	2,027,620,000	576.54
KI	19,278	1,096,002,000	568.52	32	AI	33,133	1,874,401,500	565.72
BK	19,059	1,033,980,500	542.52	33	ZP	27,736	1,578,862,000	569.25
HP	17,602	994,075,000	564.75	34	PO	25,463	1,430,391,000	561.75
IF	15,033	845,063,000	562.14	35	BR	19,333	1,091,940,000	564.81
BR	14,727	816,939,000	554.72	36	BK	19,059	1,050,962,000	551.43
PG	11,647	643,060,500	552.13	37	SA	15,850	908,275,000	573.04
SA	10,700	613,850,000	573.69	38	IU	15,750	879,875,000	558.65
AG	9,233	523,000,000	566.45	39	PG	14,005	776,270,000	554.28
IU	9,000	514,250,000	571.39	40	HD	13,229	742,667,500	561.39
SH	7,797	440,456,000	564.90	41	IF	10,565	607,301,000	574.82
DU	6,950	386,100,000	555.54	42	AG	10,276	574,172,500	558.75
PO	6,700	383,950,000	573.06	43	FZ	9,409	536,848,000	570.57
FZ	6,134	352,455,000	574.59	44	SH	5,000	286,850,000	573.70
CD	6,002	341,728,000	569.36	45	PF	5,120	286,780,000	560.12
PF	6,000	340,500,000	567.50	46	RF	3,300	181,500,000	550.00
DX	4,397	249,203,000	566.76	47	DU	3,250	177,125,000	545.00
FS	3,646	204,534,000	560.98	48	ID	3,000	174,000,000	580.00
GA	3,490	201,030,000	576.02	49	LS	3,002	168,113,500	560.00
HD	3,460	195,247,000	564.30	50	MI	2,500	140,000,000	560.00
RF	3,200	180,300,000	563.44	51	RG	2,482	137,875,000	555.50
SS	2,350	133,450,000	567.87	52	DX	2,173	125,555,500	577.80
LS	2,295	131,637,500	573.58	53	MU	1,053	60,147,500	571.20
RG	2,210	127,660,000	577.65	54	IH	1,015	58,362,500	575.00
IT	1,000	55,500,000	555.00	55	ZR	991	56,857,500	573.74
RO	546	31,163,500	570.76	56	FS	946	52,076,000	550.49
RB	365	20,397,500	558.84	57	CD	798	45,787,500	573.78
ZR	300	16,650,000	555.00	58	QA	775	44,552,500	574.87
ID	200	11,000,000	550.00	59	RO	782	43,840,000	560.61
QA	193	10,761,000	557.56	60	IT	500	29,250,000	585.00
IH	102	5,863,000	574.80	61	RB	380	21,960,000	577.89
AF	100	5,625,000	562.50	62	GA	100	5,750,000	575.00
MI	35	1,910,000	545.71	63	AF	50	2,825,000	565.00
JB	15	855,000	570.00	64	AN	2	115,000	575.00
SF	12	679,000	565.83	65	JB	1	58,000	580.00
GI	10	560,000	560.00	66	 	 	 	 
MU	10	545,000	545.00	67	 	 	 	 
IC	1	53,500	535.00	68	 	 	 	 
