INETToBrokerCode	INET	Start	2026-01-27	End	2026-01-27	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	2,741,220	118,407,922,000	431.95	1	XL	3,386,789	144,082,526,600	425.43
AK	1,722,946	73,105,432,600	424.30	2	MG	1,850,431	79,997,353,200	432.32
MG	1,637,211	69,832,098,800	426.53	3	YP	1,634,823	69,592,431,000	425.69
CC	1,610,055	68,317,589,000	424.32	4	CC	1,154,000	49,650,275,400	430.25
YP	1,382,907	59,464,969,600	430.00	5	CP	969,641	41,410,675,600	427.07
CP	891,114	37,494,867,800	420.76	6	AK	940,383	40,520,824,800	430.90
BK	745,002	31,761,107,000	426.32	7	BK	491,847	21,364,667,800	434.38
XC	436,176	18,827,945,600	431.66	8	YB	465,735	19,805,225,400	425.25
YJ	441,828	18,700,823,200	423.26	9	XC	422,663	17,811,701,800	421.42
PD	421,006	18,136,308,600	430.79	10	YJ	370,386	15,862,614,000	428.27
AZ	352,754	15,149,832,600	429.47	11	AZ	360,542	15,521,414,600	430.50
KK	275,834	11,850,699,000	429.63	12	IN	340,142	14,591,400,000	428.98
GR	226,011	9,488,389,600	419.82	13	KK	318,551	13,663,481,800	428.93
ZP	202,459	8,933,489,400	441.25	14	PD	307,129	13,139,686,800	427.82
LG	198,438	8,616,707,800	434.23	15	LG	288,002	12,228,165,000	424.59
SQ	197,780	8,443,778,000	426.93	16	GR	243,775	10,144,970,400	416.16
NI	191,504	8,226,313,600	429.56	17	NI	217,647	9,371,353,400	430.58
IN	181,408	7,830,762,600	431.67	18	SQ	196,300	8,370,900,800	426.43
XA	175,624	7,523,029,400	428.36	19	XA	158,893	6,937,897,200	436.64
YB	165,300	7,071,481,400	427.80	20	OD	159,070	6,788,295,400	426.75
OD	149,289	6,474,278,400	433.67	21	BQ	132,902	5,721,121,400	430.48
BQ	136,780	5,876,305,800	429.62	22	AT	112,316	4,839,188,400	430.85
AT	115,272	4,951,760,000	429.57	23	ZP	78,804	3,407,027,200	432.34
EP	85,223	3,687,480,600	432.69	24	EP	78,483	3,280,342,200	417.97
FZ	64,707	2,773,989,200	428.70	25	YU	65,201	2,752,599,200	422.17
AO	57,522	2,475,578,800	430.37	26	FZ	63,705	2,740,921,000	430.25
KI	49,249	2,160,492,200	438.69	27	DR	50,735	2,179,887,000	429.66
IF	39,968	1,760,488,200	440.47	28	DH	47,139	2,003,561,800	425.03
YU	36,563	1,554,622,200	425.19	29	AO	32,431	1,422,124,000	438.51
DH	36,069	1,532,351,800	424.84	30	KI	33,589	1,421,281,000	423.14
IH	32,622	1,383,926,400	424.23	31	AG	33,478	1,413,741,600	422.29
DR	31,549	1,359,356,800	430.87	32	IF	34,586	1,413,691,400	408.75
AI	28,971	1,213,212,200	418.77	33	IH	32,622	1,401,397,200	429.59
AG	26,465	1,099,818,000	415.57	34	HP	30,472	1,313,574,800	431.08
RF	24,145	1,022,887,000	423.64	35	TP	21,345	904,810,400	423.90
HP	21,580	932,017,600	431.89	36	CD	16,569	715,009,200	431.53
BR	19,500	850,500,000	436.15	37	SA	16,446	671,060,400	408.04
TP	18,984	809,770,200	426.55	38	ES	15,195	669,026,800	440.29
ES	15,197	680,361,600	447.69	39	BR	14,774	654,020,400	442.68
HD	15,345	668,302,000	435.52	40	PC	13,712	600,710,600	438.09
SA	12,636	552,180,600	436.99	41	AI	12,840	539,548,200	420.21
CD	12,295	517,365,400	420.79	42	RF	11,550	505,693,200	437.83
PO	11,501	478,741,400	416.26	43	PO	11,220	486,556,000	433.65
PC	6,353	273,014,000	429.74	44	HD	8,919	396,900,400	445.01
IU	5,000	221,400,000	442.80	45	DX	7,610	317,783,600	417.59
DX	5,075	215,292,000	424.22	46	DU	4,500	199,500,000	443.33
IT	4,578	189,835,200	414.67	47	RO	4,427	192,629,800	435.12
RO	4,410	184,418,000	418.18	48	RG	3,560	155,216,000	436.00
SH	4,150	178,695,000	430.59	49	SH	3,350	146,239,600	436.54
AN	2,875	120,439,000	418.92	50	AN	2,880	121,420,000	421.60
MI	2,800	115,400,000	412.14	51	IT	2,000	90,000,000	450.00
PI	2,000	85,476,200	427.38	52	PI	2,000	83,200,000	416.00
MU	1,912	78,838,400	412.33	53	SF	1,402	58,838,800	419.68
ID	1,120	48,064,000	429.14	54	MI	1,250	54,900,000	439.20
FS	1,027	44,435,800	432.68	55	FS	1,072	47,110,400	439.46
BF	1,000	43,400,000	434.00	56	IU	1,000	43,500,000	435.00
PG	1,004	42,672,400	425.02	57	MU	836	36,758,800	439.70
QA	693	30,564,400	441.04	58	PG	644	26,468,400	411.00
LS	542	23,474,000	433.10	59	ID	500	22,600,000	452.00
RG	300	13,020,000	434.00	60	QA	226	9,641,200	426.60
SF	241	10,067,600	417.74	61	LS	185	7,984,000	431.57
BS	150	6,420,000	428.00	62	GI	132	5,556,400	420.94
RB	105	4,420,000	420.95	63	JB	51	2,234,400	438.12
JB	51	2,221,000	435.49	64	RS	47	2,086,800	444.00
RS	47	1,955,200	416.00	65	II	30	1,302,000	434.00
II	30	1,266,000	422.00	66	 	 	 	 
GI	12	502,800	419.00	67	 	 	 	 
