ANTMToBrokerCode	ANTM	Start	2026-01-15	End	2026-01-15	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	271,130	110,341,022,000	4069.67	1	BK	348,506	141,895,989,650	4071.54
AK	187,502	76,363,751,240	4072.69	2	AK	271,447	111,267,976,240	4099.07
CC	178,713	72,636,174,000	4064.40	3	ZP	194,311	78,916,423,000	4061.35
XL	165,889	67,852,742,000	4090.25	4	YP	174,777	71,518,651,000	4091.99
YP	137,556	56,335,204,000	4095.44	5	CC	155,947	63,827,761,000	4092.91
KZ	107,775	43,680,219,000	4052.91	6	XL	119,669	48,735,733,000	4072.54
XC	79,665	32,602,494,000	4092.45	7	XC	62,276	25,436,146,000	4084.42
AZ	76,190	31,334,561,000	4112.69	8	PD	40,695	16,625,455,000	4085.38
BK	59,765	24,399,146,650	4082.48	9	LG	38,212	15,640,111,000	4092.98
SQ	52,948	21,702,716,000	4098.87	10	KI	30,033	12,172,415,000	4053.01
PD	49,476	20,150,642,000	4072.81	11	NI	26,886	11,004,374,000	4092.98
RX	41,614	17,237,462,000	4142.23	12	SQ	23,604	9,646,504,000	4086.81
LG	36,639	15,095,889,000	4120.17	13	YU	23,116	9,369,771,000	4053.37
NI	35,833	14,586,572,000	4070.71	14	DH	22,607	9,151,726,000	4048.18
OD	27,627	11,284,906,000	4084.74	15	CP	20,670	8,427,608,000	4077.22
YJ	25,816	10,643,474,000	4122.82	16	OD	19,853	8,095,063,000	4077.50
YU	22,794	9,289,295,000	4075.32	17	DR	18,829	7,674,615,000	4075.95
GR	17,242	6,996,500,000	4057.82	18	HD	18,475	7,608,587,000	4118.32
EP	16,789	6,852,990,000	4081.83	19	EP	12,926	5,271,780,000	4078.43
DR	14,967	6,099,523,000	4075.31	20	KK	12,245	4,991,729,000	4076.54
KK	14,468	5,904,807,000	4081.29	21	AT	11,829	4,883,044,000	4128.03
HD	13,212	5,416,960,000	4100.03	22	BQ	11,066	4,493,389,000	4060.54
AG	13,087	5,326,046,000	4069.72	23	PF	10,500	4,378,500,000	4170.00
XA	12,161	5,007,689,000	4117.83	24	MG	9,344	3,835,031,000	4104.27
CP	10,460	4,303,739,000	4114.47	25	YB	6,560	2,693,555,000	4106.03
MG	9,183	3,720,648,000	4051.67	26	RX	6,080	2,462,400,000	4050.00
BQ	8,278	3,367,836,000	4068.42	27	AG	5,755	2,348,212,000	4080.30
AI	7,491	3,037,583,000	4054.98	28	AO	5,560	2,242,895,000	4033.98
AT	7,126	2,922,579,000	4101.29	29	GR	5,387	2,206,397,000	4095.78
YB	6,754	2,743,000,000	4061.30	30	BB	5,000	2,037,504,000	4075.01
DH	6,694	2,728,066,000	4075.39	31	KZ	4,971	2,013,255,000	4050.00
DX	6,128	2,484,038,000	4053.59	32	LS	4,572	1,879,139,000	4110.10
AO	5,329	2,193,244,000	4115.68	33	XA	3,691	1,511,834,000	4096.00
CD	5,084	2,082,692,000	4096.56	34	ES	3,500	1,428,500,000	4081.43
LS	4,036	1,633,899,000	4048.31	35	IF	3,281	1,357,277,000	4136.78
KI	2,748	1,121,336,000	4080.55	36	AI	2,499	1,017,044,000	4069.80
ES	2,526	1,053,030,000	4168.76	37	HP	2,458	1,000,934,000	4072.15
IF	2,136	871,134,000	4078.34	38	DX	2,410	981,931,000	4074.40
RO	1,160	470,975,000	4060.13	39	AZ	2,130	867,127,000	4071.02
PC	1,010	405,113,000	4011.02	40	TP	2,097	852,398,000	4064.85
ZR	1,000	403,000,000	4030.00	41	PC	1,091	444,855,000	4077.50
TP	730	297,596,000	4076.66	42	CD	1,060	436,724,000	4120.04
HP	680	276,646,000	4068.32	43	ZR	1,000	406,000,000	4060.00
QA	603	246,635,000	4090.13	44	SA	700	287,700,000	4110.00
GA	500	202,000,000	4040.00	45	YJ	511	209,073,000	4091.45
OK	400	164,000,000	4100.00	46	PG	250	100,750,000	4030.00
RG	275	111,740,000	4063.27	47	SF	200	81,000,000	4050.00
IU	85	34,655,000	4077.06	48	MU	136	55,249,000	4062.43
MU	50	20,320,000	4064.00	49	RG	130	53,040,000	4080.00
RS	50	20,200,000	4040.00	50	FZ	126	51,037,000	4050.56
EL	50	20,150,000	4030.00	51	GI	100	41,400,000	4140.00
SA	30	12,130,000	4043.33	52	DD	100	40,500,000	4050.00
FZ	28	11,284,000	4030.00	53	BR	95	38,455,000	4047.89
IN	24	9,696,000	4040.00	54	FS	87	35,931,000	4130.00
SH	10	4,040,000	4040.00	55	IU	43	17,329,000	4030.00
BR	10	4,030,000	4030.00	56	RB	37	15,095,000	4079.73
JB	7	2,819,000	4027.14	57	RO	36	14,553,000	4042.50
DU	4	1,620,000	4050.00	58	BF	30	12,060,000	4020.00
RB	3	1,206,000	4020.00	59	SS	10	4,040,000	4040.00
SF	2	818,000	4090.00	60	IH	7	2,902,000	4145.71
IH	2	812,000	4060.00	61	SH	7	2,893,000	4132.86
 	 	 	 	62	JB	6	2,433,000	4055.00
 	 	 	 	63	IN	3	1,244,000	4146.67
 	 	 	 	64	AD	2	834,000	4170.00
 	 	 	 	65	AN	2	811,000	4055.00
 	 	 	 	66	QA	1	402,000	4020.00
