ANTMToBrokerCode	ANTM	Start	2026-01-09	End	2026-01-09	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	375,432	133,068,451,000	3544.41	1	BK	447,767	159,043,125,000	3551.92
YU	370,370	131,241,763,000	3543.53	2	AK	300,298	106,764,329,000	3555.28
CC	204,945	72,986,034,000	3561.25	3	YP	273,071	97,332,169,000	3564.35
YP	178,876	63,845,845,000	3569.28	4	CC	255,481	91,092,486,000	3565.53
XL	174,150	62,059,449,000	3563.56	5	XL	223,257	79,602,364,000	3565.50
ZP	167,140	60,157,446,000	3599.22	6	ZP	190,379	67,737,225,000	3558.02
AF	142,030	49,586,420,000	3491.26	7	XC	107,196	38,281,605,000	3571.18
KZ	109,169	39,472,688,000	3615.74	8	CP	107,852	37,949,882,000	3518.70
XC	104,447	37,369,189,000	3577.81	9	PD	86,146	30,846,307,000	3580.70
PD	85,868	30,588,706,000	3562.29	10	BB	62,642	22,262,288,000	3553.89
BK	74,437	26,772,569,000	3596.67	11	SQ	56,048	20,123,838,000	3590.46
AZ	68,495	24,854,406,000	3628.65	12	KK	49,692	17,836,864,000	3589.48
MG	58,335	20,992,358,000	3598.59	13	MG	47,907	17,232,037,000	3596.98
SQ	55,229	19,550,862,000	3539.96	14	GR	43,817	15,590,659,000	3558.13
KK	50,111	17,938,895,000	3579.83	15	TP	41,785	14,720,664,000	3522.95
RX	47,900	17,042,600,000	3557.95	16	LG	39,461	13,862,066,000	3512.85
CP	41,386	14,791,110,000	3573.94	17	NI	38,427	13,784,135,000	3587.10
NI	41,346	14,698,245,000	3554.94	18	BQ	37,326	13,225,998,000	3543.37
BB	40,000	14,198,907,000	3549.73	19	OD	35,817	12,859,273,000	3590.27
OD	36,569	12,918,657,000	3532.68	20	HD	33,865	12,182,155,000	3597.27
HD	32,727	11,751,984,000	3590.91	21	DR	34,187	12,125,564,000	3546.83
DR	30,455	10,856,681,000	3564.83	22	EP	24,629	8,787,932,000	3568.12
EP	20,642	7,324,719,000	3548.45	23	YU	18,807	6,703,915,000	3564.58
YB	19,832	7,066,817,000	3563.34	24	XA	16,491	5,918,991,000	3589.23
KI	19,460	6,849,536,000	3519.80	25	AT	13,324	4,741,442,000	3558.57
BQ	17,941	6,442,761,000	3591.08	26	KI	12,191	4,320,178,000	3543.74
AT	17,936	6,410,644,000	3574.18	27	AG	12,318	4,302,097,000	3492.53
YJ	15,288	5,357,278,000	3504.24	28	AZ	9,806	3,528,159,000	3597.96
IF	13,522	4,766,904,000	3525.30	29	RX	8,660	3,086,424,000	3564.00
LG	12,717	4,525,702,000	3558.78	30	DH	6,594	2,359,036,000	3577.55
GR	9,869	3,487,073,000	3533.36	31	YJ	6,144	2,210,673,000	3598.10
DH	8,703	3,093,068,000	3554.03	32	AO	4,995	1,786,573,000	3576.72
TP	8,188	2,906,057,000	3549.17	33	YB	4,729	1,687,158,000	3567.68
XA	6,243	2,221,463,000	3558.33	34	HP	4,450	1,600,227,000	3596.02
HP	4,443	1,572,281,000	3538.78	35	CD	4,421	1,596,249,000	3610.61
AI	3,450	1,215,863,000	3524.24	36	FS	4,125	1,499,750,000	3635.76
AO	3,393	1,183,767,000	3488.85	37	LS	3,225	1,160,421,000	3598.20
BR	2,600	941,400,000	3620.77	38	ZR	3,002	1,083,714,000	3609.97
CD	2,483	868,451,000	3497.59	39	DX	2,243	804,496,000	3586.70
IU	2,278	810,102,000	3556.20	40	ES	2,056	752,147,000	3658.30
ZR	2,002	730,698,000	3649.84	41	RO	2,000	724,000,000	3620.00
AG	1,978	703,110,000	3554.65	42	AI	1,995	718,002,000	3599.01
FS	1,505	522,250,000	3470.10	43	IF	1,541	549,932,000	3568.67
DX	1,320	463,486,000	3511.26	44	BR	1,110	397,550,000	3581.53
PC	637	224,623,000	3526.26	45	IU	1,090	384,140,000	3524.22
MU	335	116,780,000	3485.97	46	IH	1,000	359,000,000	3590.00
EL	270	95,360,000	3531.85	47	MU	935	333,640,000	3568.34
SS	255	88,755,000	3480.59	48	PC	717	261,740,000	3650.49
GI	200	69,300,000	3465.00	49	SA	400	147,600,000	3690.00
SH	160	57,000,000	3562.50	50	EL	300	106,900,000	3563.33
LS	139	49,087,000	3531.44	51	MI	275	99,300,000	3610.91
FZ	103	35,744,000	3470.29	52	AR	208	75,424,000	3626.15
RO	56	19,491,000	3480.54	53	SF	200	72,000,000	3600.00
MI	50	17,400,000	3480.00	54	SS	160	58,710,000	3669.38
IH	31	11,046,000	3563.23	55	RG	115	41,265,000	3588.26
RB	20	6,980,000	3490.00	56	KZ	110	38,500,000	3500.00
QA	17	5,932,000	3489.41	57	FZ	103	36,850,000	3577.67
JB	13	4,589,000	3530.00	58	RS	100	36,700,000	3670.00
ID	10	3,480,000	3480.00	59	GI	100	36,700,000	3670.00
BS	7	2,452,000	3502.86	60	PG	100	36,200,000	3620.00
SA	5	1,750,000	3500.00	61	AF	100	35,900,000	3590.00
PI	3	1,041,000	3470.00	62	SH	87	31,107,000	3575.52
RG	2	702,000	3510.00	63	BS	50	18,150,000	3630.00
 	 	 	 	64	RB	25	9,075,000	3630.00
 	 	 	 	65	AN	25	9,000,000	3600.00
 	 	 	 	66	AD	21	7,390,000	3519.05
 	 	 	 	67	QA	16	5,614,000	3508.75
 	 	 	 	68	JB	5	1,780,000	3560.00
 	 	 	 	69	PI	3	1,056,000	3520.00
 	 	 	 	70	DU	1	367,000	3670.00
