ANTMToBrokerCode	ANTM	Start	2026-01-30	End	2026-01-30	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	662,136	278,882,878,000	4211.87	1	AK	357,767	151,276,955,000	4228.37
BK	270,829	114,147,757,000	4214.75	2	CC	347,649	146,549,449,000	4215.44
CC	202,736	85,539,063,000	4219.23	3	ZP	257,924	108,776,319,000	4217.38
AK	201,032	85,174,871,000	4236.88	4	XL	232,273	98,057,002,000	4221.63
XL	197,963	83,572,723,000	4221.63	5	YP	226,498	95,247,842,000	4205.24
YP	93,408	39,314,380,000	4208.89	6	BK	193,148	81,423,726,000	4215.61
BB	91,180	38,888,794,000	4265.06	7	PD	126,711	53,367,469,000	4211.75
DX	84,991	35,887,738,000	4222.53	8	YU	91,972	38,838,603,000	4222.87
XC	82,280	34,749,527,000	4223.33	9	XC	75,350	31,806,677,000	4221.19
PD	80,834	34,076,055,000	4215.56	10	NI	69,884	29,498,677,000	4221.09
NI	70,265	29,601,081,000	4212.78	11	GR	47,956	20,241,966,000	4220.95
OD	68,542	28,912,123,000	4218.16	12	BB	45,649	19,242,257,000	4215.26
SQ	61,125	26,053,533,000	4262.34	13	OD	39,839	16,798,765,000	4216.66
YU	47,005	19,853,320,000	4223.66	14	CP	37,695	15,956,007,000	4232.92
HD	39,582	16,698,841,000	4218.80	15	KI	33,961	14,454,907,000	4256.33
AG	38,218	16,142,855,000	4223.89	16	LG	33,105	13,973,156,000	4220.86
GR	37,886	15,901,086,000	4197.09	17	HD	31,527	13,334,757,000	4229.63
AZ	28,941	12,238,154,000	4228.66	18	HP	30,066	12,667,655,000	4213.28
KK	27,573	11,563,688,000	4193.84	19	KK	29,446	12,420,895,000	4218.19
GA	23,800	9,977,200,000	4192.10	20	SQ	28,296	11,946,035,000	4221.81
CP	22,745	9,540,135,000	4194.39	21	YB	25,432	10,868,656,000	4273.61
LG	17,043	7,260,041,000	4259.84	22	IF	25,113	10,538,919,000	4196.60
CD	15,927	6,731,174,000	4226.27	23	AZ	24,068	10,087,595,000	4191.29
DR	14,325	6,017,740,000	4200.87	24	MG	22,783	9,659,333,000	4239.71
MG	9,790	4,125,360,000	4213.85	25	EP	16,560	6,997,379,000	4225.47
BQ	9,759	4,122,848,000	4224.66	26	DR	16,346	6,916,234,000	4231.15
TP	8,332	3,493,798,000	4193.23	27	TP	15,723	6,628,922,000	4216.07
AO	7,961	3,346,414,000	4203.51	28	AI	13,887	5,846,713,000	4210.21
AI	7,877	3,312,114,000	4204.79	29	SS	10,750	4,497,315,000	4183.55
EP	7,575	3,192,033,000	4213.90	30	AO	8,001	3,393,918,000	4241.87
IF	7,369	3,087,700,000	4190.12	31	RO	7,817	3,323,946,000	4252.20
DH	6,924	2,910,387,000	4203.33	32	IN	7,365	3,162,900,000	4294.50
YB	6,965	2,907,263,000	4174.10	33	YJ	6,630	2,811,041,000	4239.88
HP	5,124	2,150,142,000	4196.22	34	SH	6,024	2,512,108,000	4170.17
YJ	5,009	2,084,082,000	4160.67	35	BQ	5,912	2,483,825,000	4201.33
RO	3,620	1,548,343,000	4277.19	36	DH	5,619	2,372,345,000	4222.01
XA	3,571	1,507,945,000	4222.75	37	MI	5,592	2,368,048,000	4234.71
AT	3,231	1,355,148,000	4194.21	38	XA	5,474	2,320,395,000	4238.94
MI	3,012	1,270,914,000	4219.50	39	DX	4,866	2,049,405,000	4211.68
IN	2,350	1,011,850,000	4305.74	40	ES	4,200	1,784,200,000	4248.10
KZ	2,080	881,061,000	4235.87	41	AT	3,042	1,285,140,000	4224.65
KI	1,672	698,074,000	4175.08	42	BS	2,799	1,139,175,000	4069.94
LS	1,602	675,312,000	4215.43	43	RX	2,200	926,200,000	4210.00
RS	1,090	460,590,000	4225.60	44	AG	2,120	896,929,000	4230.80
ES	1,059	445,743,000	4209.09	45	CD	1,821	763,315,000	4191.74
SS	1,000	421,000,000	4210.00	46	BR	1,116	467,857,000	4192.27
FZ	622	257,601,000	4141.50	47	IT	870	367,140,000	4220.00
RX	605	254,547,000	4207.39	48	RG	845	358,670,000	4244.62
IT	600	252,000,000	4200.00	49	RS	790	338,650,000	4286.71
BR	560	238,050,000	4250.89	50	FZ	600	250,600,000	4176.67
RG	452	186,738,000	4131.37	51	PC	407	172,113,000	4228.82
ID	380	159,100,000	4186.84	52	ID	400	169,600,000	4240.00
PC	370	155,040,000	4190.27	53	IU	370	156,435,000	4227.97
AR	360	151,100,000	4197.22	54	MU	175	74,145,000	4236.86
AF	335	143,035,000	4269.70	55	AF	132	55,704,000	4220.00
AN	320	132,720,000	4147.50	56	LS	117	50,071,000	4279.57
PP	273	114,933,000	4210.00	57	FS	66	27,936,000	4232.73
SF	181	77,056,000	4257.24	58	IH	66	27,806,000	4213.03
FS	136	56,204,000	4132.65	59	ZR	50	21,050,000	4210.00
RF	100	42,100,000	4210.00	60	QA	8	3,361,000	4201.25
MU	53	22,455,000	4236.79	61	KZ	8	3,360,000	4200.00
SA	50	20,560,000	4112.00	62	JB	7	2,962,000	4231.43
BS	35	14,530,000	4151.43	63	SF	4	1,690,000	4225.00
RB	20	8,600,000	4300.00	64	PG	1	420,000	4200.00
SH	20	8,510,000	4255.00	65	 	 	 	 
QA	19	8,228,000	4330.53	66	 	 	 	 
DU	14	5,978,000	4270.00	67	 	 	 	 
AD	12	5,076,000	4230.00	68	 	 	 	 
OK	10	4,300,000	4300.00	69	 	 	 	 
PG	10	4,190,000	4190.00	70	 	 	 	 
ZR	10	4,180,000	4180.00	71	 	 	 	 
JB	5	2,099,000	4198.00	72	 	 	 	 
IH	1	419,000	4190.00	73	 	 	 	 
GI	1	418,000	4180.00	74	 	 	 	 
