ANTMToBrokerCode	ANTM	Start	2026-01-06	End	2026-01-06	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	452,192	154,926,930,000	3426.13	1	AK	408,351	139,619,339,000	3419.10
BB	223,614	76,864,964,000	3437.39	2	CC	229,418	78,774,288,000	3433.66
CC	188,886	64,538,250,000	3416.78	3	YP	228,605	78,383,982,000	3428.80
BK	164,468	56,389,702,000	3428.61	4	XL	221,149	75,724,953,000	3424.16
XL	127,509	43,529,716,000	3413.85	5	ZP	130,980	44,865,221,000	3425.35
YP	121,374	41,445,621,000	3414.70	6	PD	87,214	29,824,757,000	3419.72
ZP	118,834	40,779,851,000	3431.67	7	XC	74,484	25,516,800,000	3425.81
SQ	70,020	24,036,970,000	3432.87	8	SQ	60,982	20,964,252,000	3437.78
PD	66,681	22,837,902,000	3424.95	9	NI	53,358	18,259,159,000	3422.01
XC	61,239	20,907,415,000	3414.07	10	CP	43,697	15,000,879,000	3432.93
LG	47,135	16,158,810,000	3428.20	11	MG	41,694	14,278,860,000	3424.68
MG	38,223	13,079,099,000	3421.79	12	OD	35,633	12,210,597,000	3426.77
DX	37,607	12,942,022,000	3441.39	13	KK	35,239	12,073,107,000	3426.06
KK	26,013	8,930,042,000	3432.92	14	YU	30,177	10,332,822,000	3424.07
NI	24,934	8,526,695,000	3419.71	15	LG	26,291	9,024,864,000	3432.68
AG	19,652	6,756,588,000	3438.12	16	DR	24,495	8,379,204,000	3420.78
HD	17,102	5,833,625,000	3411.08	17	AT	20,112	6,898,170,000	3429.88
YU	14,560	5,004,496,000	3437.15	18	HD	17,630	6,040,693,000	3426.37
DR	13,046	4,470,771,000	3426.93	19	GR	15,193	5,212,626,000	3430.94
OD	10,725	3,662,912,000	3415.30	20	AZ	13,661	4,654,231,000	3406.95
AT	10,277	3,532,854,000	3437.63	21	EP	13,137	4,501,491,000	3426.57
GR	9,810	3,352,767,000	3417.70	22	CD	11,650	4,005,338,000	3438.06
XA	9,739	3,341,922,000	3431.48	23	DH	9,200	3,159,906,000	3434.68
CP	8,524	2,902,358,000	3404.92	24	BQ	8,811	3,004,007,000	3409.38
BQ	6,045	2,075,077,000	3432.72	25	BK	8,679	2,970,621,000	3422.77
EP	4,965	1,691,532,000	3406.91	26	HP	8,225	2,787,377,000	3388.91
YB	4,350	1,485,342,000	3414.58	27	XA	7,935	2,701,245,000	3404.22
ZR	4,000	1,379,000,000	3447.50	28	AO	7,176	2,452,257,000	3417.30
AZ	3,808	1,298,011,000	3408.64	29	BR	6,745	2,287,014,000	3390.68
IF	3,723	1,268,395,000	3406.92	30	RO	6,244	2,147,983,000	3440.08
RX	3,495	1,199,135,000	3431.00	31	TP	5,083	1,747,114,000	3437.17
DH	3,429	1,170,996,000	3414.98	32	AG	4,549	1,554,819,000	3417.94
YJ	3,035	1,032,863,000	3403.17	33	AI	4,232	1,448,230,000	3422.09
FZ	3,000	1,023,000,000	3410.00	34	ZR	4,000	1,379,000,000	3447.50
KI	2,737	940,463,000	3436.11	35	BB	3,835	1,315,980,000	3431.50
BS	2,414	825,716,000	3420.53	36	DX	3,492	1,195,180,000	3422.62
CD	2,239	757,640,000	3383.83	37	YJ	3,388	1,162,777,000	3432.05
MI	2,000	688,000,000	3440.00	38	FZ	3,250	1,113,900,000	3427.38
HP	1,867	639,725,000	3426.49	39	KI	2,958	1,017,166,000	3438.70
LS	1,311	441,836,000	3370.22	40	YB	2,758	943,575,000	3421.23
IN	1,200	411,800,000	3431.67	41	IF	2,740	937,187,000	3420.39
AI	1,229	405,905,000	3302.73	42	SA	2,600	877,100,000	3373.46
PP	1,080	372,600,000	3450.00	43	IN	2,011	685,207,000	3407.29
PC	1,036	353,291,000	3410.14	44	PC	1,977	680,423,000	3441.69
BR	544	187,230,000	3441.73	45	LS	1,301	447,865,000	3442.47
AO	545	184,210,000	3380.00	46	FS	1,078	371,581,000	3446.95
TP	453	154,491,000	3410.40	47	RG	967	331,874,000	3432.00
AR	300	102,300,000	3410.00	48	SH	541	186,645,000	3450.00
RS	100	34,500,000	3450.00	49	ES	507	173,715,000	3426.33
MU	38	12,888,000	3391.58	50	RF	500	172,300,000	3446.00
JB	11	3,773,000	3430.00	51	SS	500	172,100,000	3442.00
DU	7	2,369,000	3384.29	52	ID	315	108,675,000	3450.00
ID	2	687,000	3435.00	53	IH	300	103,800,000	3460.00
SF	1	342,000	3420.00	54	MI	300	102,500,000	3416.67
IH	1	341,000	3410.00	55	EL	256	86,808,000	3390.94
 	 	 	 	56	IU	234	79,628,000	3402.91
 	 	 	 	57	AF	210	72,140,000	3435.24
 	 	 	 	58	RB	206	71,060,000	3449.51
 	 	 	 	59	PG	201	69,341,000	3449.80
 	 	 	 	60	BS	155	53,375,000	3443.55
 	 	 	 	61	OK	110	37,740,000	3430.91
 	 	 	 	62	AN	102	34,984,000	3429.80
 	 	 	 	63	YO	78	26,676,000	3420.00
 	 	 	 	64	DD	60	20,660,000	3443.33
 	 	 	 	65	IT	50	17,250,000	3450.00
 	 	 	 	66	PO	50	17,250,000	3450.00
 	 	 	 	67	RS	25	8,625,000	3450.00
 	 	 	 	68	AD	15	5,115,000	3410.00
 	 	 	 	69	JB	12	4,137,000	3447.50
 	 	 	 	70	SF	10	3,436,000	3436.00
 	 	 	 	71	DU	8	2,759,000	3448.75
