ANTMToBrokerCode	ANTM	Start	2026-01-08	End	2026-01-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	473,480	170,506,549,000	3601.14	1	AK	1,047,158	379,123,612,000	3620.50
ZP	386,132	138,866,344,000	3596.34	2	YP	322,841	116,403,264,000	3605.59
PD	347,552	125,232,993,000	3603.29	3	CC	301,174	109,103,567,000	3622.61
XL	344,877	124,786,029,000	3618.28	4	XL	284,870	102,905,244,000	3612.36
CC	334,571	120,801,764,000	3610.65	5	TP	262,393	94,507,657,000	3601.76
AK	213,495	77,620,512,000	3635.71	6	BK	145,976	52,726,151,000	3611.97
XC	139,361	50,638,533,000	3633.62	7	BB	116,483	42,084,714,000	3612.95
CP	136,782	48,646,718,000	3556.51	8	ZP	107,605	38,651,041,000	3591.94
BK	124,173	45,312,277,000	3649.12	9	PD	104,618	37,499,752,000	3584.45
KK	104,691	37,717,611,000	3602.76	10	XC	93,726	33,770,178,000	3603.07
NI	97,125	35,164,929,000	3620.58	11	LG	72,843	26,101,930,000	3583.31
EP	79,777	29,002,292,000	3635.42	12	MG	59,426	21,872,498,000	3680.63
SQ	76,070	27,597,657,000	3627.93	13	AI	61,046	21,512,761,000	3524.02
OD	75,211	27,203,567,000	3616.97	14	NI	57,804	20,916,590,000	3618.54
MG	61,924	22,596,048,000	3649.00	15	KK	57,299	20,779,410,000	3626.49
GR	62,990	22,506,070,000	3572.96	16	HD	44,907	16,235,147,000	3615.28
LG	59,230	21,487,266,000	3627.77	17	CP	41,536	15,129,175,000	3642.42
HD	43,121	15,533,774,000	3602.37	18	OD	38,665	13,860,003,000	3584.64
DR	32,018	11,565,374,000	3612.15	19	EP	37,762	13,524,125,000	3581.41
BQ	29,054	10,468,840,000	3603.24	20	YU	36,916	13,358,260,000	3618.56
AZ	28,408	10,298,206,000	3625.11	21	AZ	28,663	10,253,953,000	3577.42
KZ	27,248	9,509,552,000	3490.00	22	DH	26,110	9,440,274,000	3615.58
KI	23,384	8,476,208,000	3624.79	23	DR	22,951	8,200,991,000	3573.26
AT	21,908	7,982,045,000	3643.44	24	AG	22,982	8,099,031,000	3524.08
XA	21,221	7,616,239,000	3589.01	25	KI	22,330	7,992,741,000	3579.37
AG	21,063	7,612,710,000	3614.26	26	AT	18,939	6,951,722,000	3670.59
CD	19,216	7,018,525,000	3652.44	27	SQ	18,678	6,707,655,000	3591.21
YU	18,081	6,519,001,000	3605.44	28	GR	14,374	5,121,238,000	3562.85
RF	17,097	6,290,405,000	3679.24	29	BQ	13,738	4,992,031,000	3633.74
YB	16,539	6,033,205,000	3647.87	30	YJ	9,332	3,424,160,000	3669.27
AI	14,779	5,315,168,000	3596.43	31	RX	8,783	3,245,690,000	3695.42
DH	13,106	4,778,696,000	3646.19	32	YB	8,605	3,048,970,000	3543.25
FS	10,023	3,568,603,000	3560.41	33	XA	8,037	2,859,208,000	3557.56
YJ	7,512	2,707,757,000	3604.58	34	IF	4,820	1,736,188,000	3602.05
TP	6,728	2,423,708,000	3602.42	35	ES	4,000	1,466,001,000	3665.00
AO	6,001	2,148,941,000	3580.97	36	AO	3,141	1,112,341,000	3541.36
HP	4,799	1,735,747,000	3616.89	37	PC	2,714	961,906,000	3544.24
BS	4,702	1,642,502,000	3493.20	38	ZR	2,000	698,000,000	3490.00
LS	4,341	1,554,634,000	3581.28	39	IU	1,930	690,570,000	3578.08
RO	4,204	1,514,901,000	3603.48	40	HP	1,347	489,262,000	3632.23
SS	4,020	1,424,830,000	3544.35	41	RS	1,000	354,000,000	3540.00
DX	3,539	1,269,489,000	3587.14	42	SA	1,012	352,405,000	3482.26
PC	2,955	1,055,399,000	3571.57	43	DX	860	306,792,000	3567.35
SA	2,812	1,038,926,000	3694.62	44	BR	730	273,100,000	3741.10
IF	2,837	1,030,310,000	3631.69	45	LS	613	226,474,000	3694.52
ES	2,222	818,306,000	3682.75	46	CD	565	204,138,000	3613.06
FZ	2,010	739,700,000	3680.10	47	SH	338	120,913,000	3577.31
ZR	2,000	696,000,000	3480.00	48	RG	264	95,614,000	3621.74
IU	1,800	661,200,000	3673.33	49	EL	200	74,000,000	3700.00
AR	1,600	569,700,000	3560.63	50	JB	199	72,933,000	3664.97
IH	1,558	557,230,000	3576.57	51	FS	200	71,425,000	3571.25
MU	882	311,698,000	3533.99	52	OK	110	38,280,000	3480.00
RX	730	254,984,000	3492.93	53	QA	71	26,071,000	3671.97
GI	525	189,295,000	3605.62	54	RO	54	19,354,000	3584.07
BR	501	184,369,000	3680.02	55	ID	35	12,250,000	3500.00
IT	500	179,600,000	3592.00	56	PP	29	10,121,000	3490.00
MI	350	123,400,000	3525.71	57	FO	20	7,400,000	3700.00
QA	333	121,365,000	3644.59	58	AD	18	6,858,000	3810.00
SF	271	95,852,000	3536.97	59	FZ	10	3,700,000	3700.00
PO	250	92,218,000	3688.72	60	TF	8	2,792,000	3490.00
EL	200	73,000,000	3650.00	61	IN	3	1,113,000	3710.00
SH	197	72,453,000	3677.82	62	 	 	 	 
AF	180	63,080,000	3504.44	63	 	 	 	 
TF	151	54,668,000	3620.40	64	 	 	 	 
PG	100	35,500,000	3550.00	65	 	 	 	 
RS	100	34,900,000	3490.00	66	 	 	 	 
IN	72	25,128,000	3490.00	67	 	 	 	 
RG	50	18,070,000	3614.00	68	 	 	 	 
JB	42	15,380,000	3661.90	69	 	 	 	 
RB	25	9,125,000	3650.00	70	 	 	 	 
DD	21	7,497,000	3570.00	71	 	 	 	 
DU	14	5,122,000	3658.57	72	 	 	 	 
OK	10	3,530,000	3530.00	73	 	 	 	 
PF	10	3,520,000	3520.00	74	 	 	 	 
