ANTMToBrokerCode	ANTM	Start	2026-01-20	End	2026-01-20	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BK	231,436	93,649,711,000	4046.46	1	CC	194,831	78,827,899,000	4045.96
AK	219,569	88,451,324,000	4028.41	2	XL	145,020	58,696,093,000	4047.45
AF	168,550	69,170,162,000	4103.84	3	LG	119,470	48,269,029,000	4040.26
ZP	154,287	62,370,543,000	4042.50	4	YP	108,805	44,199,965,000	4062.31
XL	131,305	52,973,652,000	4034.40	5	AK	95,764	38,429,471,000	4012.94
CC	130,596	52,615,313,000	4028.86	6	NI	78,107	31,740,103,000	4063.67
YP	118,424	47,859,893,000	4041.40	7	XC	73,849	29,899,103,000	4048.68
XC	56,105	22,594,771,000	4027.23	8	OD	74,201	29,791,037,000	4014.91
NI	45,758	18,556,034,000	4055.25	9	BK	62,406	25,125,970,000	4026.21
PD	39,475	15,979,633,000	4048.04	10	KZ	51,198	20,609,368,000	4025.42
MG	33,104	13,436,736,000	4058.95	11	AI	50,479	20,312,231,000	4023.90
OD	32,914	13,308,682,000	4043.47	12	PD	47,965	19,479,519,000	4061.19
CP	23,119	9,352,968,000	4045.58	13	AZ	47,276	19,045,247,000	4028.52
AZ	19,384	7,880,165,000	4065.29	14	AG	46,181	18,867,118,000	4085.47
LG	19,220	7,656,281,000	3983.50	15	ZP	43,472	17,753,669,000	4083.93
SQ	18,580	7,490,570,000	4031.52	16	YU	32,944	13,397,299,000	4066.69
HD	17,344	7,047,064,000	4063.11	17	SQ	27,827	11,269,529,000	4049.85
YB	13,755	5,471,225,000	3977.63	18	KK	26,792	10,864,043,000	4054.96
KK	10,921	4,395,148,000	4024.49	19	GR	26,780	10,841,617,000	4048.40
BQ	10,481	4,195,970,000	4003.41	20	CP	20,683	8,338,701,000	4031.67
FS	10,020	4,108,240,000	4100.04	21	YB	20,443	8,301,184,000	4060.65
DR	10,131	4,059,788,000	4007.29	22	DR	20,292	8,261,278,000	4071.20
GR	9,313	3,781,022,000	4059.94	23	MG	19,544	7,916,888,000	4050.80
AT	8,109	3,275,125,000	4038.88	24	EP	18,848	7,623,225,000	4044.58
DH	7,651	3,093,998,000	4043.91	25	AT	17,908	7,144,394,000	3989.50
YU	7,655	3,090,633,000	4037.40	26	BB	14,174	5,719,018,000	4034.87
EP	6,783	2,742,491,000	4043.18	27	HD	13,227	5,363,580,000	4055.02
AO	6,200	2,468,134,000	3980.86	28	BQ	13,114	5,310,997,000	4049.87
SS	5,250	2,132,250,000	4061.43	29	YJ	10,558	4,285,163,000	4058.69
ES	5,001	2,060,400,000	4119.98	30	PF	10,015	4,121,150,000	4114.98
KI	4,899	1,990,673,000	4063.43	31	TP	9,745	3,919,748,000	4022.32
BR	2,687	1,104,109,000	4109.08	32	AO	9,176	3,699,478,000	4031.69
KZ	2,556	1,051,393,000	4113.43	33	DH	8,781	3,567,237,000	4062.45
BS	2,535	1,018,820,000	4019.01	34	DX	8,426	3,394,494,000	4028.59
XA	2,249	904,487,000	4021.73	35	HP	5,841	2,324,564,000	3979.74
YJ	1,846	743,045,000	4025.16	36	XA	4,674	1,909,914,000	4086.25
AI	1,615	652,712,000	4041.56	37	FS	3,820	1,567,100,000	4102.36
LS	1,339	533,168,000	3981.84	38	LS	3,193	1,299,441,000	4069.66
TP	1,018	408,340,000	4011.20	39	FZ	1,947	784,837,000	4031.01
PG	1,000	397,000,000	3970.00	40	KI	1,794	728,308,000	4059.69
ZR	900	358,200,000	3980.00	41	IF	1,559	618,284,000	3965.90
AG	631	253,169,000	4012.19	42	ZR	847	345,470,000	4078.75
GA	500	198,500,000	3970.00	43	IH	841	344,802,000	4099.90
DX	487	197,015,000	4045.48	44	CD	681	278,978,000	4096.59
HP	404	163,856,000	4055.84	45	IT	570	232,200,000	4073.68
FZ	300	119,700,000	3990.00	46	GA	500	200,500,000	4010.00
GI	200	80,800,000	4040.00	47	PC	366	147,384,000	4026.89
IF	190	76,600,000	4031.58	48	PG	320	130,200,000	4068.75
PC	152	60,807,000	4000.46	49	GI	300	123,600,000	4120.00
RS	100	40,500,000	4050.00	50	RG	180	73,260,000	4070.00
CD	87	35,110,000	4035.63	51	MU	130	51,740,000	3980.00
YO	86	34,830,000	4050.00	52	RS	100	41,000,000	4100.00
JB	59	23,345,000	3956.78	53	IU	70	27,950,000	3992.86
QA	38	15,162,000	3990.00	54	AF	60	23,900,000	3983.33
IU	20	8,240,000	4120.00	55	BS	51	20,810,000	4080.39
PF	15	5,970,000	3980.00	56	MI	50	20,250,000	4050.00
RO	6	2,430,000	4050.00	57	RO	50	20,150,000	4030.00
MU	5	1,985,000	3970.00	58	ES	26	10,682,000	4108.46
SH	4	1,592,000	3980.00	59	TF	25	10,125,000	4050.00
IH	2	794,000	3970.00	60	AP	20	8,200,000	4100.00
RG	2	794,000	3970.00	61	SF	20	8,006,000	4003.00
RB	1	395,000	3950.00	62	QA	10	4,000,000	4000.00
 	 	 	 	63	AN	9	3,684,000	4093.33
 	 	 	 	64	EL	8	3,260,000	4075.00
 	 	 	 	65	DU	4	1,600,000	4000.00
 	 	 	 	66	IN	3	1,197,000	3990.00
 	 	 	 	67	SH	2	820,000	4100.00
 	 	 	 	68	JB	1	406,000	4060.00
