ANTMToBrokerCode	ANTM	Start	2026-01-14	End	2026-01-14	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	374,423	152,351,026,000	4068.95	1	CC	346,898	141,265,105,000	4072.24
AK	366,368	149,402,926,000	4077.95	2	YP	326,085	133,103,595,000	4081.87
BK	318,555	129,820,523,000	4075.29	3	AK	321,236	131,239,529,000	4085.46
YP	246,100	99,946,466,000	4061.21	4	XL	281,662	114,758,625,000	4074.34
ZP	240,791	98,102,651,000	4074.18	5	BK	147,442	60,249,711,000	4086.33
XL	207,075	84,729,012,000	4091.71	6	XC	131,161	53,408,766,000	4072.00
LG	156,905	64,184,408,000	4090.65	7	PD	95,966	39,067,054,000	4070.93
XC	100,194	40,889,658,000	4081.05	8	OD	87,823	35,850,529,000	4082.13
SQ	86,544	35,585,688,000	4111.86	9	NI	82,439	33,670,221,000	4084.26
AG	71,164	29,399,279,000	4131.20	10	LG	78,363	32,112,714,000	4097.94
AZ	55,893	22,807,045,000	4080.48	11	MG	75,442	30,882,322,000	4093.52
MG	52,758	21,545,517,000	4083.84	12	AZ	74,615	30,533,853,000	4092.19
PD	49,370	20,056,394,000	4062.47	13	SQ	58,885	24,059,624,000	4085.87
NI	40,622	16,565,124,000	4077.87	14	CP	55,509	22,664,780,000	4083.08
HD	35,932	14,689,917,000	4088.25	15	KK	52,029	21,266,401,000	4087.41
CP	33,030	13,528,166,000	4095.72	16	AG	50,682	20,572,096,000	4059.05
OD	29,733	12,150,848,000	4086.65	17	ZP	40,625	16,556,063,000	4075.34
KK	29,130	11,876,284,000	4076.99	18	HD	39,771	16,214,854,000	4077.05
EP	24,904	10,196,428,000	4094.29	19	DR	37,849	15,435,666,000	4078.22
DR	21,832	8,904,560,000	4078.67	20	GR	35,569	14,503,701,000	4077.62
YU	20,045	8,170,628,000	4076.14	21	YB	32,900	13,354,237,000	4059.04
BB	19,762	8,077,193,000	4087.23	22	YU	23,277	9,518,674,000	4089.30
XA	19,175	7,844,948,000	4091.24	23	KI	19,106	7,806,348,000	4085.81
AT	19,222	7,832,145,000	4074.57	24	AT	15,723	6,427,721,000	4088.10
KZ	18,606	7,586,503,000	4077.45	25	KZ	14,928	6,086,799,000	4077.44
HP	11,766	4,781,801,000	4064.08	26	TP	14,895	6,081,854,000	4083.15
GR	10,611	4,352,581,000	4101.95	27	DH	14,636	5,992,627,000	4094.44
YB	8,487	3,480,923,000	4101.48	28	CD	14,579	5,905,564,000	4050.73
BQ	6,977	2,815,832,000	4035.88	29	EP	14,303	5,783,161,000	4043.32
KI	6,293	2,551,487,000	4054.48	30	BQ	13,044	5,255,917,000	4029.38
IH	5,627	2,317,662,000	4118.82	31	DX	11,769	4,833,872,000	4107.29
IF	5,731	2,287,819,000	3992.01	32	AI	9,949	4,041,493,000	4062.21
DH	4,164	1,699,785,000	4082.10	33	PF	10,000	3,960,000,000	3960.00
CD	2,957	1,192,668,000	4033.37	34	ZR	8,880	3,659,850,000	4121.45
TP	2,888	1,178,132,000	4079.40	35	XA	8,960	3,638,071,000	4060.35
AI	2,464	1,000,886,000	4062.04	36	RO	8,001	3,282,713,000	4102.88
LS	2,195	895,125,000	4078.02	37	FS	7,642	3,126,634,000	4091.38
YJ	2,114	867,193,000	4102.14	38	PC	7,119	2,906,234,000	4082.36
ZR	2,160	866,520,000	4011.67	39	AR	6,622	2,706,676,000	4087.40
PC	2,006	818,449,000	4080.00	40	LS	5,512	2,247,713,000	4077.85
DX	1,518	614,503,000	4048.11	41	YJ	5,016	2,042,933,000	4072.83
SA	1,200	490,800,000	4090.00	42	PG	4,546	1,867,430,000	4107.85
RO	500	204,446,000	4088.92	43	GA	3,000	1,223,000,000	4076.67
FS	201	79,608,000	3960.60	44	BB	3,000	1,217,000,000	4056.67
AO	163	65,278,000	4004.79	45	ES	2,741	1,105,612,000	4033.61
BR	75	30,475,000	4063.33	46	BR	2,685	1,089,275,000	4056.89
IU	60	24,620,000	4103.33	47	AO	1,905	780,317,000	4096.15
QA	55	22,567,000	4103.09	48	HP	1,902	777,693,000	4088.82
RG	45	18,210,000	4046.67	49	IF	1,470	601,115,000	4089.22
SH	17	6,758,000	3975.29	50	SS	1,205	489,490,000	4062.16
JB	13	5,408,000	4160.00	51	SH	928	377,730,000	4070.37
PG	10	4,090,000	4090.00	52	RF	829	338,642,000	4084.95
IT	10	4,000,000	4000.00	53	YO	755	309,550,000	4100.00
TF	5	2,050,000	4100.00	54	DD	752	309,054,000	4109.76
ES	5	2,045,000	4090.00	55	FZ	729	293,020,000	4019.48
ID	5	2,030,000	4060.00	56	IN	710	285,253,000	4017.65
RB	2	818,000	4090.00	57	MU	590	240,620,000	4078.31
AD	2	818,000	4090.00	58	BS	520	213,110,000	4098.27
 	 	 	 	59	AN	517	212,428,000	4108.86
 	 	 	 	60	SA	401	160,409,000	4000.22
 	 	 	 	61	ID	345	138,260,000	4007.54
 	 	 	 	62	GI	303	125,345,000	4136.80
 	 	 	 	63	IT	300	122,600,000	4086.67
 	 	 	 	64	AF	300	122,200,000	4073.33
 	 	 	 	65	RG	247	101,216,000	4097.81
 	 	 	 	66	OK	200	83,000,000	4150.00
 	 	 	 	67	RS	150	61,350,000	4090.00
 	 	 	 	68	SF	104	42,128,000	4050.77
 	 	 	 	69	IH	101	41,296,000	4088.71
 	 	 	 	70	MI	86	34,830,000	4050.00
 	 	 	 	71	II	60	24,360,000	4060.00
 	 	 	 	72	IU	57	22,951,000	4026.49
 	 	 	 	73	TF	56	22,481,000	4014.46
 	 	 	 	74	BF	30	12,270,000	4090.00
 	 	 	 	75	EL	6	2,476,000	4126.67
 	 	 	 	76	QA	6	2,456,000	4093.33
 	 	 	 	77	DU	5	2,030,000	4060.00
 	 	 	 	78	PO	4	1,605,000	4012.50
 	 	 	 	79	RB	1	415,000	4150.00
 	 	 	 	80	JB	1	407,000	4070.00
