ANTMToBrokerCode	ANTM	Start	2026-01-12	End	2026-01-12	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	633,197	243,770,587,000	3849.84	1	YP	626,782	241,015,269,000	3845.28
CC	561,998	215,589,378,000	3836.12	2	CC	600,106	231,297,392,000	3854.28
YP	500,693	192,865,516,000	3851.97	3	XL	446,301	171,594,260,000	3844.81
ZP	468,124	181,288,191,000	3872.65	4	AK	388,741	149,773,487,000	3852.78
XL	332,093	127,460,215,000	3838.09	5	ZP	266,110	102,074,358,000	3835.80
PD	272,238	104,410,736,000	3835.27	6	XC	202,700	77,975,535,000	3846.84
XC	170,040	65,360,767,000	3843.85	7	NI	199,264	76,257,357,000	3826.95
BK	170,203	65,015,187,000	3819.86	8	PD	183,340	70,511,642,000	3845.95
YU	168,941	64,991,553,000	3847.00	9	AF	142,080	54,120,049,000	3809.13
LG	138,471	53,007,541,000	3828.06	10	LG	136,935	52,313,959,000	3820.35
KZ	138,210	52,361,086,000	3788.52	11	BK	125,920	47,997,576,000	3811.75
HD	94,694	36,557,070,000	3860.55	12	CP	111,727	42,909,739,000	3840.59
CP	89,538	34,348,291,000	3836.17	13	MG	107,578	41,173,155,000	3827.28
MG	84,199	32,285,172,000	3834.39	14	KK	93,044	35,761,315,000	3843.48
DH	79,951	30,699,189,000	3839.75	15	HD	90,669	35,078,599,000	3868.86
DR	76,441	29,121,085,000	3809.62	16	OD	79,299	30,523,171,000	3849.12
BB	70,092	26,846,000,000	3830.11	17	SQ	72,724	28,091,756,000	3862.79
SQ	60,146	23,218,616,000	3860.38	18	RF	70,500	27,427,280,000	3890.39
AT	52,992	20,558,039,000	3879.46	19	AZ	58,908	22,643,553,000	3843.88
NI	49,510	18,955,745,000	3828.67	20	YU	58,983	22,225,948,000	3768.20
OD	48,841	18,704,549,000	3829.68	21	EP	54,671	20,908,275,000	3824.38
AZ	46,876	17,987,444,000	3837.24	22	GR	53,441	20,618,072,000	3858.10
GR	45,721	17,532,888,000	3834.76	23	DR	51,464	19,691,105,000	3826.19
KK	39,924	15,353,478,000	3845.68	24	YJ	51,076	19,537,728,000	3825.23
XA	36,777	14,058,168,000	3822.54	25	AT	47,627	18,492,036,000	3882.68
BQ	32,227	12,317,035,000	3821.96	26	TP	47,774	18,031,194,000	3774.27
KI	31,985	12,227,207,000	3822.79	27	AG	43,340	16,723,915,000	3858.77
IF	27,445	10,655,391,000	3882.45	28	DH	39,027	15,239,786,000	3904.93
EP	24,389	9,373,908,000	3843.50	29	XA	37,601	14,422,037,000	3835.55
AG	16,345	6,278,825,000	3841.43	30	BQ	32,000	12,320,634,000	3850.20
YJ	15,032	5,910,480,000	3931.93	31	AI	19,209	7,386,167,000	3845.16
TP	13,346	5,081,636,000	3807.61	32	YB	13,295	5,097,757,000	3834.34
YB	7,309	2,806,594,000	3839.92	33	FZ	12,801	4,985,387,000	3894.53
FZ	7,024	2,744,821,000	3907.77	34	CD	12,614	4,840,314,000	3837.26
CD	6,806	2,601,932,000	3823.00	35	IF	9,909	3,809,220,000	3844.20
DX	6,370	2,433,798,000	3820.72	36	BB	9,413	3,598,774,000	3823.20
ZR	6,020	2,349,550,000	3902.91	37	KI	6,307	2,418,003,000	3833.84
PF	5,000	1,900,000,000	3800.00	38	DX	5,491	2,118,415,000	3857.98
RX	4,615	1,763,357,000	3820.93	39	AR	5,320	2,089,007,000	3926.70
BR	4,525	1,729,050,000	3821.10	40	HP	5,217	1,998,252,000	3830.27
AI	2,720	1,037,663,000	3814.94	41	LS	5,158	1,974,955,000	3828.92
HP	2,539	969,468,000	3818.31	42	ZR	4,040	1,571,430,000	3889.68
SS	2,363	893,862,000	3782.74	43	BR	4,000	1,540,500,000	3851.25
PC	2,301	892,063,000	3876.85	44	AO	3,610	1,401,194,000	3881.42
PG	2,000	778,000,000	3890.00	45	ES	3,536	1,363,010,000	3854.67
AO	1,698	648,945,000	3821.82	46	FS	3,400	1,322,400,000	3889.41
LS	1,176	446,907,000	3800.23	47	SS	2,845	1,107,740,000	3893.64
ES	1,073	418,521,000	3900.48	48	PC	2,231	882,436,000	3955.34
EL	1,070	402,040,000	3757.38	49	SH	1,974	762,033,000	3860.35
GA	1,000	392,000,000	3920.00	50	IH	1,502	571,768,000	3806.71
IH	1,004	373,572,000	3720.84	51	SA	1,510	568,610,000	3765.63
RO	324	123,979,000	3826.51	52	PG	1,250	481,750,000	3854.00
RG	289	110,187,000	3812.70	53	PP	1,007	385,681,000	3830.00
BS	260	98,010,000	3769.62	54	IT	820	317,100,000	3867.07
AF	250	94,400,000	3776.00	55	RO	515	200,416,000	3891.57
MU	187	71,341,000	3815.03	56	GA	500	188,500,000	3770.00
FS	150	57,600,000	3840.00	57	EL	444	171,050,000	3852.48
IT	100	38,400,000	3840.00	58	BS	309	119,538,000	3868.54
GI	100	38,000,000	3800.00	59	PO	247	95,344,000	3860.08
MI	100	37,075,000	3707.50	60	MU	231	89,302,000	3865.89
SF	70	26,810,000	3830.00	61	RG	200	77,106,000	3855.30
SH	50	19,300,000	3860.00	62	MI	175	66,900,000	3822.86
IU	50	19,025,000	3805.00	63	GI	120	47,380,000	3948.33
RS	50	18,750,000	3750.00	64	RS	100	38,400,000	3840.00
SA	20	7,760,000	3880.00	65	RX	100	35,700,000	3570.00
ID	20	7,680,000	3840.00	66	SF	63	24,568,000	3899.68
DD	20	7,460,000	3730.00	67	OK	40	15,030,000	3757.50
