ANTMToBrokerCode	ANTM	Start	2026-01-05	End	2026-01-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	415,411	138,379,632,000	3331.15	1	XL	228,272	75,909,352,000	3325.39
CC	292,453	97,341,654,000	3328.45	2	YP	205,647	68,615,339,000	3336.56
PD	224,536	75,381,610,000	3357.22	3	CC	206,059	68,571,637,000	3327.77
YP	163,794	54,512,463,000	3328.11	4	AK	144,874	48,258,086,000	3331.04
XL	160,343	53,096,314,000	3311.42	5	KK	132,495	44,071,879,000	3326.31
BK	117,747	39,315,042,000	3338.94	6	ZP	128,578	42,817,573,000	3330.09
ZP	112,882	37,759,062,000	3345.00	7	NI	126,257	42,093,935,000	3333.99
NI	75,987	25,386,039,000	3340.84	8	SQ	96,686	32,250,936,000	3335.64
MG	59,739	19,959,565,000	3341.13	9	XC	90,103	30,062,047,000	3336.41
XC	54,732	18,174,655,000	3320.66	10	PD	89,068	29,667,056,000	3330.83
KK	52,337	17,381,989,000	3321.17	11	LG	69,955	23,289,964,000	3329.28
CP	26,961	9,000,465,000	3338.33	12	OD	62,863	20,955,143,000	3333.46
OD	26,790	8,863,398,000	3308.47	13	MG	58,337	19,415,823,000	3328.22
YU	26,029	8,661,808,000	3327.75	14	KI	41,395	13,987,012,000	3378.91
LG	23,036	7,694,177,000	3340.07	15	EP	35,635	11,871,138,000	3331.31
HD	22,343	7,437,285,000	3328.69	16	CP	34,065	11,383,214,000	3341.62
SQ	19,746	6,560,919,000	3322.66	17	GR	26,607	8,880,956,000	3337.83
AZ	17,597	5,831,646,000	3314.00	18	BK	26,153	8,686,054,000	3321.25
DR	16,021	5,325,917,000	3324.33	19	HD	21,206	7,057,666,000	3328.15
GR	15,789	5,257,630,000	3329.93	20	AZ	19,029	6,366,260,000	3345.56
EP	12,134	4,045,426,000	3333.96	21	DR	15,220	5,096,969,000	3348.86
BQ	11,767	3,933,050,000	3342.44	22	DH	14,989	5,019,671,000	3348.90
DH	10,583	3,508,142,000	3314.88	23	YU	14,331	4,824,985,000	3366.82
SS	10,000	3,380,000,000	3380.00	24	BQ	13,724	4,576,641,000	3334.77
FS	9,500	3,111,900,000	3275.68	25	AT	12,631	4,187,617,000	3315.35
AT	7,614	2,566,748,000	3371.09	26	DX	11,338	3,816,188,000	3365.84
BR	6,525	2,210,340,000	3387.49	27	BR	10,900	3,643,500,000	3342.66
FZ	5,065	1,674,515,000	3306.05	28	XA	9,514	3,210,520,000	3374.52
YB	4,865	1,614,449,000	3318.50	29	IF	9,547	3,173,948,000	3324.55
ZR	4,070	1,363,310,000	3349.66	30	YJ	6,692	2,223,024,000	3321.91
TP	2,740	919,765,000	3356.81	31	TP	6,481	2,178,679,000	3361.64
AO	2,646	877,446,000	3316.12	32	AI	5,458	1,824,818,000	3343.38
XA	2,490	822,653,000	3303.83	33	CD	5,073	1,689,724,000	3330.82
QA	2,342	781,341,000	3336.21	34	FZ	5,000	1,655,000,000	3310.00
LS	2,200	723,600,000	3289.09	35	PF	5,000	1,650,000,000	3300.00
CD	2,010	668,496,000	3325.85	36	AG	4,935	1,635,390,000	3313.86
IF	1,787	592,055,000	3313.12	37	AO	4,844	1,608,797,000	3321.22
AG	1,718	570,390,000	3320.08	38	YB	4,758	1,583,040,000	3327.11
YJ	1,160	381,690,000	3290.43	39	PC	4,701	1,567,262,000	3333.89
DX	1,048	352,511,000	3363.65	40	HP	4,342	1,444,724,000	3327.32
IN	1,000	335,000,000	3350.00	41	ZR	4,027	1,351,022,000	3354.91
HP	982	326,038,000	3320.14	42	LS	3,987	1,330,381,000	3336.80
KI	934	309,624,000	3315.03	43	IT	1,705	568,570,000	3334.72
RG	590	200,010,000	3390.00	44	AR	1,190	399,630,000	3358.24
IH	306	103,666,000	3387.78	45	RS	1,020	339,660,000	3330.00
MI	300	99,000,000	3300.00	46	BF	1,020	334,740,000	3281.76
PC	234	77,006,000	3290.85	47	SA	1,000	330,000,000	3300.00
IU	217	73,358,000	3380.55	48	ID	669	223,759,000	3344.68
MU	164	54,340,000	3313.41	49	GI	600	199,500,000	3325.00
AI	118	39,038,000	3308.31	50	ES	503	169,208,000	3363.98
KZ	90	29,520,000	3280.00	51	SH	512	169,048,000	3301.72
RF	60	19,680,000	3280.00	52	FS	420	139,500,000	3321.43
AD	15	5,085,000	3390.00	53	SS	350	116,350,000	3324.29
GA	15	5,010,000	3340.00	54	RO	327	110,043,000	3365.23
JB	14	4,667,000	3333.57	55	MU	203	68,370,000	3367.98
SH	10	3,280,000	3280.00	56	RG	203	67,897,000	3344.68
 	 	 	 	57	RF	200	67,500,000	3375.00
 	 	 	 	58	OK	190	64,010,000	3368.95
 	 	 	 	59	DU	110	36,421,000	3311.00
 	 	 	 	60	AN	103	34,903,000	3388.64
 	 	 	 	61	PO	105	34,440,000	3280.00
 	 	 	 	62	MI	100	33,800,000	3380.00
 	 	 	 	63	SF	100	32,800,000	3280.00
 	 	 	 	64	DD	65	21,735,000	3343.85
 	 	 	 	65	BS	55	18,625,000	3386.36
 	 	 	 	66	AF	20	6,640,000	3320.00
 	 	 	 	67	GA	15	4,980,000	3320.00
 	 	 	 	68	JB	10	3,306,000	3306.00
 	 	 	 	69	TF	5	1,685,000	3370.00
 	 	 	 	70	IH	5	1,655,000	3310.00
 	 	 	 	71	EL	4	1,342,000	3355.00
 	 	 	 	72	QA	1	332,000	3320.00
