BBTNToBrokerCode	BBTN	Start	2025-11-17	End	2025-11-17	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	47,583	5,772,389,500	1213.12	1	CC	28,178	3,415,242,000	1212.02
BK	26,341	3,208,467,500	1218.05	2	CP	22,113	2,675,676,500	1210.00
CC	24,953	3,016,980,500	1209.07	3	ZP	20,719	2,503,725,500	1208.42
DR	20,410	2,466,145,000	1208.30	4	YP	18,024	2,183,681,500	1211.54
YP	13,256	1,605,379,500	1211.06	5	SQ	17,008	2,057,778,000	1209.89
PD	10,871	1,314,666,500	1209.33	6	XC	16,443	1,995,735,500	1213.73
ZP	10,400	1,259,386,000	1210.95	7	XL	13,673	1,657,778,500	1212.45
CP	8,652	1,047,164,000	1210.31	8	PD	12,229	1,479,339,000	1209.70
GR	8,189	990,761,500	1209.87	9	AK	11,491	1,394,901,500	1213.91
AZ	7,107	861,997,000	1212.88	10	KK	9,015	1,090,186,000	1209.30
LG	5,109	615,786,000	1205.30	11	YU	6,521	789,047,000	1210.01
EP	4,033	486,237,000	1205.65	12	GR	6,195	755,077,000	1218.85
XC	3,721	449,826,500	1208.89	13	OD	3,954	479,743,000	1213.31
SQ	3,565	430,314,000	1207.05	14	DH	2,647	321,271,500	1213.72
XL	2,949	355,943,000	1207.00	15	BK	2,565	310,365,000	1210.00
KK	1,902	229,931,000	1208.89	16	NI	2,393	289,484,500	1209.71
XA	1,107	133,932,000	1209.86	17	YJ	2,313	280,953,000	1214.67
YB	1,034	125,144,000	1210.29	18	EP	1,991	241,851,500	1214.72
AO	1,000	122,000,000	1220.00	19	DR	1,529	185,115,000	1210.69
HD	910	110,655,500	1215.99	20	KI	1,421	172,204,500	1211.85
BQ	852	103,138,000	1210.54	21	DX	1,211	145,698,500	1203.13
NI	837	101,013,500	1206.85	22	MG	1,011	122,648,000	1213.14
RO	720	87,120,000	1210.00	23	AG	1,002	121,740,000	1214.97
AT	577	69,773,500	1209.25	24	AZ	760	91,935,000	1209.67
OD	486	58,739,500	1208.63	25	YB	696	83,805,500	1204.10
RS	300	36,150,000	1205.00	26	HD	629	76,508,500	1216.35
DX	183	22,018,500	1203.20	27	BR	301	36,421,000	1210.00
IF	125	15,183,500	1214.68	28	PS	300	36,288,000	1209.60
KI	111	13,431,000	1210.00	29	BQ	268	32,654,000	1218.43
DH	75	9,048,500	1206.47	30	RG	250	30,250,000	1210.00
HP	47	5,690,500	1210.74	31	XA	152	18,392,000	1210.00
YU	25	3,012,500	1205.00	32	LG	139	16,725,500	1203.27
AI	10	1,195,000	1195.00	33	MI	100	12,200,000	1220.00
YJ	4	478,000	1195.00	34	AT	55	6,705,000	1219.09
BR	1	121,000	1210.00	35	TP	51	6,196,000	1214.90
TF	1	121,000	1210.00	36	AI	25	3,025,000	1210.00
 	 	 	 	37	IH	21	2,552,000	1215.24
 	 	 	 	38	AR	18	2,196,000	1220.00
 	 	 	 	39	DD	17	2,057,000	1210.00
 	 	 	 	40	HP	12	1,458,000	1215.00
 	 	 	 	41	RO	6	729,000	1215.00
