BBTNToBrokerCode	BBTN	Start	2025-11-13	End	2025-11-13	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	26,061	3,127,210,000	1199.96	1	YP	29,424	3,532,526,500	1200.56
AK	24,088	2,901,735,500	1204.64	2	SQ	26,060	3,131,598,500	1201.69
DX	20,836	2,500,319,500	1200.00	3	AK	19,723	2,373,840,500	1203.59
YP	16,504	1,983,966,000	1202.11	4	CP	16,223	1,946,622,500	1199.92
PD	15,543	1,866,616,500	1200.94	5	ZP	12,105	1,452,548,500	1199.96
XL	15,070	1,810,929,500	1201.68	6	BK	10,836	1,305,689,500	1204.96
KK	7,009	842,625,000	1202.20	7	CC	10,369	1,247,109,500	1202.73
ZP	6,915	832,132,500	1203.37	8	XL	9,126	1,096,216,500	1201.20
EP	5,996	720,963,000	1202.41	9	PD	7,851	940,742,000	1198.24
OD	5,621	675,657,000	1202.02	10	AO	6,401	771,320,500	1205.00
NI	5,431	651,790,500	1200.13	11	DX	5,090	610,375,000	1199.17
XC	5,323	638,534,500	1199.58	12	EP	5,087	608,718,500	1196.62
SQ	4,063	487,714,500	1200.38	13	XC	3,599	432,904,500	1202.85
GR	2,646	316,321,500	1195.47	14	BB	2,846	341,934,500	1201.46
IF	2,227	266,868,500	1198.33	15	NI	1,879	225,790,500	1201.65
DR	1,657	198,882,500	1200.26	16	DR	1,353	162,388,000	1200.21
BK	1,530	184,346,000	1204.88	17	YB	1,137	136,477,000	1200.33
YB	1,438	172,576,000	1200.11	18	KK	1,066	127,983,000	1200.59
BQ	1,408	169,392,000	1203.07	19	RG	1,000	120,500,000	1205.00
CP	1,245	149,871,000	1203.78	20	BQ	1,000	120,238,500	1202.39
YU	1,055	126,131,500	1195.56	21	OD	789	94,723,000	1200.54
TP	803	96,423,500	1200.79	22	GR	750	90,257,000	1203.43
AO	800	96,250,000	1203.13	23	HD	601	72,327,500	1203.45
HD	480	57,600,000	1200.00	24	MG	550	66,000,000	1200.00
KI	370	44,574,000	1204.70	25	DH	350	42,050,000	1201.43
HP	361	43,276,000	1198.78	26	YJ	300	36,100,000	1203.33
RS	350	42,150,000	1204.29	27	KI	201	24,220,500	1205.00
IT	250	30,125,000	1205.00	28	BR	200	24,100,000	1205.00
AI	240	28,935,000	1205.63	29	AZ	185	22,223,500	1201.27
XA	219	26,261,500	1199.16	30	AI	155	18,665,000	1204.19
DH	185	22,204,000	1200.22	31	TP	100	12,050,000	1205.00
PC	120	14,400,000	1200.00	32	IF	91	10,920,000	1200.00
PS	117	14,076,500	1203.12	33	YU	25	3,000,000	1200.00
LG	115	13,853,000	1204.61	34	AT	21	2,520,500	1200.24
AZ	113	13,542,500	1198.45	35	XA	18	2,160,000	1200.00
RB	83	9,960,000	1200.00	36	HP	13	1,560,000	1200.00
AT	78	9,360,000	1200.00	37	 	 	 	 
MG	77	9,218,000	1197.14	38	 	 	 	 
YJ	50	5,975,000	1195.00	39	 	 	 	 
IH	34	4,073,500	1198.09	40	 	 	 	 
AG	5	600,000	1200.00	41	 	 	 	 
FS	5	597,500	1195.00	42	 	 	 	 
LS	2	242,000	1210.00	43	 	 	 	 
TF	1	121,000	1210.00	44	 	 	 	 
