BBTNToBrokerCode	BBTN	Start	2025-11-20	End	2025-11-20	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	37,920	4,588,119,000	1209.95	1	CC	32,602	3,952,294,500	1212.29
AK	37,530	4,546,359,500	1211.39	2	ZP	27,137	3,268,930,000	1204.60
CC	31,857	3,837,658,500	1204.65	3	AZ	22,772	2,742,640,500	1204.39
BK	15,267	1,857,027,500	1216.37	4	DR	21,229	2,568,473,000	1209.89
XL	13,051	1,574,030,000	1206.06	5	YP	17,206	2,081,187,000	1209.57
PD	10,580	1,274,259,000	1204.40	6	OD	15,840	1,907,020,500	1203.93
YU	8,088	979,885,000	1211.53	7	AK	14,198	1,718,174,000	1210.15
XC	7,884	951,807,500	1207.26	8	NI	10,757	1,296,370,000	1205.14
OD	7,188	864,020,500	1202.03	9	PD	8,291	1,001,485,000	1207.92
SQ	6,537	788,761,500	1206.61	10	BK	8,151	978,644,000	1200.64
CP	6,481	780,228,000	1203.87	11	SQ	6,853	831,547,000	1213.41
AZ	6,094	739,292,500	1213.15	12	CP	6,222	758,421,500	1218.94
DR	5,770	697,848,500	1209.44	13	XL	6,072	734,810,000	1210.16
NI	5,667	683,436,500	1205.99	14	LG	5,490	667,035,000	1215.00
XA	4,844	585,890,000	1209.52	15	GR	5,153	618,710,500	1200.68
DH	4,846	584,546,000	1206.24	16	XC	4,684	568,213,000	1213.09
KK	3,692	443,868,500	1202.24	17	YJ	3,677	443,791,500	1206.94
EP	2,423	292,124,500	1205.63	18	YU	2,670	324,280,000	1214.53
BQ	1,788	215,997,500	1208.04	19	EP	1,777	215,629,500	1213.45
AG	1,231	149,490,500	1214.38	20	BB	1,727	208,957,000	1209.94
GR	1,197	144,479,000	1207.01	21	DH	1,671	203,626,000	1218.59
DX	958	114,971,500	1200.12	22	KK	745	90,657,000	1216.87
KI	781	94,505,000	1210.05	23	IF	400	48,200,000	1205.00
RO	570	69,255,000	1215.00	24	BQ	383	46,485,000	1213.71
TP	550	66,250,000	1204.55	25	XA	339	41,317,000	1218.79
ZP	545	65,627,000	1204.17	26	HD	229	27,594,500	1205.00
AO	500	60,500,000	1210.00	27	AR	200	24,400,000	1220.00
AI	454	55,139,500	1214.53	28	FS	200	24,000,000	1200.00
YB	454	54,997,000	1211.39	29	DX	139	16,855,000	1212.59
IF	401	48,621,500	1212.51	30	YB	139	16,852,500	1212.41
YJ	350	42,375,000	1210.71	31	PS	131	15,921,000	1215.34
LG	333	40,164,500	1206.14	32	RG	100	12,000,000	1200.00
PS	300	36,110,000	1203.67	33	AT	64	7,741,500	1209.61
HD	244	29,397,000	1204.80	34	AG	57	6,922,000	1214.39
SA	200	24,100,000	1205.00	35	AI	44	5,343,500	1214.43
RS	200	24,100,000	1205.00	36	 	 	 	 
ES	200	24,000,000	1200.00	37	 	 	 	 
RG	100	12,200,000	1220.00	38	 	 	 	 
MG	100	12,127,500	1212.75	39	 	 	 	 
AT	55	6,652,500	1209.55	40	 	 	 	 
LS	50	6,025,000	1205.00	41	 	 	 	 
MI	50	6,000,000	1200.00	42	 	 	 	 
HP	14	1,680,000	1200.00	43	 	 	 	 
CD	2	241,000	1205.00	44	 	 	 	 
RB	2	240,000	1200.00	45	 	 	 	 
IH	1	120,000	1200.00	46	 	 	 	 
