BBTNToBrokerCode	BBTN	Start	2025-11-07	End	2025-11-07	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BB	53,099	6,525,527,500	1228.94	1	BB	43,376	5,313,412,000	1224.97
OD	48,612	5,977,363,500	1229.61	2	CC	36,746	4,523,629,500	1231.05
YP	33,098	4,068,181,000	1229.13	3	YP	36,317	4,461,970,000	1228.62
AK	29,168	3,590,337,000	1230.92	4	CP	32,693	4,022,350,500	1230.34
CC	24,658	3,029,475,500	1228.60	5	YU	24,701	3,037,876,000	1229.86
CP	18,929	2,343,162,500	1237.87	6	LG	22,241	2,735,657,500	1230.01
BK	15,290	1,878,551,500	1228.61	7	XL	15,669	1,930,455,000	1232.02
GR	11,833	1,458,237,000	1232.35	8	SQ	14,401	1,774,424,000	1232.15
KZ	10,364	1,274,742,000	1229.97	9	ZP	8,267	1,016,244,500	1229.28
PD	9,793	1,201,696,500	1227.10	10	XC	7,911	975,510,000	1233.11
XL	9,142	1,122,222,500	1227.55	11	PD	7,886	968,917,500	1228.66
SQ	6,292	772,351,500	1227.51	12	IF	7,665	935,130,000	1220.00
YU	6,229	765,560,500	1229.03	13	BK	7,347	903,978,000	1230.40
ZP	6,041	741,603,500	1227.62	14	YJ	7,165	884,870,000	1234.99
XC	5,807	713,897,000	1229.37	15	NI	5,776	712,078,500	1232.82
NI	5,795	711,159,000	1227.19	16	KI	4,772	584,670,000	1225.21
AI	3,054	376,674,000	1233.38	17	AK	4,518	556,648,500	1232.07
BQ	2,232	273,695,500	1226.23	18	DX	4,232	519,935,000	1228.58
DR	2,227	272,058,000	1221.63	19	EP	3,430	423,091,500	1233.50
EP	2,064	253,813,500	1229.72	20	XA	3,298	407,026,500	1234.16
MG	2,050	249,700,000	1218.05	21	OD	2,786	342,428,500	1229.10
XA	1,991	246,427,000	1237.70	22	KK	2,482	306,846,500	1236.29
KK	1,322	162,207,500	1226.99	23	DH	2,305	284,780,000	1235.49
HD	1,154	141,874,000	1229.41	24	DR	2,269	280,497,500	1236.22
FZ	900	111,400,000	1237.78	25	HD	1,087	134,083,500	1233.52
AZ	779	95,426,000	1224.98	26	HP	1,042	127,954,500	1227.97
BR	600	73,200,000	1220.00	27	BR	1,004	123,890,000	1233.96
TP	582	71,336,000	1225.70	28	YB	984	120,730,000	1226.93
PS	330	40,355,000	1222.88	29	BQ	969	119,739,500	1235.70
LG	311	37,844,500	1216.86	30	GR	869	107,336,500	1235.17
YJ	300	37,000,000	1233.33	31	AR	400	49,400,000	1235.00
YB	292	35,880,500	1228.78	32	MG	358	44,062,000	1230.78
KI	276	33,807,500	1224.91	33	PC	120	14,880,000	1240.00
DH	178	21,824,000	1226.07	34	AI	79	9,756,500	1235.00
RS	100	12,300,000	1230.00	35	MI	50	6,175,000	1235.00
AT	92	11,286,000	1226.74	36	AT	50	6,148,500	1229.70
PC	80	9,825,000	1228.13	37	AZ	25	3,071,500	1228.60
RG	80	9,790,000	1223.75	38	ZR	1	123,000	1230.00
DX	51	6,248,000	1225.10	39	 	 	 	 
HP	36	4,392,500	1220.14	40	 	 	 	 
CD	35	4,285,000	1224.29	41	 	 	 	 
SF	10	1,230,000	1230.00	42	 	 	 	 
AN	10	1,220,000	1220.00	43	 	 	 	 
ZR	5	610,000	1220.00	44	 	 	 	 
