BBTNToBrokerCode	BBTN	Start	2025-11-10	End	2025-11-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
RX	70,107	8,531,504,500	1216.93	1	AK	86,400	10,540,731,000	1219.99
YP	46,826	5,709,075,500	1219.21	2	OD	86,316	10,502,567,500	1216.76
PD	29,147	3,553,013,500	1219.00	3	CC	38,085	4,645,881,500	1219.87
DX	21,082	2,569,437,000	1218.78	4	YP	28,598	3,481,210,000	1217.29
XL	15,954	1,945,337,000	1219.34	5	ZP	10,921	1,327,929,500	1215.94
CC	15,033	1,834,584,500	1220.37	6	SQ	10,101	1,236,778,500	1224.41
DR	14,590	1,795,762,000	1230.82	7	BK	9,996	1,220,022,500	1220.51
SQ	14,738	1,794,201,000	1217.40	8	XL	9,597	1,173,345,500	1222.62
YU	13,290	1,619,938,500	1218.92	9	PD	5,677	694,524,000	1223.40
CP	11,375	1,378,085,500	1211.50	10	YU	5,093	620,480,000	1218.30
XC	7,461	910,701,500	1220.62	11	EP	3,155	384,625,000	1219.10
BK	6,714	821,920,000	1224.19	12	NI	2,717	331,267,000	1219.24
YJ	5,157	626,651,000	1215.15	13	XC	1,878	229,871,000	1224.02
OD	4,289	524,308,000	1222.45	14	GR	1,865	227,762,500	1221.25
NI	4,097	498,802,000	1217.48	15	DR	1,788	217,222,000	1214.89
XA	3,523	431,999,500	1226.23	16	KZ	1,329	162,138,000	1220.00
KK	3,288	400,276,000	1217.38	17	HD	877	107,428,000	1224.95
ZP	3,214	392,594,500	1221.51	18	TP	813	98,929,500	1216.85
DH	2,414	294,282,000	1219.06	19	AZ	775	94,830,000	1223.61
GR	2,382	290,361,000	1218.98	20	DX	747	91,121,000	1219.83
EP	1,606	195,771,500	1219.00	21	KK	589	71,921,000	1221.07
YB	1,467	178,422,500	1216.24	22	DH	537	65,464,000	1219.07
AZ	1,341	163,407,500	1218.55	23	YB	473	57,706,000	1220.00
IF	1,200	145,800,000	1215.00	24	AR	400	49,600,000	1240.00
BQ	1,109	134,755,500	1215.11	25	CP	306	37,226,000	1216.54
AT	1,085	131,575,000	1212.67	26	CD	215	26,367,500	1226.40
AG	1,021	124,655,000	1220.91	27	HP	148	18,079,000	1221.55
OK	1,000	122,500,000	1225.00	28	LG	121	14,911,500	1232.36
MG	1,000	121,000,000	1210.00	29	AI	92	11,223,000	1219.89
AR	905	110,410,000	1220.00	30	BQ	66	8,129,500	1231.74
HD	764	93,028,000	1217.64	31	SS	55	6,765,000	1230.00
KI	522	63,704,500	1220.39	32	XA	34	4,146,000	1219.41
RS	500	61,300,000	1226.00	33	AT	26	3,183,000	1224.23
HP	497	60,666,000	1220.64	34	AG	17	2,063,000	1213.53
PS	310	37,917,000	1223.13	35	PS	10	1,240,000	1240.00
LG	298	36,421,500	1222.20	36	LS	10	1,210,000	1210.00
TP	275	33,752,500	1227.36	37	KI	4	489,500	1223.75
AI	101	12,372,000	1224.95	38	ZR	1	123,000	1230.00
CD	101	12,271,500	1215.00	39	 	 	 	 
SF	25	3,037,500	1215.00	40	 	 	 	 
PC	23	2,788,000	1212.17	41	 	 	 	 
TF	1	121,000	1210.00	42	 	 	 	 
