BBTNToBrokerCode	BBTN	Start	2025-11-19	End	2025-11-19	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CP	42,042	5,071,061,000	1206.19	1	SQ	20,390	2,456,349,500	1204.68
YP	12,126	1,460,816,000	1204.70	2	CC	20,106	2,421,697,000	1204.46
SQ	10,305	1,236,744,000	1200.14	3	YP	16,035	1,931,441,500	1204.52
CC	10,111	1,217,640,000	1204.27	4	AK	11,411	1,376,685,000	1206.45
AK	6,255	753,791,500	1205.10	5	BK	8,778	1,057,890,500	1205.16
PD	5,912	711,405,000	1203.32	6	XL	6,613	796,810,500	1204.92
XL	5,333	642,671,500	1205.08	7	DR	6,013	724,616,500	1205.08
RF	5,000	602,500,000	1205.00	8	ZP	5,238	629,981,000	1202.71
YU	2,973	358,586,690	1205.99	9	PD	3,933	473,347,000	1203.53
XC	2,637	317,678,000	1204.69	10	OD	3,599	433,683,500	1205.01
NI	1,540	185,334,500	1203.47	11	YJ	3,105	374,155,000	1205.01
BK	1,445	173,955,500	1203.84	12	XC	1,614	194,466,500	1204.87
KK	1,441	173,497,000	1204.00	13	XA	1,382	166,533,500	1205.02
ZP	1,396	168,284,500	1205.48	14	GR	1,198	144,587,500	1206.91
DR	1,183	142,175,500	1201.82	15	EP	1,162	139,525,500	1200.74
DH	1,070	128,422,500	1200.21	16	BQ	1,083	129,960,000	1200.00
OD	984	118,630,500	1205.59	17	NI	1,064	127,917,000	1202.23
EP	689	83,082,000	1205.83	18	YB	605	72,604,500	1200.07
DX	620	74,410,000	1200.16	19	HD	577	69,697,000	1207.92
AZ	518	62,169,000	1200.17	20	CP	506	60,720,000	1200.00
AO	500	60,250,000	1205.00	21	BR	500	60,300,000	1206.00
YJ	469	56,436,500	1203.34	22	PC	440	53,225,000	1209.66
HD	376	45,242,500	1203.26	23	KK	388	46,729,500	1204.37
XA	311	37,433,500	1203.65	24	AZ	203	24,481,500	1205.99
LG	266	32,052,500	1204.98	25	TP	150	18,075,000	1205.00
RS	200	24,100,000	1205.00	26	YU	128	15,448,690	1203.26
TP	200	24,100,000	1205.00	27	KI	118	14,219,000	1205.00
HP	180	21,600,000	1200.00	28	IF	112	13,452,000	1201.07
AT	137	16,502,500	1204.56	29	HP	94	11,288,000	1200.85
PS	122	14,700,000	1204.92	30	DX	76	9,158,000	1205.00
CD	90	10,890,000	1210.00	31	LS	50	6,000,000	1200.00
BQ	60	7,232,500	1205.42	32	SF	25	3,012,500	1205.00
LS	50	6,025,000	1205.00	33	DH	9	1,085,000	1205.56
AI	50	6,000,000	1200.00	34	CD	2	241,000	1205.00
YB	31	3,731,500	1203.71	35	PS	1	121,500	1215.00
AG	27	3,253,000	1204.81	36	 	 	 	 
GR	25	3,010,000	1204.00	37	 	 	 	 
MG	20	2,410,000	1205.00	38	 	 	 	 
KI	14	1,681,000	1200.71	39	 	 	 	 
