BBTNToBrokerCode	BBTN	Start	2025-11-03	End	2025-11-03	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	66,556	8,090,437,500	1215.58	1	CC	148,624	18,089,086,000	1217.10
BB	56,549	6,871,734,100	1215.18	2	BB	109,414	13,276,773,600	1213.44
XL	53,235	6,471,459,500	1215.64	3	CP	37,040	4,502,153,000	1215.48
AK	41,499	5,074,940,000	1222.91	4	AK	35,074	4,295,871,500	1224.80
CC	31,255	3,795,168,000	1214.26	5	KZ	23,500	2,857,899,000	1216.13
SQ	30,848	3,751,768,500	1216.21	6	KK	18,631	2,260,934,500	1213.53
CP	30,353	3,701,225,500	1219.39	7	SQ	17,335	2,103,163,000	1213.25
PD	28,949	3,512,731,725	1213.40	8	PD	16,699	2,028,565,725	1214.74
NI	17,727	2,152,408,000	1214.20	9	YP	15,926	1,934,235,500	1214.51
XC	17,678	2,148,225,000	1215.20	10	ZP	12,832	1,557,698,000	1213.92
KK	14,659	1,776,146,500	1211.64	11	XL	12,582	1,526,630,000	1213.34
YJ	10,518	1,281,464,000	1218.35	12	XC	9,298	1,128,652,000	1213.87
YU	9,807	1,191,453,500	1214.90	13	OD	5,576	675,736,000	1211.87
OD	9,286	1,126,001,500	1212.58	14	BQ	3,848	467,509,000	1214.94
MG	9,193	1,115,286,500	1213.19	15	YU	3,120	380,580,000	1219.81
ZP	6,994	850,082,000	1215.44	16	BK	2,457	303,176,500	1233.93
BQ	6,606	801,162,000	1212.78	17	KI	1,446	177,826,500	1229.78
DR	5,120	624,542,000	1219.81	18	DX	1,416	173,839,500	1227.68
AZ	5,127	622,726,000	1214.60	19	DR	1,429	173,582,000	1214.71
EP	4,972	604,443,500	1215.69	20	DH	1,306	158,679,000	1215.00
DH	4,412	536,605,000	1216.24	21	AG	1,159	140,818,500	1215.00
TP	3,912	474,236,500	1212.26	22	EP	1,140	138,390,500	1213.95
XA	3,072	373,763,500	1216.68	23	NI	976	118,832,500	1217.55
GR	2,726	332,207,000	1218.66	24	AZ	966	117,463,000	1215.97
AT	2,253	273,704,000	1214.84	25	YB	621	76,197,000	1227.00
DX	2,006	245,581,000	1224.23	26	HD	580	71,068,000	1225.31
KI	1,803	219,900,500	1219.64	27	RS	503	61,160,500	1215.91
LS	1,150	140,700,000	1223.48	28	GR	340	41,460,000	1219.41
LG	1,137	138,028,500	1213.97	29	TP	239	29,090,500	1217.18
YB	1,076	130,738,500	1215.04	30	YJ	200	24,700,000	1235.00
AG	879	107,670,000	1224.91	31	AI	123	14,927,500	1213.62
AI	690	84,051,000	1218.13	32	LG	118	14,301,500	1211.99
QA	652	79,218,000	1215.00	33	AT	110	13,315,000	1210.45
HD	612	74,203,500	1212.48	34	FS	100	12,100,000	1210.00
PS	277	33,610,500	1213.38	35	XA	40	4,860,000	1215.00
HP	264	32,097,500	1215.81	36	IF	13	1,583,500	1218.08
BR	250	30,350,000	1214.00	37	HP	6	728,500	1214.17
FS	200	24,700,000	1235.00	38	 	 	 	 
IF	113	13,679,500	1210.58	39	 	 	 	 
ID	100	12,150,000	1215.00	40	 	 	 	 
BK	72	8,748,000	1215.00	41	 	 	 	 
EL	50	6,050,000	1210.00	42	 	 	 	 
MI	50	6,050,000	1210.00	43	 	 	 	 
PC	23	2,784,000	1210.43	44	 	 	 	 
CD	22	2,673,000	1215.00	45	 	 	 	 
ES	20	2,430,000	1215.00	46	 	 	 	 
SS	20	2,430,000	1215.00	47	 	 	 	 
SH	9	1,093,500	1215.00	48	 	 	 	 
ZR	4	486,000	1215.00	49	 	 	 	 
TF	1	121,500	1215.00	50	 	 	 	 
IH	1	121,000	1210.00	51	 	 	 	 
