BBTNToBrokerCode	BBTN	Start	2025-11-11	End	2025-11-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	58,883	7,079,304,000	1202.27	1	YU	84,033	10,085,748,500	1200.21
CP	35,962	4,315,860,500	1200.12	2	AK	51,523	6,211,423,500	1205.56
CC	29,277	3,521,912,000	1202.96	3	CC	38,449	4,617,408,000	1200.92
XL	20,204	2,431,706,500	1203.58	4	ZP	34,346	4,137,456,500	1204.64
ZP	17,810	2,148,976,000	1206.61	5	YP	33,965	4,091,806,500	1204.71
PD	16,693	2,014,026,500	1206.51	6	XL	20,614	2,479,714,000	1202.93
XC	16,405	1,978,894,000	1206.27	7	BK	13,034	1,571,052,000	1205.35
NI	16,265	1,958,160,000	1203.91	8	PD	10,559	1,269,757,500	1202.54
SQ	16,070	1,933,070,000	1202.91	9	XC	9,338	1,122,498,500	1202.08
AK	11,463	1,379,051,000	1203.05	10	AO	8,151	978,120,000	1200.00
AG	10,426	1,251,120,500	1200.00	11	KK	4,667	561,189,500	1202.46
DR	10,258	1,228,154,500	1197.27	12	GR	4,319	521,336,500	1207.08
KK	10,065	1,209,578,500	1201.77	13	DH	3,493	420,903,000	1204.99
OD	7,108	854,037,500	1201.52	14	DR	2,451	294,053,500	1199.73
YU	6,971	837,037,000	1200.74	15	LG	2,228	269,706,000	1210.53
FZ	5,000	605,000,000	1210.00	16	CP	2,137	257,386,500	1204.43
YJ	4,710	566,705,000	1203.20	17	AZ	1,972	236,251,500	1198.03
AO	4,578	549,760,000	1200.87	18	SQ	1,863	223,836,500	1201.48
AZ	4,355	524,762,000	1204.96	19	NI	1,624	195,490,500	1203.76
EP	4,156	500,910,000	1205.27	20	YB	1,552	186,156,000	1199.46
GR	3,777	453,224,000	1199.96	21	OD	1,053	127,162,000	1207.62
BQ	3,616	432,658,500	1196.51	22	RG	1,000	120,500,000	1205.00
DX	2,817	338,882,000	1202.99	23	MG	980	119,330,000	1217.65
DH	2,600	313,212,000	1204.66	24	TP	680	82,140,000	1207.94
LG	2,059	248,360,500	1206.22	25	EP	562	67,606,500	1202.96
LS	2,053	246,385,000	1200.12	26	BQ	416	50,028,500	1202.61
AR	1,900	228,900,000	1204.74	27	HP	402	48,177,000	1198.43
IF	1,871	226,604,500	1211.14	28	DX	347	41,640,000	1200.00
TP	1,565	188,720,000	1205.88	29	CD	198	23,958,000	1210.00
BK	1,203	145,238,000	1207.30	30	HD	180	21,780,000	1210.00
AI	1,005	120,502,500	1199.03	31	KI	132	15,906,500	1205.04
HP	964	115,483,500	1197.96	32	XA	113	13,517,500	1196.24
YB	945	114,191,000	1208.37	33	YJ	85	10,200,000	1200.00
MG	826	99,458,000	1204.09	34	AI	76	9,107,000	1198.29
PP	734	88,080,000	1200.00	35	AT	39	4,660,500	1195.00
RS	500	60,300,000	1206.00	36	LS	30	3,635,000	1211.67
XA	385	46,302,000	1202.65	37	PC	1	121,000	1210.00
AT	309	37,331,500	1208.14	38	 	 	 	 
ES	300	35,850,000	1195.00	39	 	 	 	 
PS	203	24,466,000	1205.22	40	 	 	 	 
MI	100	12,025,000	1202.50	41	 	 	 	 
KI	85	10,219,000	1202.24	42	 	 	 	 
EL	50	6,025,000	1205.00	43	 	 	 	 
BR	50	6,000,000	1200.00	44	 	 	 	 
PC	20	2,400,000	1200.00	45	 	 	 	 
ZR	10	1,200,000	1200.00	46	 	 	 	 
FS	5	600,000	1200.00	47	 	 	 	 
CD	1	120,500	1205.00	48	 	 	 	 
