BBTNToBrokerCode	BBTN	Start	2025-11-26	End	2025-11-26	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
OD	18,914	2,261,336,000	1195.59	1	CC	24,316	2,908,209,000	1196.01
YP	13,861	1,656,939,000	1195.40	2	YP	13,213	1,579,340,500	1195.29
AZ	12,707	1,523,834,500	1199.21	3	YU	12,231	1,461,233,000	1194.70
XL	11,290	1,350,567,000	1196.25	4	KK	9,677	1,156,537,000	1195.14
LG	7,142	853,469,500	1195.00	5	NI	9,534	1,136,088,000	1191.62
CC	6,679	798,561,000	1195.63	6	ZP	9,053	1,083,149,000	1196.45
AK	6,430	768,655,500	1195.42	7	XL	7,059	844,670,000	1196.59
CP	5,336	635,412,000	1190.80	8	PD	5,710	683,566,500	1197.14
XC	5,297	632,791,500	1194.62	9	SQ	5,245	626,826,000	1195.09
YU	4,949	591,657,000	1195.51	10	XC	4,518	541,391,000	1198.30
PD	3,490	417,176,000	1195.35	11	LG	4,053	484,334,000	1195.00
YJ	3,004	357,477,000	1190.00	12	DX	2,352	281,737,500	1197.86
SQ	2,545	304,090,500	1194.85	13	OD	2,123	254,698,500	1199.71
ZP	2,408	287,845,500	1195.37	14	EP	1,816	217,214,500	1196.12
RX	2,259	269,950,500	1195.00	15	AK	1,699	203,679,500	1198.82
EP	1,724	206,329,500	1196.81	16	DR	1,601	191,271,500	1194.70
KK	1,690	202,193,000	1196.41	17	AZ	1,259	150,550,500	1195.79
NI	1,273	152,328,500	1196.61	18	TP	854	102,303,000	1197.93
XA	975	116,475,000	1194.62	19	DH	706	84,423,000	1195.79
DR	829	99,070,000	1195.05	20	KI	591	70,625,000	1195.01
IF	770	92,390,000	1199.87	21	BQ	351	42,120,000	1200.00
DH	763	91,498,500	1199.19	22	YB	298	35,616,000	1195.17
GR	709	84,982,000	1198.62	23	AG	266	31,787,000	1195.00
BK	644	77,177,500	1198.41	24	CP	250	29,875,000	1195.00
AT	626	74,807,000	1195.00	25	HD	229	27,417,500	1197.27
KI	504	60,229,000	1195.02	26	BK	204	24,479,500	1199.98
FZ	500	59,750,000	1195.00	27	MG	140	16,770,000	1197.86
BR	416	49,920,000	1200.00	28	HP	104	12,424,000	1194.62
YB	417	49,773,500	1193.61	29	PP	48	5,736,000	1195.00
HD	229	27,365,500	1195.00	30	IF	28	3,346,000	1195.00
TP	211	25,219,500	1195.24	31	XA	28	3,346,000	1195.00
RS	200	24,000,000	1200.00	32	CD	25	2,987,500	1195.00
MU	200	23,975,000	1198.75	33	GR	24	2,868,000	1195.00
HP	172	20,539,000	1194.13	34	IH	10	1,200,000	1200.00
BQ	149	17,808,000	1195.17	35	YJ	5	601,500	1203.00
DX	133	15,943,500	1198.76	36	ID	3	360,000	1200.00
MG	56	6,682,000	1193.21	37	 	 	 	 
MI	50	5,950,000	1190.00	38	 	 	 	 
PC	20	2,390,000	1195.00	39	 	 	 	 
IH	20	2,390,000	1195.00	40	 	 	 	 
LS	15	1,795,000	1196.67	41	 	 	 	 
EL	10	1,200,000	1200.00	42	 	 	 	 
AG	5	597,500	1195.00	43	 	 	 	 
JB	2	240,000	1200.00	44	 	 	 	 
