BBTNToBrokerCode	BBTN	Start	2025-11-06	End	2025-11-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	63,591	7,792,629,000	1225.43	1	CC	57,816	7,064,529,000	1221.90
BB	53,097	6,490,908,500	1222.46	2	PD	31,488	3,838,825,000	1219.14
OD	32,698	4,005,745,000	1225.07	3	LG	30,847	3,777,998,000	1224.75
YP	27,205	3,317,178,500	1219.33	4	ZP	22,582	2,763,586,000	1223.80
ZP	23,315	2,849,456,000	1222.16	5	XL	17,543	2,143,041,500	1221.59
SQ	11,103	1,354,573,500	1220.01	6	AK	16,033	1,957,396,500	1220.85
NI	10,399	1,272,487,000	1223.66	7	CP	15,247	1,870,134,500	1226.56
DX	9,961	1,215,366,000	1220.12	8	KK	11,587	1,418,604,500	1224.31
PD	7,228	881,478,000	1219.53	9	YP	9,346	1,142,584,500	1222.54
CC	7,008	857,856,500	1224.11	10	XC	8,505	1,041,389,500	1224.44
XL	4,446	542,586,000	1220.39	11	EP	7,669	939,166,000	1224.63
YU	4,136	503,026,500	1216.21	12	SQ	7,639	935,155,000	1224.19
EP	2,744	334,995,500	1220.83	13	BK	6,404	782,661,500	1222.14
KK	2,673	328,045,500	1227.26	14	KI	6,326	773,324,500	1222.45
CP	2,534	309,155,000	1220.03	15	NI	5,268	643,720,000	1221.94
XC	2,262	275,293,000	1217.03	16	OD	4,423	540,450,500	1221.91
YJ	2,200	267,600,000	1216.36	17	BB	4,201	512,639,500	1220.28
HD	1,453	177,832,000	1223.90	18	DX	3,286	402,532,500	1224.99
TP	1,024	124,928,000	1220.00	19	HD	1,697	207,744,500	1224.19
XA	929	113,363,500	1220.27	20	LS	1,100	134,750,000	1225.00
BK	656	80,115,000	1221.27	21	YU	1,068	130,853,500	1225.22
LG	540	65,662,500	1215.97	22	DH	667	81,439,000	1220.97
GR	468	57,063,500	1219.31	23	AZ	640	78,220,500	1222.20
YB	413	50,111,000	1213.34	24	DR	606	73,984,000	1220.86
DR	390	47,517,500	1218.40	25	YJ	559	68,552,500	1226.34
BQ	367	44,738,000	1219.02	26	GR	462	56,498,500	1222.91
DH	276	33,671,000	1219.96	27	XA	312	38,287,500	1227.16
AG	260	31,720,000	1220.00	28	AG	260	31,850,000	1225.00
HP	250	30,550,000	1222.00	29	YB	175	21,397,500	1222.71
MG	245	29,927,500	1221.53	30	HP	172	21,069,500	1224.97
AT	171	20,872,000	1220.58	31	PS	160	19,597,500	1224.84
BS	100	12,200,000	1220.00	32	MG	130	15,860,000	1220.00
RS	100	12,150,000	1215.00	33	BQ	75	9,150,000	1220.00
KI	57	6,952,500	1219.74	34	BR	50	6,125,000	1225.00
AI	56	6,845,000	1222.32	35	IF	42	5,145,000	1225.00
AZ	44	5,373,000	1221.14	36	TP	28	3,416,000	1220.00
IF	20	2,440,000	1220.00	37	AT	6	730,500	1217.50
ES	5	610,000	1220.00	38	PC	5	610,000	1220.00
CD	3	366,000	1220.00	39	IH	2	246,000	1230.00
 	 	 	 	40	CD	1	122,000	1220.00
