BBTNToBrokerCode	BBTN	Start	2026-01-21	End	2026-01-21	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	71,929	8,729,444,500	1213.62	1	YP	54,914	6,662,050,500	1213.18
AK	59,858	7,248,601,000	1210.97	2	CC	48,686	5,900,746,500	1212.00
AZ	52,364	6,321,615,500	1207.24	3	NI	34,040	4,117,169,000	1209.51
BK	46,886	5,677,277,000	1210.87	4	AK	33,455	4,049,439,500	1210.41
YP	44,120	5,336,180,000	1209.47	5	IF	33,288	4,011,819,500	1205.18
SQ	19,306	2,337,442,000	1210.73	6	XL	23,917	2,894,382,500	1210.18
CC	17,743	2,147,463,000	1210.32	7	CP	17,969	2,182,334,000	1214.50
PD	16,062	1,942,498,000	1209.37	8	PD	17,761	2,150,920,500	1211.04
TP	13,566	1,645,887,500	1213.24	9	YB	13,973	1,691,355,500	1210.45
XL	7,486	906,415,000	1210.81	10	OD	13,694	1,655,935,500	1209.24
BQ	5,704	690,181,000	1209.99	11	XC	12,593	1,521,171,500	1207.95
KK	3,709	448,179,500	1208.36	12	SQ	9,928	1,202,818,500	1211.54
XC	3,699	447,982,500	1211.09	13	GR	9,379	1,133,061,000	1208.08
IT	3,000	363,250,000	1210.83	14	AO	8,128	983,488,000	1210.00
DH	2,563	308,598,500	1204.05	15	DR	4,931	598,430,000	1213.61
YU	1,938	234,980,500	1212.49	16	LG	4,819	583,248,000	1210.31
MG	1,862	226,080,500	1214.18	17	TP	4,590	556,455,000	1212.32
OD	1,830	221,904,500	1212.59	18	KK	3,729	452,289,000	1212.90
XA	1,821	219,741,000	1206.71	19	DH	3,468	420,804,500	1213.39
DR	1,245	150,149,500	1206.02	20	YU	3,169	384,984,500	1214.85
LS	1,156	139,307,000	1205.08	21	FZ	3,000	360,000,000	1200.00
HD	803	97,300,000	1211.71	22	BQ	2,845	343,004,500	1205.64
YB	708	85,961,500	1214.15	23	EP	2,434	294,676,500	1210.67
NI	586	71,005,000	1211.69	24	BK	2,402	290,349,000	1208.78
GR	561	68,111,500	1214.11	25	RG	2,250	272,750,000	1212.22
EP	452	54,766,500	1211.65	26	AZ	2,153	260,804,500	1211.35
ES	300	36,000,000	1200.00	27	YJ	1,596	193,902,500	1214.93
LG	268	32,173,500	1200.50	28	DX	1,184	143,960,000	1215.88
CP	208	25,224,500	1212.72	29	ES	1,000	121,000,000	1210.00
YJ	120	14,515,000	1209.58	30	HD	977	118,796,000	1215.93
AG	101	12,246,000	1212.48	31	HP	950	114,961,000	1210.12
AI	46	5,589,500	1215.11	32	ZP	869	105,548,500	1214.60
PC	35	4,201,500	1200.43	33	XA	863	104,468,000	1210.52
KI	25	3,037,500	1215.00	34	SH	750	90,300,000	1204.00
HP	24	2,916,000	1215.00	35	MG	703	85,182,500	1211.70
RS	20	2,430,000	1215.00	36	AI	530	64,130,000	1210.00
DX	11	1,336,500	1215.00	37	AG	341	41,671,000	1222.02
IF	10	1,205,000	1205.00	38	IT	273	33,169,500	1215.00
DU	2	241,000	1205.00	39	CD	105	12,707,500	1210.24
 	 	 	 	40	RS	100	12,150,000	1215.00
 	 	 	 	41	IU	100	12,050,000	1205.00
 	 	 	 	42	AT	86	10,436,500	1213.55
 	 	 	 	43	LS	84	10,239,000	1218.93
 	 	 	 	44	PP	73	8,869,500	1215.00
 	 	 	 	45	KI	21	2,562,500	1220.24
 	 	 	 	46	PC	7	847,000	1210.00
