BBTNToBrokerCode	BBTN	Start	2026-01-30	End	2026-01-30	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AK	113,300	13,785,181,000	1216.70	1	DX	112,704	13,807,251,500	1225.09
ZP	101,888	12,480,656,500	1224.94	2	YP	84,400	10,334,832,000	1224.51
CC	85,392	10,423,589,000	1220.68	3	AK	48,066	5,890,659,500	1225.54
BK	53,649	6,566,370,000	1223.95	4	PD	44,453	5,414,294,500	1217.98
YP	27,393	3,373,283,000	1231.44	5	CC	37,493	4,577,738,000	1220.96
DH	23,853	2,906,349,000	1218.44	6	XL	25,391	3,091,820,000	1217.68
PD	18,698	2,273,882,000	1216.11	7	SQ	25,020	3,027,126,500	1209.88
AT	18,067	2,220,220,000	1228.88	8	AG	19,584	2,381,562,500	1216.08
DR	13,994	1,702,182,000	1216.37	9	YJ	17,941	2,186,413,500	1218.67
XL	12,050	1,471,750,000	1221.37	10	DH	16,990	2,041,464,500	1201.57
GR	11,643	1,436,299,000	1233.62	11	ZP	13,282	1,626,896,000	1224.89
DX	10,292	1,262,807,500	1226.98	12	KK	12,994	1,589,730,500	1223.43
BB	9,612	1,171,621,500	1218.92	13	OD	10,957	1,342,712,500	1225.44
TP	8,399	1,018,546,500	1212.70	14	XC	10,800	1,312,463,500	1215.24
HD	5,884	717,921,500	1220.12	15	LG	9,373	1,144,864,000	1221.45
MG	5,573	680,419,000	1220.92	16	YU	8,758	1,078,843,000	1231.84
YB	5,248	642,690,000	1224.64	17	NI	7,604	931,083,000	1224.46
XA	4,082	498,827,500	1222.02	18	AO	6,550	803,400,000	1226.56
AO	4,000	486,000,000	1215.00	19	YB	6,292	766,505,000	1218.22
SQ	3,794	462,872,500	1220.01	20	XA	6,196	763,074,500	1231.56
KK	3,649	444,593,500	1218.40	21	HD	5,176	632,238,000	1221.48
LG	3,165	383,767,000	1212.53	22	DR	5,159	631,486,500	1224.05
PG	3,000	372,000,000	1240.00	23	BK	4,897	598,792,000	1222.77
XC	2,975	361,592,500	1215.44	24	CP	4,432	538,034,000	1213.98
NI	2,804	340,653,000	1214.88	25	EP	2,782	341,108,000	1226.13
AG	1,499	182,507,500	1217.53	26	AI	2,600	313,975,000	1207.60
CP	1,361	165,527,000	1216.22	27	MG	2,220	270,767,500	1219.67
OD	1,254	152,226,500	1213.93	28	GR	2,188	267,400,000	1222.12
YU	1,086	130,883,500	1205.19	29	BQ	1,581	194,061,500	1227.46
BQ	1,037	127,565,500	1230.14	30	AT	1,403	171,546,500	1222.71
AZ	985	119,568,500	1213.89	31	IF	1,210	148,410,000	1226.53
KI	852	103,665,000	1216.73	32	AR	1,000	124,000,000	1240.00
MI	800	96,800,000	1210.00	33	MI	800	98,400,000	1230.00
EP	793	96,276,500	1214.08	34	TP	744	91,385,000	1228.29
IF	757	92,561,000	1222.73	35	LS	537	64,986,500	1210.18
PP	454	55,842,000	1230.00	36	KI	439	53,833,000	1226.26
HP	342	41,964,500	1227.03	37	IT	426	51,972,000	1220.00
YJ	52	6,396,000	1230.00	38	AZ	363	44,242,000	1218.79
LS	41	5,043,000	1230.00	39	SH	220	27,265,000	1239.32
CD	10	1,230,000	1230.00	40	RS	200	24,500,000	1225.00
PC	10	1,195,000	1195.00	41	ES	200	24,300,000	1215.00
QA	2	242,000	1210.00	42	ID	100	12,000,000	1200.00
AI	1	121,000	1210.00	43	PC	60	7,380,000	1230.00
 	 	 	 	44	MU	51	6,171,500	1210.10
 	 	 	 	45	AN	40	4,860,000	1215.00
 	 	 	 	46	HP	38	4,668,000	1228.42
 	 	 	 	47	FS	15	1,845,000	1230.00
 	 	 	 	48	TF	10	1,205,000	1205.00
 	 	 	 	49	IH	1	121,500	1215.00
