ANTMToBrokerCode	ANTM	Start	2025-11-14	End	2025-11-14	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
ZP	398,517	118,459,118,000	2972.50	1	YP	329,884	98,762,887,000	2993.87
AZ	320,885	96,025,094,000	2992.51	2	CC	316,102	94,351,173,000	2984.83
YP	220,234	65,848,572,000	2989.94	3	XL	284,212	85,016,615,000	2991.31
CC	212,039	63,487,293,000	2994.13	4	ZP	220,464	66,212,188,000	3003.31
XL	165,596	49,538,226,000	2991.51	5	XC	147,993	44,327,587,000	2995.25
PD	144,345	43,173,985,000	2991.03	6	SQ	112,662	33,845,159,000	3004.13
AI	144,335	43,079,363,000	2984.68	7	PD	111,354	33,208,616,000	2982.26
AK	105,531	31,713,527,000	3005.14	8	AK	96,557	28,739,297,000	2976.41
BB	96,395	29,213,315,000	3030.58	9	NI	73,070	21,653,220,000	2963.35
XC	70,185	20,872,458,000	2973.92	10	OD	71,539	21,277,119,000	2974.20
TP	49,477	14,839,721,000	2999.32	11	KK	58,353	17,138,383,000	2937.02
YU	48,431	14,536,225,000	3001.43	12	MG	56,966	16,929,101,000	2971.79
MG	45,584	13,691,443,000	3003.56	13	DR	53,859	16,192,183,000	3006.40
EP	40,370	12,008,733,000	2974.67	14	BK	47,887	14,369,622,000	3000.74
DR	37,278	11,138,573,000	2987.97	15	LG	43,081	12,958,063,000	3007.84
SQ	34,610	10,214,076,000	2951.19	16	CP	38,470	11,451,812,000	2976.82
HD	33,871	10,185,614,000	3007.18	17	EP	32,301	9,703,195,000	3003.99
LG	32,778	9,753,567,000	2975.64	18	HD	31,266	9,400,675,000	3006.68
NI	32,616	9,623,335,000	2950.50	19	RX	31,764	9,376,455,000	2951.91
KK	31,844	9,431,520,000	2961.79	20	KZ	31,042	9,178,709,000	2956.87
OD	27,722	8,255,005,000	2977.78	21	YU	29,223	8,803,349,000	3012.47
CP	23,675	7,040,520,000	2973.82	22	DX	28,052	8,244,514,000	2939.01
SS	20,000	6,050,000,000	3025.00	23	BQ	24,576	7,415,714,000	3017.46
IF	18,826	5,639,426,000	2995.55	24	AO	24,943	7,353,919,000	2948.29
AT	18,735	5,598,310,000	2988.16	25	YJ	23,813	7,150,748,000	3002.88
AG	16,136	4,847,934,000	3004.42	26	GR	21,614	6,512,441,000	3013.07
AO	11,412	3,451,383,000	3024.35	27	AZ	19,638	5,944,894,000	3027.24
GR	11,431	3,408,197,000	2981.54	28	AT	17,020	5,093,278,000	2992.53
YB	7,810	2,337,737,000	2993.26	29	DH	14,824	4,425,840,000	2985.59
BR	6,700	2,035,900,000	3038.66	30	AG	12,092	3,572,815,000	2954.69
DX	6,651	1,992,820,000	2996.27	31	AI	10,575	3,154,773,000	2983.24
QA	5,279	1,595,007,000	3021.42	32	KI	9,884	2,951,850,000	2986.49
RF	5,000	1,505,000,000	3010.00	33	XA	8,344	2,470,394,000	2960.68
XA	5,000	1,472,357,000	2944.71	34	YB	5,709	1,715,906,000	3005.62
BK	4,603	1,369,006,000	2974.16	35	IF	5,585	1,688,746,000	3023.72
BQ	4,312	1,298,586,000	3011.56	36	TP	5,389	1,616,375,000	2999.40
KZ	3,322	1,009,661,000	3039.32	37	RF	5,000	1,520,000,000	3040.00
YJ	2,878	845,432,000	2937.57	38	CD	4,030	1,218,114,000	3022.62
DH	2,476	742,138,000	2997.33	39	ZR	3,884	1,165,660,000	3001.18
ZR	1,646	499,482,000	3034.52	40	RO	2,650	804,950,000	3037.55
LS	1,595	482,558,000	3025.44	41	FS	2,081	617,938,000	2969.43
FS	1,545	450,965,000	2918.87	42	ES	1,655	501,130,000	3027.98
KI	1,512	448,082,000	2963.51	43	LS	1,472	443,803,000	3014.97
BS	1,003	299,897,000	2990.00	44	SS	1,240	377,560,000	3044.84
BF	1,000	288,000,000	2880.00	45	HP	1,217	363,203,000	2984.41
IU	901	273,896,000	3039.91	46	RS	1,050	312,250,000	2973.81
HP	905	272,392,000	3009.86	47	SA	1,020	311,060,000	3049.61
ES	750	215,850,000	2878.00	48	IT	950	287,900,000	3030.53
IT	300	86,300,000	2876.67	49	RG	916	277,800,000	3032.75
RO	275	81,980,000	2981.09	50	FZ	216	64,299,000	2976.81
FZ	237	68,390,000	2885.65	51	PF	205	61,565,000	3003.17
RG	105	30,750,000	2928.57	52	AR	200	60,800,000	3040.00
RS	100	30,100,000	3010.00	53	OK	150	45,000,000	3000.00
GI	100	28,800,000	2880.00	54	MU	150	44,400,000	2960.00
CD	60	18,025,000	3004.17	55	AF	150	43,800,000	2920.00
SH	60	17,350,000	2891.67	56	PC	143	43,365,000	3032.52
TS	50	15,200,000	3040.00	57	SF	124	36,635,000	2954.44
JB	20	6,060,000	3030.00	58	II	100	30,000,000	3000.00
TF	13	3,744,000	2880.00	59	MI	100	29,900,000	2990.00
MU	10	2,875,000	2875.00	60	JB	96	28,683,000	2987.81
SF	8	2,382,000	2977.50	61	BR	51	15,595,000	3057.84
PC	6	1,764,000	2940.00	62	ID	28	8,418,000	3006.43
IH	2	600,000	3000.00	63	TF	28	8,405,000	3001.79
AN	2	576,000	2880.00	64	AN	20	6,060,000	3030.00
 	 	 	 	65	FO	20	6,040,000	3020.00
 	 	 	 	66	PO	20	6,010,000	3005.00
 	 	 	 	67	GI	9	2,619,000	2910.00
 	 	 	 	68	QA	6	1,814,000	3023.33
 	 	 	 	69	AH	5	1,500,000	3000.00
 	 	 	 	70	RB	1	304,000	3040.00
