ANTMToBrokerCode	ANTM	Start	2025-11-21	End	2025-11-21	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	116,384	34,373,050,000	2953.42	1	BK	178,338	52,049,152,560	2918.57
AK	101,023	29,538,124,000	2923.90	2	RX	89,651	26,230,794,000	2925.88
BK	79,615	23,259,786,560	2921.53	3	YP	58,758	17,366,323,000	2955.57
XL	63,339	18,655,324,000	2945.31	4	ZP	48,760	14,288,914,811	2930.44
YP	51,872	15,281,056,000	2945.92	5	CC	46,279	13,675,401,000	2954.99
ZP	45,067	13,231,934,811	2936.04	6	XL	23,951	7,081,319,000	2956.59
XC	31,773	9,367,706,000	2948.32	7	YB	23,995	7,062,833,000	2943.46
SQ	23,527	6,951,361,000	2954.63	8	YU	23,629	6,990,037,000	2958.24
PD	22,080	6,506,338,000	2946.71	9	LG	21,180	6,247,647,000	2949.79
KZ	21,279	6,288,328,000	2955.18	10	GR	20,860	6,169,621,000	2957.63
OD	18,313	5,383,551,000	2939.74	11	MG	19,666	5,797,757,000	2948.11
NI	16,687	4,913,390,000	2944.44	12	XC	17,522	5,173,465,000	2952.55
KK	14,410	4,245,087,000	2945.93	13	PD	17,321	5,124,214,000	2958.38
YU	11,583	3,416,206,000	2949.33	14	NI	17,092	5,070,807,000	2966.77
MG	10,417	3,070,588,000	2947.67	15	AK	15,981	4,749,260,000	2971.82
DR	8,529	2,508,810,000	2941.51	16	AZ	11,550	3,396,449,000	2940.65
CP	6,531	1,923,389,000	2945.01	17	KK	10,479	3,098,646,000	2957.01
LG	5,702	1,681,761,000	2949.42	18	XA	7,534	2,223,303,000	2951.03
BQ	5,604	1,651,783,000	2947.51	19	DR	6,801	2,006,912,000	2950.91
EP	5,464	1,615,794,000	2957.16	20	OD	6,552	1,939,349,000	2959.93
PF	5,000	1,455,000,000	2910.00	21	EP	5,600	1,655,255,000	2955.81
AZ	4,447	1,309,164,000	2943.93	22	SQ	5,231	1,552,418,000	2967.73
HP	2,960	862,205,000	2912.85	23	DH	4,859	1,439,527,000	2962.60
GR	2,867	843,944,000	2943.65	24	TP	4,498	1,324,843,000	2945.40
DP	2,860	832,260,000	2910.00	25	CP	3,560	1,053,374,000	2958.92
DH	2,570	755,511,000	2939.73	26	HP	2,996	887,972,000	2963.86
RX	2,396	697,236,000	2910.00	27	YJ	2,620	774,770,000	2957.14
AI	2,080	614,496,000	2954.31	28	KZ	2,478	731,498,000	2951.97
TP	2,006	587,446,000	2928.44	29	HD	2,232	660,584,000	2959.61
AO	1,893	557,983,000	2947.61	30	IF	1,546	457,655,000	2960.25
HD	1,869	552,639,000	2956.87	31	ZR	841	244,731,000	2910.00
DX	1,691	498,645,000	2948.82	32	BQ	749	221,738,000	2960.45
XA	1,653	488,033,000	2952.41	33	BS	450	132,750,000	2950.00
AT	1,586	466,467,000	2941.15	34	DX	208	61,658,000	2964.33
YJ	1,404	415,716,000	2960.94	35	SH	150	44,400,000	2960.00
KI	1,316	387,709,000	2946.12	36	AT	132	39,045,000	2957.95
LS	1,196	351,831,000	2941.73	37	KI	108	31,898,000	2953.52
YB	1,089	321,693,000	2954.02	38	AG	92	27,178,000	2954.13
IT	800	233,550,000	2919.38	39	PC	42	12,434,000	2960.48
AG	628	184,979,000	2945.53	40	AI	35	10,387,000	2967.71
SH	500	147,500,000	2950.00	41	LS	25	7,400,000	2960.00
SS	500	145,600,000	2912.00	42	AO	20	5,820,000	2910.00
CD	388	113,818,000	2933.45	43	FS	8	2,352,000	2940.00
AR	300	87,300,000	2910.00	44	IU	5	1,475,000	2950.00
IF	208	61,401,000	2951.97	45	JB	1	293,000	2930.00
RG	207	60,947,000	2944.30	46	 	 	 	 
RO	204	59,939,000	2938.19	47	 	 	 	 
ZR	200	59,000,000	2950.00	48	 	 	 	 
PS	103	30,488,000	2960.00	49	 	 	 	 
JB	54	15,734,000	2913.70	50	 	 	 	 
RS	50	14,800,000	2960.00	51	 	 	 	 
BS	50	14,750,000	2950.00	52	 	 	 	 
BR	40	11,640,000	2910.00	53	 	 	 	 
PO	35	10,265,000	2932.86	54	 	 	 	 
IU	10	2,950,000	2950.00	55	 	 	 	 
PC	8	2,364,000	2955.00	56	 	 	 	 
ES	8	2,347,000	2933.75	57	 	 	 	 
MU	5	1,477,000	2954.00	58	 	 	 	 
SF	5	1,465,000	2930.00	59	 	 	 	 
