ANTMToBrokerCode	ANTM	Start	2025-11-13	End	2025-11-13	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YU	124,677	36,136,987,000	2898.45	1	BK	96,965	28,085,085,000	2896.41
AK	81,646	23,682,816,000	2900.67	2	AK	96,190	27,869,896,000	2897.38
XL	73,178	21,206,182,000	2897.89	3	CC	96,106	27,865,436,000	2899.45
YP	68,318	19,797,730,000	2897.88	4	YP	41,492	12,029,939,000	2899.34
CC	57,661	16,697,509,000	2895.81	5	XL	39,949	11,585,277,000	2900.02
XC	26,420	7,648,293,000	2894.89	6	ZP	38,426	11,112,403,000	2891.90
CP	26,239	7,612,902,000	2901.37	7	YU	37,692	10,921,664,000	2897.61
PD	24,741	7,163,722,000	2895.49	8	TP	31,799	9,211,388,000	2896.75
BK	21,574	6,258,652,000	2901.02	9	NI	19,179	5,556,533,000	2897.20
SQ	21,073	6,099,037,000	2894.24	10	YO	19,204	5,545,160,000	2887.50
IF	17,700	5,117,929,000	2891.49	11	XC	18,584	5,378,423,000	2894.11
ZP	15,596	4,527,263,000	2902.84	12	PD	17,766	5,155,481,000	2901.88
NI	14,344	4,157,948,000	2898.74	13	SQ	16,448	4,776,278,000	2903.87
OD	14,163	4,097,526,000	2893.12	14	AI	13,080	3,806,695,000	2910.32
LG	13,627	3,946,287,000	2895.93	15	KZ	12,961	3,757,993,000	2899.46
MG	12,772	3,692,132,000	2890.80	16	OD	12,578	3,650,580,000	2902.35
BR	10,500	3,034,000,000	2889.52	17	AZ	12,211	3,528,990,000	2890.01
DR	10,311	2,988,029,000	2897.90	18	MG	10,629	3,082,381,000	2899.97
KK	10,090	2,924,259,000	2898.18	19	CP	10,398	3,016,513,000	2901.05
YB	4,443	1,291,316,000	2906.41	20	AO	8,655	2,515,005,000	2905.84
YJ	4,159	1,207,611,000	2903.61	21	LG	7,430	2,148,376,000	2891.49
EP	4,095	1,187,053,000	2898.79	22	KI	3,936	1,144,033,000	2906.59
GA	3,800	1,102,000,000	2900.00	23	YJ	3,328	965,360,000	2900.72
XA	3,433	996,722,000	2903.36	24	BQ	3,302	955,799,000	2894.61
HD	3,328	967,552,000	2907.31	25	KK	3,198	928,321,000	2902.82
TP	3,320	962,137,000	2898.00	26	HD	2,827	819,838,000	2900.03
AG	3,121	902,126,000	2890.50	27	YB	2,721	785,717,000	2887.60
GR	2,729	790,884,000	2898.07	28	EP	2,568	744,107,000	2897.61
AZ	2,508	727,598,000	2901.11	29	DR	2,488	720,386,000	2895.44
HP	2,341	678,934,000	2900.19	30	BS	2,073	602,207,000	2905.00
DH	2,123	614,623,000	2895.07	31	ZR	2,080	601,120,000	2890.00
BQ	1,608	466,331,000	2900.07	32	CD	1,661	480,279,000	2891.51
AT	1,385	400,343,000	2890.56	33	GR	1,358	392,805,000	2892.53
SH	1,250	361,400,000	2891.20	34	FS	1,215	351,135,000	2890.00
FS	1,124	327,064,000	2909.82	35	DH	1,079	313,469,000	2905.18
AI	1,043	301,492,000	2890.62	36	BB	606	175,393,000	2894.27
KZ	905	262,646,000	2902.17	37	AG	457	132,685,000	2903.39
LS	737	213,738,000	2900.11	38	XA	452	130,708,000	2891.77
RS	500	144,600,000	2892.00	39	IF	428	123,474,000	2884.91
AF	500	144,500,000	2890.00	40	DX	371	107,459,000	2896.47
KI	374	108,215,000	2893.45	41	AT	242	70,101,000	2896.74
DX	220	63,635,000	2892.50	42	HP	120	34,765,000	2897.08
AN	170	49,300,000	2900.00	43	RO	102	29,550,000	2897.06
PO	160	46,540,000	2908.75	44	AF	100	29,000,000	2900.00
MU	150	43,450,000	2896.67	45	IH	50	14,500,000	2900.00
ES	123	35,674,000	2900.33	46	LS	42	12,178,000	2899.52
CD	111	32,201,000	2900.99	47	JB	35	10,170,000	2905.71
RG	100	28,900,000	2890.00	48	FZ	30	8,735,000	2911.67
IH	50	14,450,000	2890.00	49	TF	10	2,910,000	2910.00
PC	44	12,778,000	2904.09	50	SF	9	2,610,000	2900.00
JB	26	7,520,000	2892.31	51	PF	5	1,460,000	2920.00
FZ	10	2,910,000	2910.00	52	AD	1	291,000	2910.00
AO	8	2,304,000	2880.00	53	RG	1	290,000	2900.00
IU	5	1,440,000	2880.00	54	 	 	 	 
BS	2	581,000	2905.00	55	 	 	 	 
QA	2	580,000	2900.00	56	 	 	 	 
