ANTMToBrokerCode	ANTM	Start	2025-11-28	End	2025-11-28	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
CC	188,405	55,226,280,000	2931.25	1	AK	231,738	67,987,778,000	2933.82
XL	164,335	48,095,718,000	2926.69	2	PD	156,200	46,030,346,000	2946.89
YP	144,564	42,427,719,000	2934.87	3	CC	150,695	44,222,835,000	2934.59
PD	128,244	37,435,054,000	2919.05	4	LG	121,198	35,307,685,000	2913.22
ZP	96,287	28,278,685,000	2936.92	5	BK	109,502	31,890,638,000	2912.33
SQ	88,835	26,134,277,000	2941.89	6	OD	95,274	28,059,940,000	2945.18
XC	66,836	19,578,334,000	2929.31	7	AZ	71,217	20,864,016,000	2929.64
YU	44,314	13,011,074,300	2936.09	8	HP	62,079	18,095,810,000	2914.96
NI	42,164	12,323,398,000	2922.73	9	ZP	45,868	13,429,058,000	2927.76
OD	37,859	11,064,906,000	2922.66	10	YP	39,243	11,506,120,000	2932.02
BK	34,698	10,200,784,000	2939.88	11	AI	37,369	10,923,620,000	2923.18
KK	34,316	10,059,416,000	2931.41	12	XL	27,669	8,128,715,000	2937.84
AZ	29,089	8,511,259,000	2925.94	13	SQ	26,238	7,675,958,000	2925.51
GR	27,391	8,003,847,000	2922.07	14	MG	22,677	6,640,281,000	2928.20
DR	21,449	6,290,669,000	2932.85	15	KZ	20,492	5,967,133,000	2911.93
AK	19,640	5,731,927,000	2918.50	16	IH	13,817	4,103,649,000	2970.00
CP	14,963	4,386,724,000	2931.71	17	KK	11,073	3,263,285,000	2947.06
EP	14,613	4,272,622,000	2923.85	18	XC	10,552	3,081,083,000	2919.90
YJ	12,838	3,746,417,000	2918.22	19	YU	9,609	2,795,339,300	2908.99
PF	10,000	2,915,000,000	2915.00	20	NI	7,398	2,158,979,000	2918.33
DH	7,776	2,286,248,000	2940.13	21	DR	5,466	1,591,942,000	2912.44
MG	6,233	1,845,739,000	2961.24	22	GR	4,126	1,201,392,000	2911.76
LG	6,146	1,801,424,000	2931.05	23	RX	4,016	1,172,947,000	2920.68
XA	5,559	1,645,331,000	2959.76	24	EP	3,884	1,146,185,000	2951.04
AO	5,191	1,521,846,000	2931.70	25	FS	3,500	1,029,000,000	2940.00
AG	5,164	1,509,563,000	2923.24	26	YB	3,401	1,000,689,000	2942.34
AT	4,997	1,466,674,000	2935.11	27	DH	3,068	896,398,000	2921.77
BQ	4,802	1,406,728,000	2929.46	28	HD	2,841	841,707,000	2962.71
AI	4,554	1,327,282,000	2914.54	29	DP	2,839	826,250,000	2910.36
YB	4,316	1,263,684,000	2927.91	30	CP	2,492	725,262,000	2910.36
KI	4,071	1,192,347,000	2928.88	31	AO	2,000	585,000,000	2925.00
IH	3,817	1,133,649,000	2970.00	32	TP	1,844	542,394,000	2941.40
LS	3,571	1,049,230,000	2938.20	33	DX	1,182	344,044,000	2910.69
HP	3,040	893,476,000	2939.07	34	BB	763	229,070,000	3002.23
TP	2,635	768,834,000	2917.78	35	AG	510	149,276,000	2926.98
ES	2,532	746,802,000	2949.45	36	AT	402	117,474,000	2922.24
HD	2,188	646,193,000	2953.35	37	YJ	340	100,920,000	2968.24
OK	1,855	541,510,000	2919.19	38	BQ	310	90,633,000	2923.65
DX	1,831	537,900,000	2937.74	39	XA	234	68,156,000	2912.65
AD	1,724	499,960,000	2900.00	40	SH	80	23,760,000	2970.00
RO	1,510	440,810,000	2919.27	41	KI	49	14,551,000	2969.59
PC	1,402	408,178,000	2911.40	42	CD	13	3,796,000	2920.00
CD	1,371	402,401,000	2935.09	43	IF	1	300,000	3000.00
IT	1,000	293,250,000	2932.50	44	RB	1	296,000	2960.00
AR	915	267,265,000	2920.93	45	 	 	 	 
IF	790	234,689,000	2970.75	46	 	 	 	 
FS	500	150,500,000	3010.00	47	 	 	 	 
RG	415	121,658,000	2931.52	48	 	 	 	 
BS	400	116,400,000	2910.00	49	 	 	 	 
BR	371	107,966,000	2910.13	50	 	 	 	 
SS	360	104,910,000	2914.17	51	 	 	 	 
KZ	222	65,190,000	2936.49	52	 	 	 	 
ZR	200	58,200,000	2910.00	53	 	 	 	 
FZ	150	43,800,000	2920.00	54	 	 	 	 
MI	130	37,820,000	2909.23	55	 	 	 	 
PP	114	33,174,000	2910.00	56	 	 	 	 
SH	110	32,070,000	2915.45	57	 	 	 	 
ID	100	29,300,000	2930.00	58	 	 	 	 
EL	100	29,300,000	2930.00	59	 	 	 	 
AF	60	17,460,000	2910.00	60	 	 	 	 
AH	50	14,550,000	2910.00	61	 	 	 	 
SF	42	12,356,000	2941.90	62	 	 	 	 
PO	39	11,422,000	2928.72	63	 	 	 	 
AN	27	7,867,000	2913.70	64	 	 	 	 
MU	20	5,835,000	2917.50	65	 	 	 	 
QA	19	5,568,000	2930.53	66	 	 	 	 
IU	10	2,950,000	2950.00	67	 	 	 	 
RB	1	291,000	2910.00	68	 	 	 	 
