ANTMToBrokerCode	ANTM	Start	2025-11-05	End	2025-11-05	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
YP	159,651	47,119,496,000	2951.41	1	ZP	279,886	82,603,202,000	2951.32
XL	132,442	39,075,158,000	2950.36	2	LG	135,253	39,733,841,000	2937.74
CC	112,430	33,128,547,000	2946.59	3	YP	115,100	34,027,431,000	2956.34
ZP	101,067	29,768,812,000	2945.45	4	CC	112,847	33,371,376,000	2957.22
XC	94,095	27,688,915,000	2942.66	5	AK	94,616	27,836,491,000	2942.05
AK	78,225	22,989,104,000	2938.84	6	XL	76,672	22,516,721,000	2936.76
BK	77,089	22,622,549,000	2934.60	7	BK	58,540	17,199,224,000	2938.03
PD	51,600	15,215,986,450	2948.83	8	XC	46,823	13,770,217,000	2940.91
SQ	32,245	9,472,125,000	2937.55	9	TP	33,007	9,704,865,000	2940.24
NI	28,598	8,423,615,000	2945.53	10	PD	26,660	7,856,895,450	2947.06
KK	24,392	7,171,171,000	2939.97	11	NI	24,654	7,272,934,000	2950.00
CP	23,841	7,051,059,000	2957.53	12	KK	17,854	5,278,214,000	2956.32
MG	19,820	5,910,908,000	2982.29	13	SQ	15,815	4,649,606,000	2940.00
KZ	17,577	5,174,671,000	2944.00	14	YU	12,614	3,722,161,000	2950.82
OD	17,350	5,115,216,000	2948.25	15	DR	12,618	3,707,950,000	2938.62
AZ	16,975	5,022,489,000	2958.76	16	OD	11,152	3,292,861,000	2952.71
DR	16,182	4,774,627,000	2950.58	17	GR	8,551	2,546,687,000	2978.23
DH	15,913	4,730,572,000	2972.77	18	EP	7,580	2,234,340,000	2947.68
BQ	14,176	4,163,171,000	2936.77	19	RX	7,408	2,208,974,000	2981.88
EP	12,532	3,709,988,000	2960.41	20	YB	7,164	2,117,388,000	2955.59
BB	10,688	3,185,805,000	2980.73	21	MG	5,525	1,649,880,000	2986.21
IF	10,322	3,019,315,000	2925.13	22	AZ	5,458	1,603,256,000	2937.44
AF	10,160	3,007,270,000	2959.91	23	ES	4,005	1,169,465,000	2920.01
LG	9,375	2,781,174,000	2966.59	24	CP	3,841	1,140,988,000	2970.55
GR	8,502	2,512,653,000	2955.37	25	HD	3,556	1,041,341,000	2928.41
YU	5,550	1,641,722,000	2958.06	26	AO	3,392	1,005,200,000	2963.44
HD	5,569	1,640,260,000	2945.34	27	AI	3,307	973,574,000	2943.98
DX	4,930	1,463,725,000	2969.02	28	BQ	2,562	758,967,000	2962.40
YJ	4,570	1,353,100,000	2960.83	29	KI	2,104	618,546,000	2939.86
KI	4,467	1,309,239,000	2930.91	30	MU	1,750	511,000,000	2920.00
AI	3,400	1,002,565,000	2948.72	31	YJ	1,677	499,061,000	2975.92
AO	3,366	983,832,000	2922.85	32	DX	1,472	430,720,000	2926.09
CD	3,066	906,846,000	2957.75	33	ZR	1,380	407,990,000	2956.45
TP	2,543	750,116,000	2949.73	34	XA	1,258	371,007,000	2949.18
RO	2,212	658,715,000	2977.92	35	AG	896	263,754,000	2943.68
XA	2,022	593,855,000	2936.97	36	DH	862	253,882,000	2945.27
PG	2,025	592,300,000	2924.94	37	BS	568	169,532,000	2984.72
YB	1,749	515,582,000	2947.87	38	IF	575	169,359,000	2945.37
ES	1,514	444,613,000	2936.68	39	PC	570	166,420,000	2919.65
PC	1,467	431,706,000	2942.78	40	SF	500	149,500,000	2990.00
AG	1,374	407,766,000	2967.73	41	HP	280	82,346,000	2940.93
BF	1,000	293,000,000	2930.00	42	AT	226	66,683,000	2950.58
AT	964	283,123,000	2936.96	43	CD	209	62,138,000	2973.11
HP	930	274,997,000	2956.96	44	RG	200	59,100,000	2955.00
IN	530	157,820,000	2977.74	45	LS	185	54,535,000	2947.84
SH	530	156,350,000	2950.00	46	ID	120	35,600,000	2966.67
BS	508	149,860,000	2950.00	47	BB	108	31,875,000	2951.39
ZR	486	143,684,000	2956.46	48	EL	100	29,500,000	2950.00
SS	450	131,750,000	2927.78	49	MI	80	23,860,000	2982.50
RF	335	99,830,000	2980.00	50	YO	51	14,892,000	2920.00
BR	250	74,500,000	2980.00	51	IN	30	8,970,000	2990.00
LS	200	59,261,000	2963.05	52	SH	30	8,940,000	2980.00
RG	112	33,070,000	2952.68	53	JB	21	6,224,000	2963.81
ID	100	29,700,000	2970.00	54	AN	18	5,310,000	2950.00
MU	64	18,856,000	2946.25	55	PO	10	2,950,000	2950.00
AR	55	16,110,000	2929.09	56	PF	2	596,000	2980.00
JB	37	10,875,000	2939.19	57	BR	1	295,000	2950.00
MI	30	8,760,000	2920.00	58	 	 	 	 
OK	20	5,880,000	2940.00	59	 	 	 	 
IH	16	4,720,000	2950.00	60	 	 	 	 
PS	10	2,970,000	2970.00	61	 	 	 	 
EL	10	2,950,000	2950.00	62	 	 	 	 
FZ	10	2,920,000	2920.00	63	 	 	 	 
SA	10	2,920,000	2920.00	64	 	 	 	 
PO	10	2,920,000	2920.00	65	 	 	 	 
PF	2	594,000	2970.00	66	 	 	 	 
SF	2	584,000	2920.00	67	 	 	 	 
QA	1	292,000	2920.00	68	 	 	 	 
