INETToBrokerCode	INET	Start	2025-12-15	End	2025-12-15	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	1,099,363	86,506,646,000	786.88	1	MG	1,074,215	83,079,747,500	773.40
XL	242,979	18,797,850,000	773.64	2	XL	316,980	25,150,875,000	793.45
CP	180,593	14,293,844,500	791.49	3	YP	152,683	12,066,255,500	790.28
OD	142,439	11,106,145,000	779.71	4	CP	102,636	8,076,356,500	786.89
YP	102,883	8,060,899,000	783.50	5	XC	70,172	5,574,936,500	794.47
GR	68,021	5,216,201,500	766.85	6	PD	59,203	4,699,530,500	793.80
YJ	51,205	4,035,973,000	788.20	7	OD	51,465	4,072,302,500	791.28
XC	50,205	3,856,368,500	768.12	8	CC	42,335	3,352,536,000	791.91
CC	38,376	2,954,063,000	769.77	9	YB	42,612	3,342,746,500	784.46
PD	30,869	2,378,590,500	770.54	10	AG	39,703	3,156,388,500	795.00
SQ	22,526	1,741,526,500	773.12	11	AO	29,301	2,329,429,500	795.00
AO	17,010	1,308,770,000	769.41	12	GR	27,130	2,152,635,000	793.45
YB	13,939	1,081,456,500	775.85	13	EP	19,613	1,555,588,500	793.14
NI	13,994	1,073,469,000	767.09	14	SQ	19,645	1,554,295,000	791.19
LG	10,497	805,611,000	767.47	15	ZP	13,331	1,057,286,500	793.10
KK	8,956	699,144,000	780.64	16	DH	13,052	1,037,587,500	794.96
BK	8,440	645,660,000	765.00	17	NI	12,229	970,824,000	793.87
AZ	8,189	633,682,500	773.82	18	KK	11,343	893,949,500	788.11
BQ	6,963	539,264,000	774.47	19	DR	8,991	711,675,000	791.54
XA	6,858	533,093,000	777.33	20	LG	5,795	459,406,500	792.76
ZP	5,858	448,386,500	765.43	21	LS	5,500	431,000,000	783.64
DR	5,513	434,180,000	787.56	22	AZ	5,434	426,965,500	785.73
IU	5,010	385,795,000	770.05	23	IU	5,510	423,015,000	767.72
EP	3,835	296,670,000	773.59	24	DX	4,769	379,129,500	794.99
PC	3,550	271,575,000	765.00	25	BQ	4,449	353,695,500	795.00
KI	3,286	257,052,500	782.27	26	MU	4,000	318,000,000	795.00
HD	2,525	195,672,500	774.94	27	AT	3,344	259,842,000	777.04
DH	2,281	175,532,000	769.54	28	XA	3,204	249,720,500	779.40
TP	1,046	80,529,000	769.88	29	IF	2,879	228,880,500	795.00
DU	1,000	79,500,000	795.00	30	YU	2,560	202,920,000	792.66
SH	1,000	79,500,000	795.00	31	HD	2,533	194,873,500	769.34
FZ	1,000	77,000,000	770.00	32	DU	2,100	164,450,000	783.10
AT	840	65,820,000	783.57	33	HP	1,881	149,539,500	795.00
AI	840	65,070,000	774.64	34	YJ	1,500	115,500,000	770.00
BR	700	55,150,000	787.86	35	IH	1,200	95,400,000	795.00
MI	600	47,700,000	795.00	36	KI	657	52,228,500	794.95
CD	442	33,834,000	765.48	37	FZ	315	25,042,500	795.00
YU	371	28,993,500	781.50	38	CD	283	22,498,500	795.00
ID	300	23,050,000	768.33	39	TF	200	15,900,000	795.00
HP	283	21,665,000	765.55	40	TP	160	12,695,000	793.44
AG	185	14,152,500	765.00	41	AI	65	5,105,000	785.38
MU	100	7,650,000	765.00	42	PC	50	3,975,000	795.00
LS	95	7,292,500	767.63	43	QA	21	1,669,500	795.00
IF	64	4,947,000	772.97	44	RO	20	1,590,000	795.00
BS	15	1,147,500	765.00	45	GI	2	159,000	795.00
QA	12	948,500	790.42	46	 	 	 	 
DX	10	770,000	770.00	47	 	 	 	 
PO	4	306,000	765.00	48	 	 	 	 
