INETToBrokerCode	INET	Start	2025-12-02	End	2025-12-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	366,356	23,902,495,000	652.44	1	XL	383,194	24,976,510,500	651.80
CC	203,630	13,274,692,000	651.90	2	YP	172,514	11,214,857,500	650.08
AK	142,862	9,333,709,500	653.34	3	CC	160,133	10,464,366,000	653.48
CP	93,151	6,040,753,000	648.49	4	AK	123,575	8,065,501,000	652.68
NI	82,935	5,417,010,000	653.16	5	CP	90,576	5,881,842,000	649.38
YP	79,288	5,179,907,000	653.30	6	PD	80,765	5,256,383,000	650.82
MG	66,816	4,348,768,000	650.86	7	XC	60,906	3,961,325,000	650.40
XA	57,371	3,735,888,500	651.18	8	MG	55,063	3,586,487,000	651.34
PD	52,772	3,435,618,000	651.03	9	BK	46,355	3,029,298,500	653.50
ZP	48,854	3,169,114,500	648.69	10	DR	40,834	2,672,783,000	654.55
YB	41,420	2,706,189,000	653.35	11	AO	36,635	2,386,685,000	651.48
XC	38,101	2,486,545,000	652.62	12	NI	29,697	1,932,413,500	650.71
SQ	26,965	1,755,337,500	650.97	13	LG	28,723	1,879,532,500	654.36
LG	26,591	1,731,767,500	651.26	14	YB	24,208	1,583,481,500	654.11
KK	23,630	1,537,127,000	650.50	15	SQ	20,774	1,354,072,500	651.81
GR	22,666	1,473,508,000	650.10	16	OD	19,225	1,249,105,000	649.73
BK	21,565	1,404,258,500	651.17	17	KK	18,200	1,184,193,000	650.66
OD	18,593	1,214,978,500	653.46	18	PC	16,500	1,072,500,000	650.00
AT	17,356	1,129,852,000	650.99	19	XA	11,227	737,080,000	656.52
AI	7,786	506,639,500	650.71	20	YU	10,963	717,582,500	654.55
BQ	7,592	493,733,500	650.33	21	AT	8,911	582,817,000	654.04
DR	7,454	486,017,500	652.02	22	DH	8,767	572,733,500	653.28
DH	5,849	380,389,000	650.35	23	TP	8,115	527,475,000	650.00
EP	5,463	356,113,000	651.86	24	EP	7,896	515,105,500	652.36
FZ	5,300	347,900,000	656.42	25	RS	7,633	499,961,500	655.00
AZ	5,333	346,882,500	650.45	26	AZ	7,676	498,438,000	649.35
PC	5,190	337,905,000	651.07	27	GR	6,223	405,679,500	651.90
MU	5,000	325,000,000	650.00	28	ZP	6,077	396,867,000	653.06
IF	4,455	291,985,500	655.41	29	FZ	4,700	311,150,000	662.02
YU	3,952	256,136,000	648.12	30	AI	4,156	271,311,500	652.82
IU	2,900	188,750,000	650.86	31	BQ	3,159	205,497,500	650.51
TP	2,816	182,940,000	649.64	32	ES	2,100	137,550,000	655.00
CD	2,329	150,224,500	645.02	33	YJ	2,025	131,915,000	651.43
AG	2,276	148,194,500	651.12	34	RF	2,000	130,000,000	650.00
RF	2,150	140,750,000	654.65	35	HP	1,828	119,285,000	652.54
YJ	1,836	119,623,000	651.54	36	IU	1,600	106,800,000	667.50
AO	1,825	118,535,000	649.51	37	AG	1,257	81,726,500	650.17
HP	1,599	104,399,000	652.90	38	KI	1,062	69,517,500	654.59
BR	1,175	76,375,000	650.00	39	BR	1,000	66,000,000	660.00
HD	1,050	68,387,500	651.31	40	II	1,000	65,000,000	650.00
II	1,000	65,500,000	655.00	41	SH	825	53,950,000	653.94
ES	913	59,793,000	654.91	42	IF	570	36,790,000	645.44
QA	756	49,896,000	660.00	43	MU	500	32,500,000	650.00
LS	745	48,815,000	655.23	44	RO	400	26,200,000	655.00
RO	730	47,415,000	649.52	45	FS	305	19,977,500	655.00
SH	525	34,412,500	655.48	46	TF	200	13,000,000	650.00
ID	370	23,902,500	646.01	47	RB	143	9,349,500	653.81
FS	305	19,520,000	640.00	48	LS	109	7,130,500	654.17
IN	280	18,215,000	650.54	49	IH	100	6,550,000	655.00
KI	277	18,091,000	653.10	50	RG	55	3,575,000	650.00
DX	161	10,490,000	651.55	51	QA	50	3,275,000	655.00
RB	103	6,745,000	654.85	52	DX	4	260,000	650.00
IH	100	6,450,000	645.00	53	CD	4	258,000	645.00
ZR	2	130,000	650.00	54	IN	2	129,000	645.00
