INETToBrokerCode	INET	Start	2025-12-12	End	2025-12-12	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	329,475	27,840,637,500	845.00	1	MG	603,962	51,034,789,000	845.00
CC	89,150	7,533,175,000	845.00	2	CP	74,391	6,286,039,500	845.00
XC	69,653	5,885,678,500	845.00	3	YJ	50,995	4,309,077,500	845.00
YP	67,303	5,687,103,500	845.00	4	OD	41,535	3,509,707,500	845.00
PD	43,550	3,679,975,000	845.00	5	YP	20,413	1,724,898,500	845.00
SQ	34,781	2,938,994,500	845.00	6	YB	17,638	1,490,411,000	845.00
CP	25,383	2,144,863,500	845.00	7	XA	13,000	1,098,500,000	845.00
MG	21,864	1,847,508,000	845.00	8	CC	10,200	861,900,000	845.00
GR	20,549	1,736,390,500	845.00	9	HD	2,000	169,000,000	845.00
OD	19,221	1,624,174,500	845.00	10	XL	1,542	130,299,000	845.00
NI	17,348	1,465,906,000	845.00	11	GR	500	42,250,000	845.00
EP	8,374	707,603,000	845.00	12	PD	460	38,870,000	845.00
AZ	8,372	707,434,000	845.00	13	XC	36	3,042,000	845.00
DR	8,055	680,647,500	845.00	14	KK	5	422,500	845.00
KK	7,544	637,468,000	845.00	15	 	 	 	 
PC	7,520	635,440,000	845.00	16	 	 	 	 
BQ	6,970	588,965,000	845.00	17	 	 	 	 
YU	5,939	501,845,500	845.00	18	 	 	 	 
YB	5,151	435,259,500	845.00	19	 	 	 	 
LG	4,525	382,362,500	845.00	20	 	 	 	 
ZP	4,176	352,872,000	845.00	21	 	 	 	 
AO	4,050	342,225,000	845.00	22	 	 	 	 
YJ	4,020	339,690,000	845.00	23	 	 	 	 
DH	3,605	304,622,500	845.00	24	 	 	 	 
IT	3,000	253,500,000	845.00	25	 	 	 	 
XA	2,315	195,617,500	845.00	26	 	 	 	 
LS	2,232	188,604,000	845.00	27	 	 	 	 
IF	1,772	149,734,000	845.00	28	 	 	 	 
SS	1,650	139,425,000	845.00	29	 	 	 	 
AT	1,426	120,497,000	845.00	30	 	 	 	 
AI	1,254	105,963,000	845.00	31	 	 	 	 
TP	1,205	101,822,500	845.00	32	 	 	 	 
KI	1,010	85,345,000	845.00	33	 	 	 	 
HP	998	84,331,000	845.00	34	 	 	 	 
BR	827	69,881,500	845.00	35	 	 	 	 
HD	510	43,095,000	845.00	36	 	 	 	 
OK	500	42,250,000	845.00	37	 	 	 	 
TS	300	25,350,000	845.00	38	 	 	 	 
RF	300	25,350,000	845.00	39	 	 	 	 
FS	300	25,350,000	845.00	40	 	 	 	 
DX	146	12,337,000	845.00	41	 	 	 	 
CD	115	9,717,500	845.00	42	 	 	 	 
AG	75	6,337,500	845.00	43	 	 	 	 
PO	62	5,239,000	845.00	44	 	 	 	 
MU	50	4,225,000	845.00	45	 	 	 	 
QA	17	1,436,500	845.00	46	 	 	 	 
RB	10	845,000	845.00	47	 	 	 	 
EL	10	845,000	845.00	48	 	 	 	 
ES	5	422,500	845.00	49	 	 	 	 
FZ	5	422,500	845.00	50	 	 	 	 
GI	3	253,500	845.00	51	 	 	 	 
IU	1	84,500	845.00	52	 	 	 	 
TF	1	84,500	845.00	53	 	 	 	 
