INETToBrokerCode	INET	Start	2025-12-10	End	2025-12-10	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	236,474	20,100,290,000	850.00	1	XL	233,448	19,843,080,000	850.00
MG	214,627	18,243,295,000	850.00	2	GR	161,461	13,724,185,000	850.00
AZ	102,013	8,671,105,000	850.00	3	YP	126,873	10,784,205,000	850.00
CP	74,499	6,332,415,000	850.00	4	CC	62,265	5,292,525,000	850.00
GR	70,764	6,014,940,000	850.00	5	NI	58,172	4,944,620,000	850.00
YP	56,677	4,817,545,000	850.00	6	CP	56,477	4,800,545,000	850.00
OD	53,247	4,525,995,000	850.00	7	XC	45,838	3,896,230,000	850.00
IF	45,056	3,829,760,000	850.00	8	PD	44,538	3,785,730,000	850.00
YB	22,879	1,944,715,000	850.00	9	OD	38,701	3,289,585,000	850.00
YJ	21,100	1,793,500,000	850.00	10	MG	25,177	2,140,045,000	850.00
CC	20,388	1,732,980,000	850.00	11	KK	23,555	2,002,175,000	850.00
AO	20,000	1,700,000,000	850.00	12	ZP	20,884	1,775,140,000	850.00
PD	18,052	1,534,420,000	850.00	13	AK	20,764	1,764,940,000	850.00
SQ	17,856	1,517,760,000	850.00	14	SQ	20,310	1,726,350,000	850.00
XC	15,965	1,357,025,000	850.00	15	PC	18,324	1,557,540,000	850.00
XA	8,782	746,470,000	850.00	16	XA	15,774	1,340,790,000	850.00
NI	8,614	732,190,000	850.00	17	EP	14,908	1,267,180,000	850.00
HD	7,650	650,250,000	850.00	18	DH	9,082	771,970,000	850.00
LS	7,242	615,570,000	850.00	19	YB	8,653	735,505,000	850.00
DR	6,953	591,005,000	850.00	20	BQ	5,851	497,335,000	850.00
EP	5,220	443,700,000	850.00	21	AT	4,461	379,185,000	850.00
DH	3,923	333,455,000	850.00	22	DR	4,405	374,425,000	850.00
KK	3,794	322,490,000	850.00	23	IF	4,063	345,355,000	850.00
AI	2,110	179,350,000	850.00	24	TP	3,368	286,280,000	850.00
KI	2,032	172,720,000	850.00	25	KI	3,015	256,275,000	850.00
LG	1,945	165,325,000	850.00	26	AZ	2,907	247,095,000	850.00
HP	1,101	93,585,000	850.00	27	HP	2,476	210,460,000	850.00
TP	1,014	86,190,000	850.00	28	BR	2,398	203,830,000	850.00
ZP	1,011	85,935,000	850.00	29	MU	2,011	170,935,000	850.00
BR	1,000	85,000,000	850.00	30	YJ	1,775	150,875,000	850.00
BQ	720	61,200,000	850.00	31	YU	1,549	131,665,000	850.00
RF	470	39,950,000	850.00	32	AO	1,470	124,950,000	850.00
AG	318	27,030,000	850.00	33	PG	1,310	111,350,000	850.00
CD	200	17,000,000	850.00	34	CD	1,268	107,780,000	850.00
YU	197	16,745,000	850.00	35	AI	1,188	100,980,000	850.00
AT	127	10,795,000	850.00	36	AG	1,077	91,545,000	850.00
OK	100	8,500,000	850.00	37	FZ	1,005	85,425,000	850.00
SA	100	8,500,000	850.00	38	IU	1,000	85,000,000	850.00
FS	60	5,100,000	850.00	39	SS	750	63,750,000	850.00
PG	15	1,275,000	850.00	40	LG	733	62,305,000	850.00
FZ	1	85,000	850.00	41	IH	250	21,250,000	850.00
 	 	 	 	42	RF	200	17,000,000	850.00
 	 	 	 	43	DX	175	14,875,000	850.00
 	 	 	 	44	FS	120	10,200,000	850.00
 	 	 	 	45	HD	100	8,500,000	850.00
 	 	 	 	46	JB	100	8,500,000	850.00
 	 	 	 	47	LS	50	4,250,000	850.00
 	 	 	 	48	BS	10	850,000	850.00
 	 	 	 	49	QA	5	425,000	850.00
 	 	 	 	50	SF	2	170,000	850.00
