INETToBrokerCode	INET	Start	2025-12-11	End	2025-12-11	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
MG	106,492	9,957,002,000	935.00	1	XL	66,360	6,204,660,000	935.00
CP	42,451	3,969,168,500	935.00	2	CC	33,575	3,139,262,500	935.00
XL	37,529	3,508,961,500	935.00	3	YP	23,175	2,166,862,500	935.00
OD	25,133	2,349,935,500	935.00	4	SQ	14,457	1,351,729,500	935.00
XA	6,000	561,000,000	935.00	5	YB	12,628	1,180,718,000	935.00
YB	4,704	439,824,000	935.00	6	PD	10,468	978,758,000	935.00
PD	4,644	434,214,000	935.00	7	NI	10,116	945,846,000	935.00
XC	3,574	334,169,000	935.00	8	XC	9,762	912,747,000	935.00
DR	3,517	328,839,500	935.00	9	YJ	7,000	654,500,000	935.00
GR	2,574	240,669,000	935.00	10	OD	6,426	600,831,000	935.00
YP	1,888	176,528,000	935.00	11	MG	6,316	590,546,000	935.00
CC	1,727	161,474,500	935.00	12	EP	6,084	568,854,000	935.00
HD	1,423	133,050,500	935.00	13	IF	6,002	561,187,000	935.00
ZP	1,415	132,302,500	935.00	14	GR	4,356	407,286,000	935.00
BQ	961	89,853,500	935.00	15	AZ	4,240	396,440,000	935.00
HP	793	74,145,500	935.00	16	BK	3,462	323,697,000	935.00
KK	600	56,100,000	935.00	17	CP	3,264	305,184,000	935.00
LG	260	24,310,000	935.00	18	PC	2,950	275,825,000	935.00
EP	250	23,375,000	935.00	19	KK	2,873	268,625,500	935.00
BS	200	18,700,000	935.00	20	ZP	1,879	175,686,500	935.00
AT	150	14,025,000	935.00	21	AI	1,410	131,835,000	935.00
TP	100	9,350,000	935.00	22	HP	1,360	127,160,000	935.00
SQ	100	9,350,000	935.00	23	AT	1,296	121,176,000	935.00
QA	11	1,028,500	935.00	24	BR	1,203	112,480,500	935.00
FZ	5	467,500	935.00	25	IU	1,000	93,500,000	935.00
DH	1	93,500	935.00	26	DH	767	71,714,500	935.00
 	 	 	 	27	DR	689	64,421,500	935.00
 	 	 	 	28	TP	652	60,962,000	935.00
 	 	 	 	29	BQ	583	54,510,500	935.00
 	 	 	 	30	LG	433	40,485,500	935.00
 	 	 	 	31	DX	267	24,964,500	935.00
 	 	 	 	32	YU	265	24,777,500	935.00
 	 	 	 	33	XA	254	23,749,000	935.00
 	 	 	 	34	MI	250	23,375,000	935.00
 	 	 	 	35	IN	250	23,375,000	935.00
 	 	 	 	36	RF	200	18,700,000	935.00
 	 	 	 	37	KI	104	9,724,000	935.00
 	 	 	 	38	AG	52	4,862,000	935.00
 	 	 	 	39	ID	25	2,337,500	935.00
 	 	 	 	40	AO	23	2,150,500	935.00
 	 	 	 	41	BS	10	935,000	935.00
 	 	 	 	42	LS	10	935,000	935.00
 	 	 	 	43	CD	5	467,500	935.00
 	 	 	 	44	RB	1	93,500	935.00
