INETToBrokerCode	INET	Start	2025-12-23	End	2025-12-23	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
XL	4,256,146	322,701,312,500	758.20	1	XL	3,959,091	305,225,167,000	770.95
YP	2,037,139	158,335,783,500	777.25	2	YP	1,578,759	123,476,799,000	782.11
MG	1,797,285	144,391,802,500	803.39	3	CC	1,352,495	104,058,121,000	769.38
CC	1,154,579	87,350,777,000	756.56	4	MG	1,153,709	89,606,351,000	776.68
CP	1,037,387	79,553,378,500	766.86	5	YB	1,168,088	85,046,774,000	728.09
AZ	529,781	39,876,086,500	752.69	6	CP	844,170	65,137,082,000	771.61
XC	502,918	38,337,866,500	762.31	7	AK	633,810	45,087,166,000	711.37
PD	464,985	35,314,197,000	759.47	8	XC	516,363	40,142,184,000	777.40
KK	322,459	24,647,996,500	764.38	9	PD	432,170	33,407,678,000	773.02
YB	294,080	22,519,901,000	765.77	10	AZ	407,847	31,454,931,000	771.24
SQ	274,871	20,887,471,000	759.90	11	NI	312,498	24,185,994,000	773.96
NI	260,942	19,689,100,500	754.54	12	KK	260,040	20,166,714,000	775.52
OD	250,438	19,322,196,000	771.54	13	BQ	253,962	19,841,549,500	781.28
BQ	241,760	18,639,322,000	770.98	14	ZP	253,603	19,471,819,500	767.81
GR	247,348	17,980,573,500	726.93	15	SQ	252,891	19,193,550,000	758.97
YJ	236,998	17,791,968,500	750.72	16	AG	249,838	18,986,800,500	759.96
AG	225,715	16,892,875,000	748.42	17	YJ	247,883	18,727,122,000	755.48
AK	182,785	13,705,771,000	749.83	18	OD	198,453	15,143,909,500	763.10
DR	161,770	11,926,496,500	737.25	19	TP	178,784	12,794,807,500	715.66
XA	146,310	11,204,403,000	765.80	20	GR	167,078	12,755,970,500	763.47
ZP	145,089	11,009,192,000	758.79	21	DR	175,107	12,712,233,500	725.97
EP	109,247	8,509,954,000	778.96	22	BK	148,893	12,201,267,500	819.47
AT	107,365	7,855,769,500	731.69	23	XA	148,127	11,595,163,000	782.79
LG	77,249	5,470,799,500	708.20	24	AT	112,244	8,372,475,500	745.92
AI	55,658	4,174,692,500	750.06	25	EP	70,836	5,403,618,000	762.83
BK	50,759	3,792,612,500	747.18	26	HP	49,920	3,911,309,500	783.52
DH	49,333	3,594,551,500	728.63	27	DH	48,978	3,783,987,000	772.59
RS	41,369	3,287,850,500	794.76	28	LG	45,691	3,447,765,500	754.58
YU	36,228	2,769,640,500	764.50	29	YU	34,145	2,691,733,000	788.32
KI	31,788	2,445,034,500	769.17	30	QA	29,567	2,413,481,500	816.28
FZ	27,518	2,133,763,000	775.41	31	AO	29,652	2,289,617,000	772.16
AO	24,567	1,832,146,500	745.78	32	RS	30,070	2,270,320,000	755.01
HP	24,545	1,746,791,000	711.67	33	AI	25,734	1,941,938,000	754.62
IF	20,367	1,503,125,000	738.02	34	KI	26,049	1,935,125,500	742.88
BR	15,731	1,151,288,000	731.86	35	FZ	23,513	1,810,484,000	769.99
TP	14,217	1,102,868,500	775.74	36	IF	21,131	1,589,341,500	752.14
IN	11,690	973,977,500	833.17	37	BR	16,293	1,188,289,000	729.32
ES	10,027	742,116,500	740.12	38	ES	12,655	972,107,500	768.16
SS	8,940	731,520,000	818.26	39	PC	11,501	904,714,500	786.64
RO	9,250	698,425,000	755.05	40	RF	9,100	708,450,000	778.52
RF	8,531	654,697,500	767.43	41	RO	9,040	697,922,500	772.04
LS	6,136	511,585,500	833.74	42	HD	8,801	679,500,000	772.07
SA	6,195	459,162,500	741.18	43	CD	8,431	657,224,000	779.53
IH	5,400	439,625,000	814.12	44	SA	6,295	448,530,000	712.52
PC	5,529	413,342,500	747.59	45	IH	5,350	431,600,000	806.73
SH	4,976	347,699,500	698.75	46	IN	4,900	400,350,000	817.04
RG	4,258	305,252,500	716.89	47	SH	4,626	348,666,000	753.71
HD	3,626	277,722,500	765.92	48	DX	3,829	300,819,000	785.63
DX	3,550	271,049,000	763.52	49	RG	3,657	279,116,000	763.24
FS	3,067	223,927,500	730.12	50	FS	3,328	245,408,000	737.40
CD	2,986	221,965,000	743.35	51	LS	2,504	204,112,000	815.14
IU	2,659	216,832,000	815.46	52	SS	1,800	138,600,000	770.00
GA	2,425	175,612,500	724.18	53	MI	1,300	107,575,000	827.50
OK	1,000	74,500,000	745.00	54	ID	911	74,638,500	819.30
SF	673	52,917,500	786.29	55	AN	918	66,655,000	726.09
MI	650	43,550,000	670.00	56	ZR	695	57,575,000	828.42
QA	355	26,521,000	747.07	57	SF	680	50,298,000	739.68
PG	302	21,989,000	728.11	58	RB	572	43,032,000	752.31
DU	185	13,567,500	733.38	59	PG	352	29,272,500	831.61
EL	100	8,550,000	855.00	60	DU	285	21,705,000	761.58
AF	100	7,500,000	750.00	61	IU	160	12,212,500	763.28
RB	65	4,447,500	684.23	62	AF	100	7,650,000	765.00
ID	50	3,350,000	670.00	63	MU	50	4,275,000	855.00
MU	14	1,176,000	840.00	64	GA	50	4,050,000	810.00
PO	9	616,500	685.00	65	PO	50	3,975,000	795.00
TF	6	423,500	705.83	66	TF	33	2,394,000	725.45
 	 	 	 	67	BS	25	1,912,500	765.00
